	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d
67	24.74422	1.39425	25.86217	2.69773	46.77528	2.58444	-47.19189	3.53612	24.50990	2.19309	21.96020	4.79311	48.32758	5.67731	-38.05832	6.48735	23.71839	27.55145	52.66890	-41.54799	24.75201	20.69250	26.50676	34.35344	53.00031	60.91060	-28.74066	-25.10053	26.24658	24.20394	45.77902	-44.47266	25.56532	25.71045	16.72429	17.42203	41.86704	43.47340	-40.19648	-41.02132	22.68072	23.94773	45.78043	-52.77942	25.13418	18.96511	24.04131	23.21108	51.40532	53.90649	-35.27808	-45.93130	24.73018	30.36630	48.02291	-48.20525	26.23205	25.86554	20.85419	19.47778	45.02100	42.91520	-32.16688	-36.03380	23.22205	25.20254	23.28221	23.10308	44.45507	45.29813	-47.19383	-51.89298	24.33580	20.59597	45.56348	-42.86748	24.20404	27.75785	47.41509	-46.07762	26.37811	24.51742	21.01239	22.96531	45.47356	52.47568	-43.55378	-36.04750	26.46681	28.56101	47.39167	-44.95045	25.19302	15.94427	43.14175	-42.77579	26.22665	23.98600	44.16632	-47.60683	25.28728	22.37381	49.10470	-45.04455
68	25.00084	1.31695	27.23800	2.74969	47.33264	2.65208	-45.17240	3.70464	24.92838	2.16236	23.22849	4.69503	48.96014	5.56192	-36.07739	6.22656	23.93869	28.92272	53.25087	-40.49607	25.11731	21.06132	27.80180	35.17627	53.66970	60.99922	-27.11913	-23.54886	26.49278	25.32694	45.95553	-43.17089	26.03033	26.20764	17.78568	18.57940	42.47400	44.05377	-38.60498	-38.96492	23.05858	25.22825	45.97557	-52.35900	25.56208	19.50141	24.84780	24.60252	51.53259	54.68132	-33.57032	-43.77318	25.14387	32.10966	49.07645	-44.75052	26.39735	26.00115	22.02037	20.80276	45.48729	43.62200	-30.54215	-34.44913	23.58691	25.51580	24.80954	24.54891	44.96274	45.72642	-45.26763	-49.83810	24.82991	22.32205	46.13247	-40.91393	24.40983	29.17728	48.17131	-43.32991	26.80396	24.93021	22.41970	24.38169	46.19853	53.22756	-41.03380	-33.50132	26.54469	29.65258	47.84484	-42.57267	25.73112	17.35190	44.19887	-40.69693	26.31640	25.36609	45.03004	-44.76682	25.89510	23.87844	50.20454	-42.28745
69	25.19571	1.23416	28.59024	2.80043	47.95526	2.70089	-42.81120	3.82367	25.27322	2.11604	24.46881	4.59323	49.57029	5.39936	-33.94231	5.77775	24.14239	30.25537	53.71351	-38.82836	25.44858	21.39755	29.03485	35.95744	54.23276	61.03014	-25.49105	-22.10027	26.67314	26.41314	46.13069	-41.42694	26.44411	26.64101	18.85068	19.73313	43.05186	44.57917	-36.53111	-36.54794	23.34437	26.50677	46.39996	-50.67997	25.90915	20.02305	25.64259	25.91568	51.67452	55.30305	-31.75601	-40.97799	25.47791	33.80460	50.30527	-41.23410	26.44884	26.00230	23.26667	22.09300	46.16674	44.45287	-29.25659	-33.28619	23.90861	25.75131	26.31826	25.98748	45.58835	46.18589	-43.24888	-47.39868	25.24888	24.14159	46.92963	-39.05606	24.60348	30.54211	48.95510	-40.23339	27.13277	25.27200	23.74170	25.70598	46.80716	53.82627	-38.08840	-30.79414	26.53580	30.73021	48.36980	-40.34636	26.18617	18.72815	45.20356	-38.13897	26.32438	26.75418	45.94874	-41.90417	26.39749	25.28309	51.15597	-39.22528
70	25.31843	1.15125	29.92677	2.85368	48.68409	2.73997	-40.31055	3.81817	25.53588	2.06581	25.69173	4.50023	50.18782	5.20662	-31.81931	5.28765	24.31657	31.55159	54.09888	-36.82644	25.73959	21.68437	30.23197	36.73002	54.75484	61.09447	-23.90316	-20.71304	26.78123	27.46025	46.34085	-39.49303	26.79750	27.00375	19.91393	20.88968	43.58114	45.06657	-34.23696	-34.00964	23.52521	27.77784	47.08168	-48.09409	26.17881	20.49663	26.45992	27.13864	51.85809	55.74794	-30.01711	-37.97288	25.71515	35.46256	51.75042	-37.82680	26.39511	25.85975	24.61172	23.31484	47.10040	45.40407	-28.28534	-32.49947	24.16398	25.89107	27.81664	27.42871	46.40097	46.75212	-41.21431	-44.82217	25.57254	26.04717	48.03514	-37.34935	24.77869	31.86405	49.78860	-37.06707	27.37003	25.54043	24.99565	26.96136	47.33513	54.30962	-35.05127	-28.18797	26.44388	31.82093	48.99596	-38.30643	26.54644	20.07593	46.13873	-35.35117	26.25005	28.15837	46.94732	-39.14465	26.78151	26.62170	52.01556	-36.07375
71	25.36489	1.07259	31.26087	2.91128	49.55162	2.79538	-37.81952	3.72553	25.71320	2.02443	26.91459	4.42328	50.85810	5.01310	-29.81156	4.88417	24.44530	32.82034	54.47664	-34.71083	25.98473	21.90821	31.42273	37.52027	55.30790	61.27049	-22.36507	-19.35749	26.80983	28.46916	46.61933	-37.56262	27.08317	27.29298	20.97987	22.06700	44.08092	45.56889	-31.94645	-31.54331	23.60283	29.04896	48.02374	-44.98063	26.37783	20.89525	27.33191	28.28282	52.13542	56.06535	-28.43985	-35.06512	25.84397	37.09245	53.41809	-34.65458	26.24261	25.57313	26.05254	24.46954	48.27913	46.46869	-27.55426	-31.92566	24.34255	25.92982	29.31916	28.89069	47.43639	47.49456	-39.19964	-42.29062	25.78483	27.98658	49.43484	-35.80964	24.92799	33.16529	50.71251	-34.00538	27.53108	25.73676	26.22490	28.18240	47.87069	54.75009	-32.16960	-25.83829	26.28044	32.95380	49.74321	-36.42694	26.81399	21.41999	47.03926	-32.52459	26.10131	29.58803	48.04010	-36.54439	27.04700	27.94915	52.88358	-33.01095
72	25.33683	1.00047	32.60685	2.97276	50.57372	2.89514	-35.42778	3.60169	25.80549	2.00370	28.15784	4.35822	51.62803	4.84583	-27.96681	4.62943	24.51740	34.08154	54.93658	-32.61402	26.17791	22.05837	32.63332	38.34501	55.95212	61.60906	-20.87449	-18.03408	26.75511	29.44838	46.99443	-35.74509	27.29750	27.50850	22.06366	23.29039	44.60141	46.15380	-29.82409	-29.27994	23.58986	30.33905	49.21435	-41.66046	26.50959	21.20014	28.27802	29.37686	52.56262	56.36151	-27.03584	-32.42453	25.85583	38.69422	55.27126	-31.81981	25.99425	25.15723	27.56812	25.62707	49.65197	47.68385	-26.95589	-31.32524	24.44418	25.87275	30.84060	30.38750	48.69271	48.45102	-37.21494	-39.90068	25.87331	29.87125	51.02748	-34.42738	25.04323	34.47076	51.76366	-31.14528	27.62979	25.86358	27.48009	29.40222	48.51078	55.22503	-29.59972	-23.80411	26.06150	34.15369	50.61932	-34.63726	27.00049	22.79652	47.96749	-29.80001	25.89164	31.04589	49.22017	-34.11246	27.20076	29.31933	53.85723	-30.18323
73	25.23915	0.93508	33.97636	3.03510	51.74671	3.04817	-33.17233	3.47097	25.81446	2.01132	29.44149	4.28921	52.53344	4.71421	-26.29232	4.49937	24.52972	35.36210	55.56248	-30.59243	26.31159	22.12683	33.88235	39.21053	56.72611	62.12878	-19.43469	-16.77163	26.61907	30.41363	47.48571	-34.06986	27.44083	27.65170	23.18864	24.58583	45.20477	46.87957	-27.96918	-27.28352	23.50232	31.67104	50.62732	-38.36231	26.56950	21.40019	29.29909	30.45530	53.17636	56.75389	-25.77756	-30.11554	25.74389	40.26009	57.23706	-29.40333	25.65141	24.64292	29.13356	26.91062	51.15121	49.12772	-26.36378	-30.47152	24.47331	25.73076	32.39259	31.92156	50.14048	49.61745	-35.25171	-37.65638	25.82987	31.61948	52.69255	-33.15982	25.11665	35.80004	52.95465	-28.54469	27.67096	25.92227	28.80071	30.64247	49.32223	55.79278	-27.40864	-22.07616	25.80140	35.43653	51.62515	-32.85034	27.12013	24.24232	48.98327	-27.27368	25.63519	32.52965	50.47006	-31.81991	27.24981	30.76848	54.99541	-27.69447
74	25.07671	0.87651	35.37745	3.09309	53.05043	3.23693	-31.05412	3.32023	25.74190	2.04829	30.78316	4.19882	53.59323	4.61084	-24.76948	4.41657	24.48561	36.68690	56.40469	-28.65590	26.37647	22.10877	35.18000	40.11445	57.64432	62.81945	-18.06227	-15.61409	26.40949	31.38343	48.10138	-32.50927	27.51618	27.72417	24.38116	25.97509	45.94524	47.78248	-26.41871	-25.55719	23.35262	33.06338	52.21891	-35.22408	26.54448	21.49022	30.38149	31.54894	53.98492	57.32774	-24.62814	-28.13840	25.50356	41.77862	59.22243	-27.44499	25.21810	24.06999	30.73778	28.43452	52.72320	50.86648	-25.65229	-29.23283	24.43336	25.51455	33.98297	33.48497	51.73745	50.95697	-33.29218	-35.49405	25.65375	33.21047	54.37177	-31.92167	25.14182	37.16434	54.27145	-26.24419	27.64983	25.91105	30.20680	31.90987	50.32827	56.48447	-25.58002	-20.60855	25.50746	36.80773	52.75908	-30.99934	27.18290	25.78779	50.12441	-24.99516	25.34190	34.04470	51.78146	-29.62312	27.19878	32.31267	56.30919	-25.59392
75	24.85284	0.82739	36.81578	3.14125	54.45395	3.42929	-29.06091	3.12410	25.58960	2.10906	32.19650	4.08075	54.80796	4.52526	-23.36762	4.30758	24.39018	38.07110	57.47163	-26.79475	26.36191	22.00333	36.52907	41.04944	58.70078	63.65068	-16.78454	-14.60594	26.13789	32.37429	48.83863	-31.00744	27.52684	27.72616	25.66373	27.47374	46.85597	48.87600	-25.15563	-24.05941	23.14765	34.52734	53.93092	-32.31201	26.41862	21.46894	31.50990	32.67996	54.97394	58.11668	-23.55542	-26.45340	25.13792	43.24226	61.13327	-25.92468	24.70404	23.47527	32.39085	30.24393	54.34231	52.89609	-24.72755	-27.60454	24.32431	25.23047	35.61723	35.06637	53.43726	52.41995	-31.32688	-33.33193	25.35528	34.70358	56.09023	-30.61209	25.11232	38.56705	55.68272	-24.26841	27.55679	25.82552	31.70070	33.20072	51.51722	57.30770	-24.03220	-19.34431	25.17909	38.26226	54.01367	-29.07207	27.18979	27.45211	51.40211	-22.97017	25.01569	35.61407	53.15754	-27.51000	27.05222	33.95668	57.77389	-23.87391
76	24.56994	0.79302	38.29525	3.17629	55.91930	3.59456	-27.18934	2.87110	25.35999	2.18367	33.68916	3.94399	56.15992	4.45217	-22.05536	4.13528	24.24509	39.51643	58.73640	-25.00452	26.25789	21.81380	37.92839	42.00888	59.87729	64.58206	-15.62966	-13.78175	25.81670	33.39862	49.68617	-29.50727	27.47367	27.65445	27.04885	29.08681	47.94516	50.15319	-24.12064	-22.72365	22.89136	36.06968	55.70079	-29.64913	26.18184	21.33898	32.67834	33.86130	56.11702	59.10494	-22.53289	-24.99309	24.66452	44.65322	62.89003	-24.76768	24.12487	22.88478	34.11543	32.29870	55.99973	55.11964	-23.55521	-25.68495	24.14471	24.87969	37.30057	36.65604	55.19211	53.95713	-29.37176	-31.12568	24.95657	36.20853	57.91069	-29.16471	25.01961	40.00420	57.14718	-22.62136	27.38427	25.66061	33.27388	34.50842	52.85797	58.25375	-22.64918	-18.23146	24.81084	39.78596	55.36695	-27.12757	27.13139	29.24045	52.80780	-21.17520	24.65692	37.27251	54.59695	-25.52909	26.81681	35.70111	59.34977	-22.47730
77	24.23124	0.77667	39.81649	3.19848	57.40158	3.71154	-25.45605	2.57054	25.05702	2.26020	35.26072	3.80712	57.61541	4.38867	-20.80732	3.89696	24.04512	41.01040	60.14094	-23.30652	26.05863	21.54766	39.37704	42.99284	61.14909	65.57059	-14.61737	-13.15835	25.45637	34.46511	50.62773	-27.97153	27.35335	27.50173	28.53583	30.80521	49.19948	51.58815	-23.22735	-21.47769	22.58934	37.69574	57.46996	-27.24432	25.83527	21.10859	33.89124	35.09960	57.38040	60.24398	-21.53701	-23.67765	24.11666	46.02301	64.43335	-23.87445	23.49921	22.31241	35.92832	34.50328	57.67754	57.37980	-22.16800	-23.61689	23.89611	24.46053	39.03775	38.24649	56.95090	55.52089	-27.47237	-28.90224	24.48833	37.82972	59.87569	-27.57265	24.85385	41.46554	58.61758	-21.28709	27.13171	25.41277	34.91282	35.82834	54.31126	59.30301	-21.31710	-17.23044	24.39677	41.35826	56.77563	-25.28140	26.99033	31.14297	54.32184	-19.57885	24.26643	39.04617	56.07723	-23.76449	26.50132	37.54213	60.99946	-21.31579
78	23.84242	0.77425	41.37400	3.21173	58.84673	3.76829	-23.89277	2.24588	24.68653	2.32703	36.90158	3.68962	59.12864	4.33037	-19.60723	3.60820	23.77840	42.52717	61.59384	-21.74976	25.76601	21.21608	40.87613	44.00985	62.48396	66.57481	-13.75416	-12.72825	25.06282	35.57792	51.64298	-26.39591	27.15833	27.25917	30.11148	32.60717	50.59081	53.13814	-22.38090	-20.25892	22.25138	39.40744	59.18237	-25.11295	25.39096	20.79189	35.15604	36.39791	58.72033	61.47467	-20.54754	-22.43520	23.53710	47.36747	65.72033	-23.15032	22.84467	21.76209	37.82446	36.75329	59.32904	59.51588	-20.64672	-21.53891	23.58661	23.97355	40.82853	39.83255	58.65536	57.06187	-25.69022	-26.75490	23.98403	39.62000	61.97417	-25.87691	24.60820	42.93664	60.04412	-20.23436	26.80613	25.08194	36.60206	37.15889	55.83320	60.42666	-19.95628	-16.31613	23.93496	42.95478	58.17313	-23.66459	26.74760	33.13563	55.91600	-18.15742	23.84873	40.93349	57.54655	-22.28190	26.11599	39.46770	62.69478	-20.29663
79	23.41206	0.77510	42.95435	3.22100	60.19005	3.75839	-22.53167	1.92480	24.25624	2.37519	38.59447	3.60498	60.64553	4.27145	-18.44888	3.28987	23.43073	44.03067	62.97342	-20.39107	25.39055	20.83215	42.42570	45.07229	63.83847	67.55636	-13.03039	-12.45703	24.63689	36.73594	52.70566	-24.80955	26.87866	26.92135	31.75398	34.46470	52.08189	54.74882	-21.49748	-19.02511	21.89023	41.19727	60.77911	-23.27833	24.86844	20.40604	36.47625	37.75498	60.08028	62.74089	-19.55206	-21.22121	22.96668	48.69818	66.71677	-22.51721	22.17506	21.23085	39.77369	38.97138	60.87928	61.40331	-19.08710	-19.56770	23.23112	23.42859	42.66192	41.41501	60.23789	58.52665	-24.08102	-24.80581	23.47338	41.56931	64.13945	-24.13863	24.28268	44.40163	61.37564	-19.42298	26.41963	24.67293	38.32568	38.50122	57.37397	61.58648	-18.54049	-15.47725	23.43018	44.54806	59.47261	-22.37948	26.38989	35.18446	57.55197	-16.89560	23.41144	42.90042	58.92271	-21.09963	25.67220	41.45447	64.41068	-19.34544
80	22.95012	0.76833	44.53526	3.22777	61.35911	3.67863	-21.39144	1.63195	23.77476	2.39988	40.31696	3.55719	62.10681	4.20683	-17.33559	2.96158	22.99225	45.47988	64.14507	-19.27064	24.94878	20.40874	44.01742	46.18798	65.15484	68.47762	-12.42166	-12.28814	24.17580	37.93258	53.77793	-23.26663	26.50528	26.48973	33.43764	36.34952	53.62836	56.35957	-20.52060	-17.76102	21.51778	43.04298	62.19909	-21.75509	24.29008	19.96622	37.84991	39.16261	61.39542	63.99126	-18.55092	-20.02816	22.43242	50.01015	67.38900	-21.91626	21.49916	20.71209	41.73023	41.11745	62.24178	62.96869	-17.57525	-17.79180	22.84731	22.84687	44.51356	43.00114	61.62489	59.86003	-22.67909	-23.15695	22.97727	43.62582	66.27065	-22.41459	23.88514	45.84460	62.55972	-18.80780	25.98513	24.19493	40.06667	39.85650	58.87589	62.73473	-17.09903	-14.71399	22.89250	46.10592	60.57596	-21.47372	25.91295	37.25037	59.18010	-15.78093	22.96101	44.88648	60.10033	-20.19678	25.18147	43.46837	66.10958	-18.41653
81	22.46482	0.74893	46.08533	3.22762	62.28144	3.53103	-20.47056	1.39008	23.24968	2.40036	42.04281	3.54100	63.44970	4.13402	-16.27863	2.63935	22.46309	46.83537	64.98691	-18.39958	24.45876	19.95697	45.62779	47.35287	66.36080	69.29762	-11.89725	-12.15407	23.67585	39.15519	54.80524	-21.83258	26.03326	25.97185	35.13609	38.23303	55.17772	57.90393	-19.42955	-16.47837	21.14137	44.90680	63.38750	-20.52756	23.67505	19.48271	39.26935	40.60601	62.60101	65.17469	-17.55774	-18.88091	21.94037	51.27340	67.69950	-21.31462	20.82089	20.19783	43.64542	43.17587	63.33604	64.18370	-16.18097	-16.26243	22.44966	22.25278	46.34691	44.59483	62.74352	61.00895	-21.49347	-21.85636	22.50478	45.72361	68.25701	-20.74680	23.42929	47.24987	63.54503	-18.34007	25.51223	23.65910	41.80590	41.22153	60.27468	63.81615	-15.70040	-14.03215	22.33277	47.59148	61.38955	-20.93625	25.31938	39.29050	60.73623	-14.80513	22.49825	46.81415	60.96676	-19.53457	24.65305	45.46855	67.72654	-17.49641
82	21.95997	0.71948	47.56585	3.21215	62.89354	3.32849	-19.74888	1.22584	22.68603	2.37899	43.74154	3.54485	64.60789	4.05330	-15.29492	2.33545	21.85530	48.06351	65.40910	-17.76069	23.93562	19.48546	47.21572	48.54715	67.37259	69.96880	-11.43139	-11.99095	23.13493	40.38499	55.71694	-20.56826	25.46380	25.37808	36.82249	40.08276	56.66676	59.30751	-18.23794	-15.20882	20.76199	46.74020	64.30317	-19.54330	23.03449	18.96074	40.72025	42.06673	63.63631	66.23534	-16.59377	-17.82104	21.47681	52.43816	67.61273	-20.71020	20.14001	19.67997	45.47453	45.13538	64.09712	65.03983	-14.95920	-14.99235	22.04389	21.66175	48.11659	46.18438	63.52878	61.92678	-20.51242	-20.89292	22.05267	47.79779	69.99264	-19.16533	22.93006	48.59941	64.28204	-17.97196	25.00474	23.07540	43.52119	42.58532	61.50380	64.77443	-14.42497	-13.43389	21.75798	48.96701	61.84053	-20.70912	24.61589	41.25760	62.13766	-13.97047	22.01703	48.59842	61.42172	-19.07104	24.09155	47.41312	69.16988	-16.60381
83	21.43362	0.68727	48.93402	3.17336	63.14647	3.09873	-19.19462	1.16328	22.08603	2.34001	45.37818	3.55485	65.51273	3.96688	-14.40329	2.05930	21.18933	49.13696	65.35987	-17.31748	23.38825	19.00002	48.72620	49.73571	68.10074	70.43524	-11.01049	-11.75345	22.55378	41.59735	56.43481	-19.51504	24.80364	24.71866	38.46746	41.86084	58.02154	60.48993	-16.98320	-13.99355	20.37569	48.49125	64.91511	-18.73274	22.37102	18.40237	42.18139	43.52379	64.44582	67.10928	-15.68131	-16.88669	21.01630	53.45047	67.10594	-20.12637	19.45427	19.15000	47.17702	46.97448	64.47756	65.52222	-13.94851	-13.96659	21.62406	21.07320	49.77107	47.73663	63.92717	62.57586	-19.71178	-20.21372	21.60818	49.78807	71.38397	-17.69592	22.39750	49.86706	64.71918	-17.66554	24.46031	22.45016	45.18637	43.92835	62.49930	65.55801	-13.33930	-12.91208	21.16791	50.19835	61.88471	-20.70684	23.81248	43.10175	63.28428	-13.29059	21.50479	50.15705	61.39563	-18.76204	23.49899	49.26484	70.33759	-15.78113
84	20.87883	0.65962	50.14674	3.10718	63.00713	2.88184	-18.77270	1.19924	21.45004	2.28838	46.91401	3.55828	66.09680	3.87828	-13.62098	1.82002	20.48689	50.03281	64.82207	-17.02435	22.81767	18.50400	50.09871	50.87311	68.46028	70.63393	-10.63417	-11.42543	21.93558	42.76312	56.88661	-18.68628	24.06306	24.00199	40.03761	43.52406	59.16153	61.36951	-15.71383	-12.87404	19.97648	50.11098	65.19479	-18.03841	21.68183	17.80936	43.62606	44.95269	64.98248	67.72684	-14.84048	-16.09852	20.53128	54.26637	66.17177	-19.60269	18.76182	18.59744	48.71351	48.65455	64.44398	65.60116	-13.16694	-13.15656	21.17437	20.47186	51.25578	49.20016	63.89778	62.92649	-19.06405	-19.74743	21.15367	51.63787	72.35303	-16.36613	21.83425	51.01457	64.80057	-17.39928	23.87243	21.78593	46.77087	45.22574	63.20438	66.12161	-12.48112	-12.45270	20.55425	51.25567	61.50334	-20.83329	22.92180	44.77311	64.06613	-12.78465	20.94455	51.42120	60.86077	-18.55856	22.87947	50.99425	71.13354	-15.07819
85	20.28677	0.64096	51.16563	3.01466	62.45705	2.72108	-18.45112	1.29492	20.77822	2.22853	48.30916	3.54562	66.29912	3.79220	-12.96172	1.63075	19.76398	50.73111	63.80956	-16.83118	22.21848	17.99993	51.27770	51.91153	68.38370	70.50062	-10.31013	-11.02157	21.28461	43.85224	57.01844	-18.06926	23.25408	23.23417	41.49679	45.02652	60.00668	61.86932	-14.48023	-11.88724	19.55955	51.55765	65.11333	-17.43144	20.96254	17.18646	45.02395	46.32566	65.20814	68.01829	-14.08973	-15.46029	20.00017	54.85854	64.81046	-19.18422	18.06291	18.00955	50.04486	50.12152	63.97351	65.24073	-12.61150	-12.53186	20.67621	19.83612	52.52010	50.51513	63.41378	62.94984	-18.54496	-19.42474	20.67189	53.29374	72.83645	-15.20686	21.23759	51.99625	64.47309	-17.16726	23.23453	21.08385	48.24149	46.45268	63.57369	66.42335	-11.85542	-12.04259	19.90359	52.11358	60.69688	-20.99297	21.95775	46.22509	64.37752	-12.46808	20.31909	52.34603	59.82809	-18.41403	22.24073	52.57750	71.47661	-14.53686
86	19.65086	0.63367	51.96225	2.90110	61.49160	2.64957	-18.20365	1.40002	20.07220	2.16379	49.52669	3.51129	66.07223	3.71485	-12.43347	1.50935	19.02759	51.21595	62.36338	-16.68661	21.58287	17.49145	52.22240	52.80855	67.83082	69.98095	-10.04722	-10.57747	20.60491	44.83837	56.80095	-17.63249	22.38990	22.41941	42.81083	46.32684	60.48653	61.92717	-13.32930	-11.06111	19.12326	52.79880	64.64544	-16.91171	20.21012	16.54199	46.34114	47.61300	65.09029	67.92316	-13.44624	-14.96369	19.41186	55.21444	63.02548	-18.90371	17.36096	17.37407	51.13647	51.31399	63.05538	64.41422	-12.26223	-12.06480	20.11673	19.14938	53.52597	51.62608	62.46526	62.61042	-18.13527	-19.19102	20.14946	54.70688	72.78638	-14.24846	20.60387	52.77172	63.70012	-16.97476	22.54472	20.34683	49.56560	47.58923	63.57586	66.42295	-11.43809	-11.67475	19.20337	52.75375	59.48077	-21.10112	20.93509	47.41940	64.13612	-12.34160	19.61680	52.91513	58.33262	-18.29621	21.59168	53.99259	71.30917	-14.18012
