	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d
55	11.69684	2.38216	-5.58621	2.90753	20.97365	5.39277	-1.58296	2.43742	4.21829	1.93293	-8.00065	3.50749	17.56548	8.18779	6.97332	6.08904	12.14978	-3.26714	17.76984	0.45198	16.93123	1.82843	28.05363	-3.15688	6.15932	7.63106	-6.83265	-1.66268	7.30706	9.82609	12.65207	12.14967	4.69244	-4.04518	10.35501	12.57734	15.34267	-5.59797	22.11387	-4.33094	4.58526	-9.46639	16.21597	10.44886	6.92578	-7.44600	10.77628	6.14624	2.85479	-8.61360	14.13230	12.40001	4.45685	-9.11785	14.31980	4.42097	11.10415	-8.42732	18.83630	-4.20873	1.92011	-5.60952	39.55325	-4.03676	4.95885	-7.13701	14.10878	11.80558	12.07728	-6.06732	14.80835	-0.18625	12.39265	-4.32078	26.94540	-4.25814	9.47703	-8.33878	20.30640	0.18425	9.99555	-7.83628	11.67052	2.07079	4.25944	-5.99290	20.10614	9.32588	9.49635	-5.77881	24.20748	-0.70504	1.42887	-14.17677	19.37255	2.73493	10.93378	-6.50051	25.59236	-4.67330	11.45566	-8.36510	15.16599	1.31147	3.11786	-12.36426	20.24593	5.04587	9.00592	-4.36297	26.21369	-1.49470	2.53174	-4.24853	18.88129	13.11900	1.70988	-10.50642	29.17479	-0.38141	6.04208	-12.78994	19.10697	-3.80848
56	11.82774	2.46498	-5.21672	3.05265	22.45173	5.49067	-2.52421	2.60039	4.16467	1.87548	-8.12292	3.43966	19.08725	8.83222	6.08074	6.82786	12.08783	-2.95471	19.66225	-0.17886	17.16700	2.51386	29.56358	-4.03983	5.88841	7.14476	-7.23144	-2.58446	8.62025	10.61160	13.18979	12.32342	4.48976	-4.55438	11.47812	12.62248	15.62415	-4.84982	23.87461	-5.23387	4.53813	-9.92961	17.58766	9.53414	6.67148	-8.16539	11.40094	5.52034	2.57699	-9.24146	15.23338	12.10874	4.55046	-9.62539	14.98075	3.13631	11.26927	-7.97466	20.30289	-5.61580	2.05804	-4.20444	42.60619	-5.05193	4.68796	-7.62505	15.47992	11.09093	12.42070	-5.76611	15.83763	-1.06502	12.75741	-3.95298	27.61137	-5.45220	9.36779	-8.12117	22.04667	-0.90087	10.10867	-7.82712	12.79107	1.61972	4.42239	-5.42452	22.37049	8.55279	9.79735	-5.32148	25.81988	-1.73423	1.58788	-14.39046	20.33307	0.26365	10.94523	-6.03870	27.41619	-5.70973	11.43348	-8.42257	16.47293	0.36929	2.99135	-12.43690	22.25161	3.14377	8.95402	-3.88520	28.02162	-2.34916	2.12771	-4.43556	20.95088	13.09261	2.00448	-9.62601	31.97111	-2.33006	6.73029	-12.36879	20.43274	-5.98592
57	11.98510	2.56733	-4.75380	3.18676	23.97543	5.52058	-3.49929	2.69921	4.16295	1.86399	-8.08853	3.47407	20.77799	9.44314	5.11236	7.49994	12.02113	-2.53133	21.69659	-0.88053	17.44393	3.22746	30.95139	-4.82849	5.69630	6.68132	-7.41247	-3.39965	10.16717	11.60058	13.66865	12.40767	4.33874	-4.92239	12.78618	12.53324	15.96447	-3.97968	25.67869	-6.01106	4.58346	-10.21580	19.11813	8.40757	6.47310	-8.80855	12.10292	4.77994	2.35002	-9.70707	16.57400	11.60788	4.70300	-10.03482	15.76714	1.55871	11.45718	-7.45489	21.75470	-7.10270	2.23290	-2.68800	45.54197	-5.67918	4.42650	-8.03245	17.04373	10.11503	12.79497	-5.33056	17.02390	-2.00034	13.16841	-3.53890	28.15567	-6.57485	9.26624	-7.75237	23.95415	-2.09728	10.19190	-7.69570	14.14923	1.01074	4.70730	-4.70989	24.59354	7.70942	10.12908	-4.74012	27.50853	-2.82402	1.85058	-14.39518	21.41747	-2.32378	11.01778	-5.46072	29.23701	-6.69374	11.41786	-8.40620	17.84061	-0.76489	2.86948	-12.32810	24.50539	1.06547	8.94819	-3.38259	29.75464	-3.22432	1.76008	-4.43945	23.32708	12.98431	2.34640	-8.50888	35.01187	-4.07184	7.42505	-11.72519	22.11264	-8.07770
58	12.16884	2.68129	-4.19349	3.31122	25.54246	5.49306	-4.47618	2.73019	4.20864	1.89757	-7.88963	3.60348	22.64061	9.98611	4.09245	8.06601	11.96041	-2.00210	23.83163	-1.62984	17.74927	3.97987	32.25002	-5.48958	5.57692	6.24093	-7.37241	-4.09167	11.95581	12.82765	14.04317	12.38449	4.23241	-5.14609	14.28799	12.27671	16.34763	-2.97992	27.53417	-6.61213	4.71957	-10.29173	20.86161	7.08770	6.32808	-9.37311	12.89077	3.91592	2.16971	-9.98569	18.19459	10.84931	4.91349	-10.33328	16.69450	-0.28909	11.69322	-6.87313	23.15382	-8.61077	2.44910	-1.12476	48.23588	-5.90892	4.18335	-8.32640	18.83525	8.86008	13.18007	-4.75530	18.39939	-2.96526	13.61150	-3.06034	28.62936	-7.59769	9.18497	-7.23537	25.99087	-3.36929	10.24544	-7.42993	15.75469	0.22833	5.11274	-3.86041	26.72935	6.82636	10.47409	-4.03078	29.28489	-3.92575	2.21194	-14.15908	22.67552	-4.89575	11.16443	-4.76376	31.04185	-7.57671	11.41756	-8.30514	19.26066	-2.07692	2.75043	-12.01499	27.00856	-1.12435	8.99752	-2.86596	31.37819	-4.08851	1.44069	-4.23058	26.01514	12.78121	2.71006	-7.17425	38.24414	-5.48433	8.09018	-10.85994	24.15245	-9.93575
59	12.37616	2.79990	-3.53158	3.43163	27.15279	5.42563	-5.41952	2.70254	4.29743	1.97087	-7.51735	3.80571	24.67494	10.43027	3.05221	8.49098	11.91855	-1.37517	26.01884	-2.39701	18.06925	4.78684	33.50340	-5.99369	5.52568	5.82449	-7.10921	-4.64515	13.98801	14.32049	14.27043	12.23030	4.16895	-5.21561	16.00277	11.82698	16.76417	-1.83464	29.44611	-6.99563	4.93972	-10.12477	22.87291	5.61508	6.23404	-9.85431	13.77733	2.92351	2.03155	-10.04631	20.14214	9.79819	5.17988	-10.50436	17.77979	-2.34551	11.98492	-6.23673	24.48669	-10.08203	2.70669	0.43435	50.58541	-5.77396	3.97023	-8.46330	20.89171	7.32606	13.55461	-4.04115	19.98582	-3.92565	14.07145	-2.48993	29.09864	-8.49421	9.13070	-6.57914	28.11252	-4.66911	10.27845	-7.02433	17.59258	-0.73010	5.62488	-2.88509	28.74806	5.94526	10.81518	-3.19439	31.15328	-4.98334	2.66238	-13.65744	24.15502	-7.29925	11.38375	-3.94697	32.82875	-8.32050	11.43934	-8.10810	20.72506	-3.53714	2.63759	-11.47600	29.74946	-3.32226	9.10358	-2.33532	32.88181	-4.90590	1.18116	-3.78349	29.00638	12.47603	3.07156	-5.65294	41.58334	-6.48406	8.70260	-9.77662	26.52125	-11.40365
60	12.60212	2.91806	-2.76505	3.55546	28.80593	5.33720	-6.29168	2.64083	4.42612	2.07555	-6.96204	4.05348	26.87434	10.75356	2.02746	8.74809	11.90806	-0.66203	28.20642	-3.14746	18.39125	5.66347	34.75595	-6.31517	5.54152	5.43463	-6.62117	-5.04584	16.25204	16.09547	14.31615	11.91372	4.15313	-5.11550	17.94277	11.16536	17.20991	-0.52811	31.41252	-7.13556	5.23491	-9.68605	25.19408	4.04912	6.18909	-10.24375	14.78059	1.80547	1.93073	-9.85197	22.46473	8.44673	5.49973	-10.52817	19.04185	-4.51238	12.32300	-5.54846	25.76924	-11.46232	3.00257	1.96400	52.52620	-5.33508	3.79990	-8.39404	23.24362	5.53494	13.89938	-3.19476	21.79020	-4.84063	14.53549	-1.79757	29.63051	-9.23524	9.10276	-5.79668	30.27512	-5.93864	10.30666	-6.48082	19.62599	-1.84981	6.21741	-1.78944	30.63332	5.11954	11.13728	-2.23771	33.10694	-5.93707	3.18931	-12.87297	25.89492	-9.38042	11.66362	-3.01207	34.59843	-8.89682	11.48517	-7.80608	22.22640	-5.10106	2.54238	-10.69420	32.69688	-5.39386	9.26288	-1.77984	34.27340	-5.64036	0.99096	-3.08238	32.27094	12.06963	3.41245	-3.98581	44.92348	-7.03361	9.25312	-8.48338	29.15416	-12.35339
61	12.84009	3.03210	-1.89338	3.68898	30.49889	5.24211	-7.05474	2.58485	4.59279	2.20182	-6.21519	4.32235	29.22276	10.94519	1.05671	8.82248	11.93830	0.12306	30.34343	-3.84521	18.70408	6.61952	36.04469	-6.43605	5.62804	5.07635	-5.90704	-5.27963	18.71790	18.15661	14.16173	11.39717	4.19519	-4.82815	20.10066	10.28203	17.68025	0.94591	33.42747	-7.02634	5.59733	-8.95459	27.83997	2.46712	6.19157	-10.52893	15.92195	0.57378	1.86123	-9.36336	25.20328	6.82253	5.87054	-10.38213	20.50211	-6.66721	12.68824	-4.79940	27.04220	-12.70356	3.33241	3.46563	54.03625	-4.66141	3.68396	-8.07195	25.90632	3.53514	14.19969	-2.22815	23.80215	-5.66420	14.99386	-0.95776	30.28306	-9.78747	9.09443	-4.90317	32.43714	-7.11305	10.34698	-5.80827	21.80528	-3.09597	6.85457	-0.57665	32.37826	4.41297	11.42904	-1.17297	35.12611	-6.72965	3.77774	-11.79528	27.91854	-11.00912	11.98631	-1.96412	36.34747	-9.28420	11.55118	-7.39330	23.75913	-6.71100	2.48300	-9.66360	35.79513	-7.19625	9.46877	-1.18188	35.56850	-6.26013	0.87557	-2.12818	35.74847	11.57194	3.72126	-2.21826	48.15603	-7.13900	9.74314	-6.99577	31.95983	-12.70070
62	13.08229	3.13909	-0.91934	3.83484	32.22538	5.14667	-7.67345	2.58155	4.79629	2.34007	-5.27222	4.59352	31.69330	11.00479	0.17928	8.71681	12.01330	0.96466	32.38375	-4.45755	18.99772	7.65750	37.39469	-6.35285	5.79339	4.75702	-4.96697	-5.33218	21.33920	20.49738	13.81172	10.64260	4.30801	-4.33780	22.45193	9.18015	18.16505	2.57919	35.48792	-6.68286	6.02334	-7.92106	30.78531	0.95985	6.23987	-10.69370	17.22361	-0.74972	1.81548	-8.54605	28.38152	4.99418	6.28925	-10.04249	22.18470	-8.68202	13.05918	-3.96820	28.35776	-13.76256	3.69210	4.95862	55.13097	-3.81305	3.63087	-7.46206	28.87153	1.40779	14.44672	-1.15828	25.99156	-6.34871	15.43923	0.04508	31.10056	-10.11754	9.09598	-3.91492	34.55993	-8.12726	10.41273	-5.01936	24.07990	-4.41447	7.49638	0.74895	33.98144	3.89778	11.68383	-0.01620	37.17889	-7.31374	4.41043	-10.42109	30.22702	-12.09067	12.33287	-0.81146	38.06823	-9.46678	11.62899	-6.86618	25.32092	-8.29806	2.47811	-8.39579	38.96400	-8.60679	9.71190	-0.52395	36.78046	-6.73907	0.83488	-0.94441	39.34077	11.00185	3.99396	-0.39044	51.18876	-6.84306	10.18123	-5.33681	34.83132	-12.42143
63	13.32024	3.23639	0.15046	3.99139	33.97575	5.05040	-8.11889	2.66527	5.03549	2.48253	-4.13526	4.85395	34.24773	10.93936	-0.56754	8.45656	12.13072	1.84871	34.28930	-4.95974	19.26274	8.77193	38.81625	-6.08278	6.04815	4.48572	-3.80496	-5.18913	24.05761	23.10273	13.29699	9.61954	4.50323	-3.63412	24.96570	7.88074	18.64697	4.35081	37.59751	-6.13665	6.51239	-6.59318	33.95487	-0.37879	6.33212	-10.71951	18.70562	-2.13288	1.78544	-7.38070	31.99153	3.07321	6.75065	-9.48628	24.11423	-10.44284	13.41691	-3.02821	29.76353	-14.59666	4.07812	6.46909	55.85255	-2.83476	3.64508	-6.54973	32.09909	-0.73047	14.63782	-0.00630	28.30798	-6.85140	15.86457	1.21310	32.11318	-10.20116	9.09749	-2.85021	36.60772	-8.92413	10.51161	-4.12646	26.40629	-5.73669	8.10494	2.17917	35.44655	3.64820	11.90008	1.21562	39.22512	-7.65966	5.06886	-8.75672	32.79379	-12.58262	12.68590	0.43429	39.75370	-9.43698	11.70799	-6.22249	26.91197	-9.78565	2.54028	-6.92078	42.10617	-9.54975	9.98006	0.20475	37.91644	-7.05523	0.86242	0.42166	42.91169	10.38712	4.23437	1.47032	53.95446	-6.21333	10.58060	-3.53403	37.65926	-11.55339
64	13.54532	3.32126	1.30551	4.15384	35.73692	4.95012	-8.37251	2.83712	5.30875	2.62401	-2.81506	5.09561	36.83694	10.75911	-1.15152	8.08886	12.28252	2.76478	36.03279	-5.33625	19.49016	9.94905	40.30207	-5.66698	6.40132	4.27239	-2.43222	-4.83809	26.80641	25.94907	12.66932	8.31478	4.78787	-2.71458	27.61530	6.42731	19.10312	6.23183	39.76227	-5.43225	7.06196	-5.00158	37.22271	-1.46234	6.46592	-10.58741	20.38328	-3.53346	1.76635	-5.87319	35.97583	1.20560	7.24547	-8.69326	26.31075	-11.86502	13.74619	-1.95676	31.29228	-15.16219	4.48762	8.02214	56.25621	-1.76442	3.72767	-5.34626	35.51085	-2.73847	14.77599	1.20402	30.68343	-7.14291	16.26120	2.53379	33.33880	-10.03353	9.09097	-1.72949	38.54807	-9.46235	10.64571	-3.13959	28.74891	-6.98727	8.65059	3.70240	36.78684	3.72231	12.08020	2.50744	41.22285	-7.75949	5.73538	-6.82130	35.56296	-12.49300	13.03062	1.75833	41.40163	-9.20024	11.77796	-5.46345	28.53050	-11.09667	2.67330	-5.28047	45.12167	-10.00245	10.25917	1.00621	38.97942	-7.18993	0.94534	1.90283	46.29840	9.76301	4.45304	3.35038	56.40867	-5.32789	10.95708	-1.61529	40.34519	-10.18807
65	13.74931	3.39044	2.53158	4.31617	37.49230	4.84442	-8.42927	3.06372	5.61345	2.76134	-1.33119	5.31390	39.40343	10.47350	-1.55091	7.67504	12.45673	3.70751	37.60028	-5.57884	19.67142	11.16696	41.82610	-5.16705	6.85576	4.12659	-0.86931	-4.27152	29.51448	29.00207	11.99026	6.74192	5.16192	-1.58542	30.38102	4.88677	19.50816	8.18763	41.98144	-4.62287	7.66176	-3.20049	40.42971	-2.22346	6.63819	-10.28020	22.26605	-4.90180	1.76157	-4.05981	40.21506	-0.45308	7.75916	-7.64809	28.78240	-12.89970	14.03462	-0.74284	32.95869	-15.41982	4.91656	9.63475	56.39614	-0.64602	3.87701	-3.89069	38.99006	-4.47519	14.86854	2.44885	33.04035	-7.21478	16.61765	3.98108	34.78263	-9.63877	9.07177	-0.57351	40.35313	-9.72147	10.81322	-2.06659	31.07627	-8.09057	9.11617	5.30548	38.02828	4.13494	12.22878	3.84803	43.13430	-7.62664	6.39509	-4.64929	38.45205	-11.87506	13.35484	3.14403	43.01483	-8.77705	11.83048	-4.59764	30.16707	-12.16414	2.87425	-3.51762	47.92393	-9.99142	10.53557	1.87547	39.97254	-7.12921	1.06648	3.42281	49.33364	9.16726	4.66415	5.24535	58.52347	-4.26522	11.32703	0.39614	42.81297	-8.45392
66	13.92494	3.44016	3.81147	4.47227	39.22180	4.73681	-8.29841	3.29631	5.94569	2.89192	0.28987	5.50620	41.88540	10.08972	-1.75819	7.27779	12.63948	4.67680	38.99179	-5.68316	19.79854	12.39723	43.34656	-4.65290	7.40501	4.05608	0.85565	-3.48871	32.11251	32.21412	11.32011	4.94818	5.61684	-0.26195	33.24223	3.34373	19.83774	10.17837	44.23982	-3.76171	8.29178	-1.25860	43.41796	-2.61453	6.84506	-9.78417	24.35695	-6.18378	1.78357	-2.00548	44.53072	-1.77535	8.27253	-6.34374	31.51664	-13.53044	14.27218	0.60748	34.75835	-15.34531	5.35761	11.31010	56.31630	0.46622	4.08877	-2.24711	42.38982	-5.82804	14.92500	3.70715	35.30299	-7.08129	16.92138	5.51921	36.43165	-9.07526	9.03901	0.60015	42.00282	-9.70366	11.01005	-0.91485	33.35556	-8.97573	9.49853	6.97518	39.20266	4.83829	12.35060	5.23074	44.93008	-7.29196	7.03645	-2.29101	41.35688	-10.81883	13.64799	4.57383	44.59748	-8.20036	11.85946	-3.64217	31.80243	-12.94212	3.13773	-1.66653	50.45114	-9.58119	10.79779	2.80375	40.90211	-6.86748	1.20900	4.91474	51.87572	8.63589	4.88160	7.15443	60.28167	-3.10041	11.70475	2.48523	45.01565	-6.49274
67	14.06630	3.46716	5.12669	4.61678	40.90280	4.63684	-8.00168	3.49156	6.30000	3.01274	2.01820	5.67097	44.22206	9.61396	-1.77944	6.94569	12.81718	5.67708	40.22050	-5.64645	19.86506	13.60885	44.81437	-4.18481	8.03323	4.06549	2.71295	-2.49560	34.54116	35.52274	10.71111	3.01541	6.13550	1.23079	36.16545	1.89106	20.07314	12.16342	46.50564	-2.89303	8.92544	0.75824	46.06845	-2.61921	7.08187	-9.09058	26.65189	-7.32350	1.84854	0.20495	48.70716	-2.69102	8.76431	-4.78674	34.47285	-13.76345	14.45148	2.07003	36.66804	-14.94172	5.79949	13.03625	56.04629	1.51587	4.35444	-0.49577	45.55274	-6.72923	14.95506	4.96301	37.40755	-6.77553	17.16121	7.10762	38.24957	-8.42735	8.99444	1.77970	43.48892	-9.43244	11.23035	0.30631	35.54885	-9.58427	9.80649	8.69822	40.33076	5.72629	12.44907	6.65260	46.59063	-6.79881	7.65075	0.19063	44.15762	-9.43528	13.90041	6.03016	46.15067	-7.51190	11.86084	-2.61978	33.40990	-13.41207	3.45851	0.25047	52.66940	-8.84884	11.03729	3.78125	41.77893	-6.41181	1.36134	6.33913	53.83550	8.20341	5.11535	9.07498	61.67297	-1.90505	12.09933	4.64513	46.93605	-4.43912
68	14.16925	3.47004	6.45985	4.74592	42.51232	4.55768	-7.57025	3.62289	6.66940	3.11994	3.82401	5.80684	46.35875	9.05496	-1.62944	6.70139	12.97830	6.71574	41.31163	-5.46917	19.86721	14.77382	46.18404	-3.79790	8.71824	4.15525	4.67809	-1.30533	36.76024	38.84930	10.20570	1.05200	6.69425	2.85721	39.09381	0.61810	20.20542	14.11030	48.73370	-2.05104	9.53562	2.80442	48.32855	-2.24075	7.34317	-8.19676	29.13823	-8.26644	1.97032	2.48313	52.53030	-3.18897	9.21536	-3.00160	37.58020	-13.61740	14.56781	3.60706	38.64768	-14.25020	6.22833	14.78835	55.59916	2.45662	4.66101	1.28425	48.33929	-7.16080	14.96667	6.20667	39.30778	-6.34273	17.32992	8.70651	40.17896	-7.78196	8.94052	2.95960	44.81753	-8.94804	11.46617	1.58456	37.61318	-9.87934	10.05543	10.45954	41.40728	6.66248	12.52551	8.11193	48.10434	-6.19826	8.23113	2.72750	46.72674	-7.84070	14.10329	7.49608	47.66961	-6.75823	11.83182	-1.55353	34.96093	-13.58171	3.83219	2.22139	54.56825	-7.87030	11.24837	4.79947	42.61847	-5.78444	1.51997	7.68984	55.18808	7.90390	5.36885	10.99818	62.69164	-0.74796	12.51188	6.87195	48.58015	-2.40701
69	14.23129	3.45011	7.79696	4.85805	44.02948	4.51021	-7.04080	3.68287	7.04593	3.20933	5.68033	5.91174	48.25185	8.42821	-1.32711	6.53898	13.11441	7.80171	42.29715	-5.15609	19.80464	15.87182	47.42070	-3.49750	9.43571	4.32099	6.73497	0.05959	38.75634	42.10013	9.83882	-0.82274	7.26497	4.57004	41.94105	-0.40295	20.23607	16.00169	50.87241	-1.26202	10.10022	4.86426	50.22144	-1.49527	7.62298	-7.10663	31.79318	-8.96643	2.15675	4.75628	55.83342	-3.29568	9.61366	-1.03049	40.74277	-13.11974	14.61823	5.17498	40.64342	-13.35480	6.63028	16.53290	54.97301	3.26114	4.99420	3.03782	50.65914	-7.14882	14.96498	7.43424	40.97541	-5.83319	17.42594	10.28282	42.15350	-7.20163	8.87814	4.13876	46.00708	-8.30084	11.70724	2.90592	39.50668	-9.85259	10.26138	12.24071	42.40009	7.51737	12.57893	9.60514	49.46378	-5.54433	8.77205	5.25575	48.93963	-6.14697	14.24901	8.95530	49.14291	-5.98474	11.77041	-0.46164	36.43151	-13.47755	4.25420	4.24040	56.15122	-6.71281	11.42745	5.85279	43.43917	-5.02434	1.68877	8.98570	55.96534	7.76778	5.63813	12.90618	63.33484	0.30794	12.93472	9.15754	49.96612	-0.48825
