	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d
43	12.81802	1.88793	-1.26528	1.82008	18.99650	4.31314	16.14265	1.46662	15.47087	2.84065	8.31835	2.36934	5.83763	1.49448	-3.18432	1.36259	14.99065	14.77955	13.85960	-0.52025	0.39955	-0.63802	18.24401	11.53989	15.24053	12.26355	14.75116	15.81929	12.76390	14.11072	7.78438	6.41265	8.64625	5.03015	-1.13694	-2.29742	13.81855	8.92854	0.02717	3.61725	13.93158	25.79110	15.46778	16.80778	15.79219	15.74337	8.18565	10.12645	7.11369	5.01957	-2.56439	-6.06412	12.07018	14.39637	-1.93174	-2.37394	19.57956	15.37091	16.03303	15.08711	11.16840	20.29590	4.95021	12.40633	8.20740	6.14806	-4.86071	-1.26298	13.85913	11.76087	-0.70553	-0.63138	17.22779	20.04521	16.92993	18.31760	18.20232	16.20243	9.28595	7.63687	3.56421	6.44071	-4.06970	-3.46272	11.12479	15.06568	13.49655	-0.95776	-0.98945	-1.92665	20.80510	15.68879	19.97878	17.06481	17.45133	15.55633	11.31224	14.80123	-2.75512	-3.11582	26.64333	15.03650	16.68357	16.82015	20.89263	10.65894	14.63190	11.66902	5.02719	11.23379	4.90163	7.53508	7.05317	-3.87058	-3.78038	-4.33134	10.09254	-1.33602	24.60232	17.36521	13.17877	4.94105	4.87464	-1.14422	15.32473	16.41922	7.31544	10.31213	4.68637	4.50415	-2.94469	-3.57552	10.82348	12.72648	-2.85876	-4.81333	22.92109	20.29402	17.54611	14.46030	15.14158	17.00692	7.54563	8.26090	5.11905	4.55801	-2.72954	-2.85384
44	13.14823	1.87099	-1.56177	1.84572	19.78160	4.33911	15.54059	1.68110	14.72726	2.76687	7.28340	2.28600	6.32608	1.45302	-3.13923	1.47889	15.74180	14.75426	14.22976	-0.26693	-0.10023	-0.80136	18.49776	12.52448	15.99965	10.59247	14.94802	15.21066	12.30591	13.47206	7.01074	5.49965	8.91052	5.46749	-0.96080	-2.10658	13.99967	9.13525	-0.53144	3.47285	14.68688	27.01202	15.44589	16.57650	14.92692	14.72794	6.95463	8.85069	7.57757	5.69948	-2.44769	-6.08615	12.45591	14.64671	-2.10963	-2.59453	20.40493	16.47540	15.08650	14.79850	10.53230	19.50286	4.07717	11.39067	8.64811	6.64727	-4.92857	-1.07747	14.31226	11.98439	-1.32751	-1.39711	17.53377	20.49043	16.48306	17.94606	17.38846	15.24566	8.28152	6.29851	4.15786	6.87350	-4.06298	-3.49537	11.59220	15.23010	13.75632	-1.26084	-1.42470	-2.07984	21.67601	16.43919	21.02114	16.75028	17.19561	14.74167	11.90036	15.15508	-2.77950	-3.38250	27.33903	15.88726	15.31447	16.45090	20.11408	10.04844	13.71045	10.63164	4.23161	10.03892	5.39870	8.22575	7.36241	-4.10077	-3.61243	-4.44498	10.55461	-1.38317	25.41205	16.18715	12.77808	4.13764	5.33248	-0.67466	14.48595	15.66951	6.30122	9.19746	5.33467	4.94771	-2.95047	-3.59502	11.21148	12.85981	-3.25618	-5.32740	23.68178	21.20545	16.87883	13.58342	14.33869	16.38885	6.38442	7.24784	5.73406	4.89966	-2.68090	-3.00280
45	13.54042	1.85589	-1.78798	1.88747	20.49654	4.32613	14.73624	1.97234	13.99230	2.66312	6.27887	2.18925	6.85613	1.42346	-3.09744	1.59905	16.52574	14.75783	14.68840	0.04739	-0.57132	-0.88325	18.57251	13.55515	16.61550	8.88085	15.03700	14.28745	11.86461	12.86184	6.28285	4.61196	9.22587	5.93106	-0.77668	-1.89773	14.16729	9.39098	-0.99676	3.34737	15.59157	28.11812	15.33145	16.18884	14.05504	13.75343	5.74731	7.65589	8.10065	6.46443	-2.33461	-6.10245	12.93464	14.96277	-2.17912	-2.75529	21.10723	17.55883	13.85748	14.37946	10.00620	18.69347	3.32906	10.32847	9.13438	6.99163	-4.94768	-1.01773	14.86742	12.26872	-1.89657	-2.11226	17.74892	20.90991	15.88937	17.37678	16.62295	14.30995	7.31708	5.01196	4.76894	7.35732	-4.04128	-3.54757	12.17187	15.39531	14.14101	-1.46735	-1.89252	-2.10189	22.43648	17.19436	21.96095	16.20424	16.74774	13.67136	12.46704	15.49602	-2.69116	-3.57557	27.95872	16.76529	13.72905	15.79940	19.20412	9.46695	12.80352	9.52084	3.46534	8.92871	5.97597	8.98950	7.74880	-4.33020	-3.37607	-4.61763	11.15590	-1.36640	25.95114	14.69547	12.44571	3.36612	5.81427	-0.13707	13.70834	14.88785	5.35335	8.08673	6.01960	5.49164	-2.92190	-3.57641	11.66614	13.13002	-3.56856	-5.73237	24.39371	22.00285	15.94988	12.49031	13.49044	15.70236	5.23423	6.22208	6.37887	5.30511	-2.73357	-3.20040
46	13.99804	1.85933	-1.92928	1.94408	21.11451	4.28699	13.72686	2.27886	13.28569	2.54251	5.30873	2.07934	7.41111	1.41499	-3.05203	1.72791	17.33153	14.85875	15.22527	0.41119	-0.96053	-0.88977	18.48884	14.58794	17.05532	7.33087	14.96403	13.02086	11.43816	12.28278	5.58866	3.76072	9.57408	6.42981	-0.57017	-1.67963	14.35772	9.68070	-1.35302	3.26973	16.58685	29.08470	15.09186	15.60096	13.19374	12.84571	4.57351	6.55505	8.67938	7.25648	-2.21521	-6.14918	13.48878	15.37073	-2.15678	-2.85494	21.64461	18.55559	12.36420	13.79762	9.57614	17.88354	2.68958	9.20871	9.67777	7.17540	-4.91056	-1.06532	15.50494	12.63807	-2.36850	-2.70905	17.88938	21.30971	15.09819	16.59371	15.92692	13.43009	6.37809	3.81410	5.37218	7.91163	-3.97443	-3.58136	12.83355	15.59646	14.60912	-1.56637	-2.34461	-2.03440	23.09496	17.93099	22.74443	15.40030	16.09521	12.33129	13.01321	15.88506	-2.47849	-3.67542	28.47663	17.59659	11.99402	14.84998	18.21214	8.92368	11.93506	8.35141	2.72614	7.89140	6.60028	9.78223	8.18894	-4.54106	-3.11401	-4.81840	11.86944	-1.32379	26.16967	12.89820	12.16191	2.60475	6.29097	0.43324	13.01373	14.09983	4.46831	6.98863	6.72912	6.10078	-2.83892	-3.51704	12.16340	13.53990	-3.77704	-5.98592	25.05166	22.67873	14.74325	11.18207	12.65215	14.99553	4.12894	5.21165	7.04040	5.76822	-2.87122	-3.41915
47	14.51798	1.88835	-1.97648	2.01439	21.61357	4.22348	12.52104	2.54515	12.62191	2.41467	4.37789	1.95373	7.98324	1.43688	-2.99505	1.87376	18.15528	15.09460	15.82336	0.85759	-1.22017	-0.83451	18.32054	15.58123	17.30073	6.12652	14.65669	11.42532	11.03097	11.73914	4.92524	2.97547	9.94064	6.98984	-0.32870	-1.46367	14.61383	9.99702	-1.59065	3.26085	17.61597	29.87639	14.70016	14.79377	12.35749	12.01967	3.44305	5.55416	9.31702	8.00753	-2.07184	-6.28225	14.10176	15.87582	-2.05135	-2.88698	21.99286	19.42374	10.65916	13.00799	9.22287	17.07699	2.13954	8.02419	10.29056	7.28969	-4.81763	-1.11268	16.17994	13.09374	-2.71814	-3.16195	17.97745	21.67033	14.04188	15.57443	15.29960	12.62465	5.44171	2.71734	5.95228	8.54116	-3.84027	-3.56659	13.53405	15.86354	15.12517	-1.54978	-2.73712	-1.90957	23.67464	18.61779	23.31785	14.31071	15.22176	10.72375	13.57556	16.37331	-2.15035	-3.66475	28.81270	18.33893	10.20807	13.62780	17.18861	8.42846	11.12671	7.14010	2.03349	6.91647	7.23858	10.57989	8.66964	-4.72011	-2.87088	-5.00397	12.66716	-1.27351	26.05400	10.88606	11.91079	1.84631	6.74587	0.99534	12.41092	13.32814	3.63953	5.90949	7.44980	6.71185	-2.70062	-3.45517	12.66831	14.06319	-3.88793	-6.08190	25.63548	23.22006	13.24352	9.65010	11.87270	14.31289	3.09357	4.24658	7.71492	6.29258	-3.05983	-3.62200
48	15.09190	1.93726	-1.93165	2.10033	21.97086	4.12779	11.13551	2.73317	12.00869	2.28499	3.49132	1.81206	8.57512	1.48870	-2.91816	2.03259	18.99095	15.45758	16.47223	1.44270	-1.33420	-0.73961	18.16793	16.48390	17.33654	5.37424	14.03065	9.56554	10.65189	11.23443	4.29861	2.28656	10.32298	7.63966	-0.04113	-1.26309	14.97325	10.34566	-1.69980	3.31885	18.63728	30.44131	14.12672	13.78204	11.55922	11.27988	2.36812	4.65471	10.02563	8.70487	-1.88321	-6.50815	14.76628	16.45597	-1.86858	-2.85802	22.13347	20.12446	8.83754	11.94695	8.92386	16.26872	1.65945	6.77348	10.98068	7.42772	-4.67981	-1.06578	16.84184	13.61610	-2.94579	-3.48488	18.02487	21.95704	12.64914	14.29459	14.72455	11.89563	4.49100	1.71244	6.50932	9.23691	-3.63179	-3.48850	14.23030	16.21183	15.67832	-1.42073	-3.04431	-1.74569	24.19028	19.21995	23.62331	12.91339	14.10958	8.89260	14.19513	16.97642	-1.75188	-3.53821	28.85424	18.97598	8.49973	12.17630	16.17629	7.98793	10.39498	5.90214	1.41455	5.99912	7.86822	11.37798	9.18521	-4.85424	-2.67946	-5.13582	13.53026	-1.21007	25.62635	8.78140	11.67965	1.09644	7.18461	1.51545	11.89619	12.59148	2.85979	4.85320	8.16918	7.27742	-2.52569	-3.42183	13.15851	14.66159	-3.91752	-6.04039	26.10768	23.60001	11.44614	7.87706	11.18728	13.68696	2.14241	3.34915	8.40282	6.88872	-3.26003	-3.76747
49	15.71055	1.99280	-1.80835	2.20522	22.15889	3.99266	9.59688	2.82471	11.44717	2.15567	2.65318	1.66173	9.19909	1.56355	-2.81290	2.18951	19.82741	15.90663	17.16985	2.21411	-1.32355	-0.63258	18.11615	17.23532	17.15455	5.08220	13.00944	7.55494	10.30909	10.76951	3.71928	1.70773	10.72398	8.39200	0.29269	-1.09250	15.45376	10.74572	-1.67211	3.42041	19.62318	30.71826	13.33370	12.60974	10.81046	10.62273	1.36266	3.85660	10.82163	9.40653	-1.63505	-6.76694	15.48275	17.07499	-1.62049	-2.79566	22.04523	20.60021	7.03342	10.54183	8.65596	15.45111	1.23129	5.46396	11.75148	7.65412	-4.51403	-0.87691	17.46263	14.18229	-3.06732	-3.70470	18.01887	22.13403	10.86806	12.73506	14.17992	11.23342	3.52573	0.77930	7.05756	9.98557	-3.36006	-3.34763	14.89809	16.63966	16.27984	-1.19641	-3.26351	-1.55792	24.62584	19.70201	23.60511	11.21038	12.74108	6.94391	14.89753	17.66643	-1.34255	-3.31679	28.50773	19.48394	7.00533	10.53610	15.20502	7.60388	9.74857	4.64972	0.88633	5.14358	8.48034	12.18744	9.73382	-4.92911	-2.55021	-5.19456	14.44797	-1.11605	24.93585	6.71996	11.45476	0.36690	7.63234	1.96946	11.45661	11.90479	2.12323	3.82352	8.87930	7.80454	-2.34605	-3.39722	13.63745	15.30633	-3.87766	-5.88909	26.42001	23.77491	9.37250	5.84932	10.61432	13.13455	1.28296	2.52803	9.10951	7.56527	-3.43732	-3.82089
50	16.36838	2.04238	-1.62517	2.33243	22.14970	3.82269	7.94580	2.82809	10.93346	2.02759	1.86622	1.52118	9.86555	1.65388	-2.68108	2.33086	20.64742	16.40603	17.91573	3.18659	-1.22443	-0.52870	18.20915	17.77050	16.77610	5.17377	11.55580	5.54469	10.00463	10.34150	3.19687	1.22859	11.13553	9.23498	0.64930	-0.96528	16.04387	11.21999	-1.50732	3.53195	20.54975	30.65420	12.27915	11.33489	10.12049	10.03978	0.43998	3.15902	11.71596	10.16611	-1.33256	-7.01417	16.25250	17.71157	-1.32504	-2.73206	21.71017	20.77584	5.39794	8.74529	8.39786	14.62065	0.83889	4.11556	12.60230	7.99857	-4.33837	-0.55302	18.04893	14.78302	-3.10420	-3.83472	17.92086	22.17387	8.69460	10.89103	13.64676	10.62513	2.56386	-0.10127	7.62046	10.77619	-3.04971	-3.15723	15.54068	17.13687	16.95005	-0.91178	-3.40680	-1.36240	24.92420	20.02883	23.22869	9.25329	11.10371	5.03991	15.68676	18.39420	-0.95842	-3.04497	27.75546	19.80688	5.83450	8.75248	14.29179	7.27421	9.18840	3.39343	0.44504	4.36181	9.07484	13.01761	10.31665	-4.93488	-2.47765	-5.18244	15.41260	-0.97006	24.05014	4.81827	11.21831	-0.33213	8.12126	2.33886	11.07450	11.27873	1.42500	2.82791	9.57822	8.32334	-2.19552	-3.34947	14.12646	15.98574	-3.77893	-5.65661	26.52311	23.68724	7.08369	3.57550	10.15505	12.65754	0.51928	1.77770	9.84783	8.31898	-3.56838	-3.76679
51	17.06413	2.07829	-1.39803	2.48393	21.92610	3.63468	6.24021	2.79194	10.46059	1.90159	1.13158	1.41751	10.58024	1.75281	-2.53474	2.44773	21.42333	16.95513	18.70502	4.33024	-1.06259	-0.41331	18.46196	18.03207	16.26747	5.51112	9.70865	3.70115	9.73407	9.94535	2.73675	0.82176	11.54556	10.13597	0.99142	-0.89277	16.70710	11.78186	-1.22131	3.62204	21.37827	30.22219	10.93107	10.01182	9.49488	9.52069	-0.39054	2.55915	12.70601	11.02311	-1.00465	-7.22614	17.07273	18.37406	-0.99408	-2.68326	21.13186	20.58522	4.06176	6.57676	8.13304	13.78190	0.46893	2.76175	13.52845	8.47916	-4.16902	-0.12777	18.62964	15.42068	-3.08431	-3.87387	17.68008	22.05684	6.19403	8.78058	13.11266	10.06080	1.63279	-0.94105	8.22894	11.60446	-2.72535	-2.93715	16.18122	17.69730	17.70589	-0.61979	-3.48506	-1.16657	24.99794	20.16588	22.50383	7.15760	9.19978	3.35806	16.54722	19.12712	-0.58781	-2.76455	26.67946	19.87060	5.04121	6.91449	13.44412	6.99441	8.70852	2.14572	0.06883	3.66762	9.65860	13.86458	10.93668	-4.86829	-2.45152	-5.12008	16.41522	-0.74716	23.05309	3.15113	10.94749	-0.99926	8.67941	2.60859	10.73105	10.72014	0.75855	1.88116	10.26979	8.85319	-2.09783	-3.27711	14.64883	16.69797	-3.64079	-5.37423	26.37537	23.28157	4.68178	1.10252	9.79535	12.24498	-0.14730	1.08033	10.63809	9.13181	-3.64341	-3.61469
52	17.79668	2.09636	-1.13425	2.65956	21.49644	3.44802	4.55414	2.80660	10.02067	1.77894	0.44909	1.37593	11.34817	1.85386	-2.38934	2.53881	22.11427	17.57569	19.52666	5.58610	-0.85002	-0.24265	18.90352	17.99259	15.72869	5.92922	7.60289	2.17135	9.49058	9.57675	2.33896	0.45644	11.95801	11.05909	1.29360	-0.87890	17.40189	12.43019	-0.84619	3.67418	22.04283	29.43678	9.29493	8.68276	8.93408	9.05326	-1.12665	2.05020	13.77628	12.00006	-0.69502	-7.39928	17.93437	19.08568	-0.62006	-2.64876	20.35591	20.00407	3.10002	4.13117	7.85285	12.94791	0.11287	1.44766	14.51949	9.11644	-4.02140	0.35860	19.23564	16.09576	-3.03818	-3.82315	17.26389	21.76777	3.50401	6.45112	12.57230	9.53573	0.75744	-1.74131	8.91788	12.47674	-2.40216	-2.70671	16.84676	18.32402	18.55307	-0.37693	-3.49816	-0.95613	24.76800	20.08051	21.49803	5.09374	7.05874	2.03612	17.45065	19.86417	-0.17075	-2.49726	25.44113	19.61903	4.61853	5.17663	12.66415	6.75846	8.29675	0.92582	-0.27008	3.06924	10.25178	14.72191	11.59757	-4.72916	-2.45673	-5.03863	17.44240	-0.41810	22.04301	1.75595	10.61860	-1.64287	9.32839	2.77203	10.40914	10.23357	0.11555	1.00332	10.96382	9.40503	-2.06010	-3.20253	15.22095	17.44145	-3.48566	-5.07056	25.95992	22.53390	2.29385	-1.48066	9.50998	11.87656	-0.72173	0.41054	11.50282	9.97543	-3.66492	-3.39811
53	18.56045	2.09364	-0.82743	2.85868	20.90730	3.28025	2.97047	2.96962	9.60648	1.66135	-0.18234	1.40417	12.17474	1.95106	-2.25970	2.61107	22.67135	18.28101	20.36289	6.90279	-0.59313	0.03911	19.60592	17.67519	15.26262	6.28941	5.44686	1.04849	9.26643	9.23212	1.99575	0.10480	12.38637	11.97880	1.54793	-0.91649	18.10482	13.15243	-0.42068	3.69659	22.46102	28.36489	7.44990	7.38640	8.43342	8.62298	-1.77604	1.62005	14.90585	13.09806	-0.44495	-7.54973	18.82199	19.86333	-0.17214	-2.61100	19.48104	19.08274	2.52100	1.54904	7.55690	12.13779	-0.23226	0.22567	15.55761	9.93411	-3.91456	0.86572	19.88788	16.79982	-2.97623	-3.69514	16.69658	21.29983	0.81335	3.98249	12.02558	9.04966	-0.04805	-2.49332	9.71517	13.41008	-2.08899	-2.48058	17.55554	19.02374	19.48225	-0.21286	-3.43828	-0.69155	24.21750	19.74662	20.33148	3.24990	4.74559	1.13689	18.36492	20.61916	0.38173	-2.24348	24.23740	19.05212	4.51415	3.72016	11.95175	6.55906	7.93794	-0.23715	-0.59300	2.56524	10.89001	15.59206	12.30246	-4.52201	-2.47578	-4.96967	18.47453	0.04629	21.12321	0.65229	10.21647	-2.27343	10.08970	2.84036	10.09585	9.82177	-0.51122	0.21106	11.67323	9.98356	-2.07738	-3.15632	15.85023	18.21177	-3.32056	-4.75778	25.30479	21.48128	0.04429	-4.05219	9.26892	11.52710	-1.21694	-0.25859	12.45994	10.81880	-3.64559	-3.16720
54	19.34419	2.06874	-0.45434	3.08220	20.24480	3.15545	1.56865	3.32536	9.21279	1.55055	-0.76382	1.48585	13.06528	2.04128	-2.15831	2.67787	23.04977	19.06357	21.18939	8.26586	-0.28844	0.47610	20.67075	17.16269	14.94249	6.53068	3.46481	0.35751	9.05284	8.90677	1.69111	-0.25543	12.84651	12.88190	1.76334	-0.99237	18.81883	13.92986	0.01863	3.72321	22.56319	27.12345	5.56057	6.17123	7.98645	8.21569	-2.35385	1.25518	16.08004	14.29895	-0.27653	-7.70751	19.71516	20.70825	0.39677	-2.52315	18.64773	17.96521	2.27866	-1.01555	7.25115	11.37248	-0.56522	-0.85073	16.62387	10.95299	-3.86850	1.35131	20.59420	17.52052	-2.86511	-3.50554	16.07501	20.66651	-1.68026	1.48350	11.47516	8.60523	-0.78105	-3.18131	10.63435	14.42714	-1.79256	-2.26923	18.31267	19.79804	20.46915	-0.10514	-3.29915	-0.31589	23.42352	19.15514	19.15564	1.78012	2.35896	0.64689	19.26013	21.39750	1.15623	-1.97592	23.25334	18.25627	4.64091	2.68174	11.30538	6.38852	7.61750	-1.30723	-0.90793	2.14426	11.61728	16.48601	13.05224	-4.26320	-2.49687	-4.93859	19.48567	0.66393	20.38362	-0.14602	9.74296	-2.89299	10.99144	2.84634	9.78379	9.48537	-1.12376	-0.48950	12.41277	10.58531	-2.14043	-3.16573	16.53570	19.00283	-3.12492	-4.42126	24.48847	20.22869	-1.97070	-6.47598	9.04397	11.17129	-1.65195	-0.95076	13.51727	11.63649	-3.60701	-2.97544
