	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d
77	3.57709	1.44045	-4.28722	2.29334	-2.79668	3.16993	-3.42229	1.56493	-0.24848	3.16138	5.81990	3.52042	5.76817	3.02221	2.79568	-4.69970	-2.55519	-3.65116	-2.53058	-4.34686	-2.51173	-5.72862	-3.26373	-3.24233	0.57484	3.48078	4.94836	2.39306	6.66060	-6.44076	0.53161	-2.50493	-1.89961	-5.60950	-4.19044	-2.30076	3.46182	1.78125	11.83906	2.39577	2.73476	-6.01716	-4.03683	-6.90917	0.59338	-4.22239	-2.55975	-2.65560	-1.22805	3.52703	3.85838	2.08602	4.28051	-4.67297	-1.51009	-1.43550	0.74137	-2.01304	-2.82172	1.06403	-0.38126	8.23437	5.02098	3.51804	3.31621	1.72278	-3.61421	-2.10574	-6.59490	-4.67431	2.45031	-4.61938	3.25007	2.60421	-7.27765	-8.45696	-8.70446	-6.36144	-2.93352	-5.85408	-0.00326	-1.60182	-5.49605	6.55902	4.34520	-0.26985	10.26660	6.16839	-3.01335	-5.66237	-4.10689	-3.21492	1.88799	-2.39247	-2.09727	1.20091	3.77456	8.20104	10.76990	3.93329	4.16074	-5.66685	-3.10077	-0.94668	1.77843	-2.72093	-4.23899	2.10075	-2.59083	8.09056	7.13676
78	3.53675	1.48430	-4.91797	2.34946	-3.46473	3.18892	-3.84171	1.60769	-0.84597	3.05924	5.02275	4.00800	5.84695	3.16759	2.74200	-4.76678	-3.16723	-4.21165	-2.46985	-4.89536	-2.42949	-6.40943	-3.95506	-4.22955	-0.30718	2.57498	4.03178	2.22267	6.67862	-7.71483	0.40578	-3.44516	-2.24753	-6.08389	-4.36216	-2.69120	2.80286	1.14663	11.89809	2.36763	2.73689	-6.56395	-5.12319	-7.51998	-0.41753	-4.79101	-3.04719	-3.48383	-1.54818	1.80002	3.41337	1.99465	3.88133	-5.54214	-2.46797	-2.39627	0.01454	-2.30860	-3.16112	0.59604	-0.81630	7.20656	3.75587	3.72623	3.26805	1.64216	-3.95965	-3.34744	-7.02621	-5.14120	1.97519	-5.87841	3.29276	2.59587	-7.45905	-9.32755	-9.31715	-7.50205	-3.24219	-6.34435	-0.52142	-1.85126	-6.17423	5.38275	3.90654	-2.44509	11.11082	6.40582	-3.10178	-6.14078	-4.59930	-3.60210	1.24236	-2.68479	-2.40839	0.85746	2.83109	7.08688	11.01512	3.61351	3.94203	-6.19212	-4.03970	-2.14861	1.05928	-3.10466	-4.44386	1.59647	-2.89837	6.80442	5.81560
79	3.52742	1.54177	-5.48588	2.44646	-4.14042	3.09984	-4.27904	1.63989	-1.40800	2.93970	4.01826	4.37078	5.93896	3.26038	2.66851	-4.75153	-3.72682	-4.65475	-2.46768	-5.30819	-2.23042	-7.08984	-4.71824	-5.02596	-1.21621	1.48728	2.79727	2.10617	6.75004	-8.91910	0.29168	-4.51656	-2.66706	-6.57274	-4.48007	-3.00239	2.21235	0.56600	11.49805	2.34864	2.77608	-6.98841	-6.19257	-7.93600	-1.48989	-5.36119	-3.56713	-4.28246	-1.82668	0.18168	2.94388	1.96552	3.56775	-6.37210	-3.42583	-3.42775	-0.96332	-2.68612	-3.58030	0.07853	-1.32294	5.73648	2.47646	3.99661	3.25380	1.58080	-4.25756	-4.58201	-7.38375	-5.41832	1.18047	-7.15054	3.31075	2.61103	-7.56342	-10.11261	-9.64887	-8.53670	-3.56842	-6.77742	-1.10407	-2.11630	-6.65608	4.20652	3.36417	-4.51314	11.61055	6.61660	-3.16355	-6.35102	-5.06624	-3.96538	0.66051	-2.99652	-2.71420	0.53533	1.92189	5.60551	10.63671	3.40603	3.80847	-6.54208	-4.91555	-3.51411	0.05874	-3.53039	-4.65173	1.08080	-3.14908	5.07438	4.16628
80	3.53358	1.60660	-5.98879	2.57259	-4.77767	2.94415	-4.71980	1.64931	-1.90758	2.77882	2.87751	4.57491	6.04810	3.27569	2.57157	-4.63697	-4.22180	-5.01588	-2.51134	-5.54941	-1.93771	-7.70563	-5.52511	-5.52030	-2.09707	0.25636	1.33507	2.03604	6.85712	-9.99950	0.16050	-5.66838	-3.11544	-7.05034	-4.54937	-3.19761	1.69039	-0.06223	10.61368	2.32660	2.83116	-7.28387	-7.19856	-8.13512	-2.53944	-5.88953	-4.09551	-4.96252	-2.02975	-1.19413	2.57159	1.96663	3.34073	-7.15080	-4.40000	-4.43731	-2.09044	-3.16247	-4.06561	-0.52319	-1.86868	4.01963	1.33181	4.28873	3.24874	1.52258	-4.50212	-5.82677	-7.64561	-5.51324	0.09608	-8.37225	3.29629	2.62904	-7.60222	-10.79254	-9.68036	-9.38864	-3.91604	-7.11538	-1.72698	-2.40634	-6.88805	3.09075	2.85937	-6.34464	11.61861	6.78593	-3.19829	-6.24633	-5.45267	-4.24729	0.05023	-3.33921	-3.03275	0.20807	1.05231	3.92008	9.58769	3.29458	3.75135	-6.74690	-5.74812	-4.96067	-1.17042	-4.00590	-4.88425	0.54133	-3.36329	3.08558	2.39145
81	3.54251	1.67452	-6.42472	2.71701	-5.32852	2.78376	-5.14626	1.62513	-2.31585	2.55692	1.67737	4.59294	6.17625	3.21130	2.45242	-4.42215	-4.65801	-5.33043	-2.58202	-5.58314	-1.58136	-8.20028	-6.33507	-5.65787	-2.88495	-1.00079	-0.20660	2.00247	6.98215	-10.90122	-0.00089	-6.85323	-3.54086	-7.48713	-4.58238	-3.24556	1.22062	-0.85796	9.27164	2.29707	2.87995	-7.45205	-8.11032	-8.10097	-3.51188	-6.32904	-4.60242	-5.41696	-2.11553	-2.27791	2.34340	1.97096	3.18921	-7.85259	-5.38891	-5.30783	-3.24997	-3.73644	-4.59091	-1.22079	-2.37667	2.28804	0.37462	4.56561	3.24163	1.45617	-4.68757	-7.07825	-7.79327	-5.44721	-1.21588	-9.47060	3.25072	2.63713	-7.59307	-11.35061	-9.41071	-9.98765	-4.28186	-7.33113	-2.36928	-2.71545	-6.84453	2.07922	2.50509	-7.81840	10.98344	6.90712	-3.20961	-5.80941	-5.71431	-4.39460	-0.67657	-3.71343	-3.38688	-0.13114	0.21623	2.21668	7.91072	3.25317	3.74940	-6.83972	-6.55149	-6.38130	-2.55076	-4.52721	-5.15235	-0.01013	-3.55550	1.07264	0.70987
82	3.54524	1.74220	-6.79355	2.87061	-5.74791	2.69011	-5.54089	1.56529	-2.61056	2.27399	0.49014	4.41210	6.32192	3.08347	2.31724	-4.12410	-5.05440	-5.61795	-2.64763	-5.37682	-1.20408	-8.54896	-7.09854	-5.45961	-3.51331	-2.11248	-1.65946	1.99675	7.10692	-11.57922	-0.19459	-8.02036	-3.89312	-7.85374	-4.59814	-3.13285	0.77295	-1.88490	7.56136	2.25979	2.90609	-7.50356	-8.92240	-7.82805	-4.37850	-6.64233	-5.06060	-5.55914	-2.05179	-3.10301	2.19658	1.96258	3.09332	-8.44806	-6.37274	-5.91822	-4.32538	-4.38267	-5.12227	-1.98411	-2.75530	0.74183	-0.42868	4.79789	3.23370	1.37455	-4.81637	-8.30898	-7.82141	-5.23675	-2.66286	-10.36585	3.18216	2.62672	-7.55491	-11.78532	-8.86673	-10.27620	-4.65513	-7.41773	-3.01726	-3.01783	-6.54959	1.19106	2.34279	-8.83848	9.60246	6.97877	-3.20681	-5.06259	-5.82734	-4.38416	-1.53571	-4.10658	-3.79744	-0.46268	-0.60083	0.65565	5.75003	3.25383	3.77335	-6.85045	-7.32905	-7.65783	-3.99354	-5.07703	-5.44847	-0.53397	-3.72780	-0.73866	-0.70710
83	3.53631	1.80616	-7.09768	3.02551	-6.00018	2.71587	-5.89034	1.48050	-2.78622	1.95766	-0.62674	4.05337	6.47909	2.91726	2.17520	-3.77215	-5.43397	-5.87728	-2.66041	-4.92117	-0.86632	-8.77172	-7.76608	-5.02309	-3.92665	-2.92657	-2.90569	2.01142	7.21361	-12.00687	-0.41680	-9.10030	-4.13394	-8.13133	-4.61955	-2.88077	0.31011	-3.11243	5.63175	2.21557	2.90005	-7.45781	-9.65376	-7.32733	-5.12407	-6.81194	-5.45024	-5.36369	-1.83170	-3.75066	1.98863	1.93941	3.02912	-8.91371	-7.31641	-6.17644	-5.21620	-5.05663	-5.62557	-2.73883	-2.93770	-0.51268	-1.15454	4.96623	3.23296	1.27396	-4.90161	-9.47295	-7.73956	-4.88086	-4.13036	-10.98976	3.10235	2.59157	-7.50465	-12.11265	-8.10618	-10.21574	-5.01862	-7.38978	-3.66474	-3.26983	-6.08365	0.41316	2.33712	-9.36140	7.49147	7.00403	-3.20337	-4.07096	-5.79555	-4.24830	-2.45077	-4.49717	-4.27476	-0.74377	-1.41146	-0.66372	3.32939	3.27324	3.79217	-6.80215	-8.07482	-8.67411	-5.40895	-5.62622	-5.74549	-0.97286	-3.87056	-2.18381	-1.78386
84	3.51338	1.86268	-7.34183	3.17459	-6.06589	2.86056	-6.18723	1.39178	-2.85856	1.65949	-1.63478	3.58368	6.63745	2.73728	2.03795	-3.39808	-5.81197	-6.08809	-2.56557	-4.25307	-0.64234	-8.92063	-8.30023	-4.49673	-4.09950	-3.38590	-3.92496	2.03849	7.28662	-12.17836	-0.66339	-9.99527	-4.24319	-8.31950	-4.66669	-2.55064	-0.20284	-4.42723	3.67333	2.16505	2.85601	-7.34021	-10.33609	-6.62928	-5.73819	-6.84430	-5.75946	-4.88955	-1.48200	-4.30688	1.57452	1.91202	2.97366	-9.24168	-8.17823	-6.04500	-5.85630	-5.70528	-6.07321	-3.38492	-2.90561	-1.48375	-1.87673	5.06109	3.24793	1.15428	-4.96425	-10.51875	-7.56769	-4.37018	-5.49545	-11.30372	3.02432	2.52793	-7.45739	-12.36320	-7.20897	-9.79940	-5.35129	-7.28008	-4.30776	-3.41975	-5.56741	-0.29257	2.40302	-9.41258	4.82332	6.99116	-3.21438	-2.93445	-5.64992	-4.07064	-3.26752	-4.86028	-4.81230	-0.92457	-2.20715	-1.71330	0.89934	3.29537	3.78088	-6.71254	-8.77677	-9.32687	-6.71293	-6.13978	-6.00505	-1.26967	-3.97343	-3.18699	-2.54417
85	3.47664	1.90839	-7.53310	3.31068	-5.94659	3.06815	-6.42929	1.32154	-2.86110	1.43848	-2.50729	3.10357	6.78468	2.56212	1.91700	-3.02859	-6.19059	-6.22574	-2.32007	-3.46217	-0.60415	-9.04742	-8.68491	-4.03394	-4.05283	-3.53753	-4.77525	2.06823	7.31380	-12.10555	-0.93511	-10.58747	-4.21915	-8.43449	-4.74955	-2.23158	-0.78875	-5.67313	1.88999	2.10869	2.77153	-7.17868	-10.99526	-5.78504	-6.21259	-6.76512	-5.98635	-4.26644	-1.06334	-4.81419	0.88433	1.89833	2.90943	-9.44573	-8.92182	-5.55282	-6.22356	-6.27714	-6.44804	-3.82598	-2.69318	-2.26462	-2.62623	5.08343	3.28294	1.01980	-5.02602	-11.40418	-7.33205	-3.70867	-6.64370	-11.30083	2.96004	2.43562	-7.42754	-12.57064	-6.26398	-9.06387	-5.63229	-7.13110	-4.93960	-3.42622	-5.13003	-0.96865	2.44391	-9.07421	1.90203	6.95167	-3.25626	-1.77034	-5.43890	-3.95465	-3.79511	-5.17114	-5.38650	-0.97152	-2.94576	-2.52214	-1.32667	3.31133	3.72431	-6.59821	-9.42076	-9.54158	-7.83213	-6.58572	-6.19038	-1.38590	-4.03877	-3.76287	-3.06488
86	3.42812	1.94115	-7.68067	3.42604	-5.66387	3.26191	-6.61681	1.28345	-2.83703	1.33564	-3.21526	2.71414	6.90927	2.40097	1.81507	-2.68358	-6.56308	-6.28240	-1.90887	-2.67337	-0.79355	-9.17254	-8.93029	-3.74864	-3.85950	-3.47142	-5.51855	2.08969	7.28631	-11.81532	-1.23897	-10.76397	-4.07379	-8.49991	-4.86303	-2.01699	-1.44883	-6.69671	0.46406	2.04803	2.64993	-7.00168	-11.63644	-4.86263	-6.53906	-6.61022	-6.14116	-3.65213	-0.65921	-5.23394	-0.03394	1.91571	2.82854	-9.55749	-9.52256	-4.79355	-6.33179	-6.73263	-6.74532	-4.00347	-2.37948	-2.96568	-3.36696	5.04614	3.33667	0.88085	-5.10135	-12.10375	-7.06375	-2.92669	-7.48467	-10.99660	2.91752	2.32166	-7.42713	-12.75575	-5.35591	-8.08802	-5.84487	-6.97805	-5.54846	-3.27641	-4.87421	-1.63445	2.38388	-8.45607	-0.91575	6.89689	-3.34628	-0.69518	-5.21246	-3.98516	-3.86866	-5.41027	-5.96134	-0.88754	-3.56209	-3.14345	-3.21082	3.31850	3.61634	-6.47627	-9.99554	-9.29542	-8.70266	-6.94184	-6.27655	-1.31732	-4.08698	-3.99904	-3.41106
87	3.37093	1.96014	-7.79411	3.51251	-5.25276	3.37739	-6.75024	1.27820	-2.82896	1.35236	-3.71835	2.47877	7.00287	2.25465	1.72105	-2.37970	-6.91752	-6.26992	-1.34795	-2.00980	-1.20109	-9.27447	-9.06860	-3.68116	-3.63023	-3.25266	-6.15633	2.09361	7.19888	-11.34843	-1.58475	-10.44760	-3.82471	-8.53585	-4.98672	-1.97514	-2.16051	-7.38512	-0.47476	1.98636	2.50083	-6.83494	-12.24080	-3.93725	-6.70063	-6.41765	-6.24449	-3.18933	-0.35699	-5.45224	-1.02126	1.97492	2.73389	-9.61334	-9.96786	-3.90708	-6.21358	-7.05278	-6.97350	-3.92818	-2.06988	-3.63728	-4.00195	4.96876	3.40345	0.75406	-5.19752	-12.60885	-6.79711	-2.08139	-7.96000	-10.42054	2.89874	2.20112	-7.46079	-12.91960	-4.54994	-6.99080	-5.97923	-6.83155	-6.11482	-2.99126	-4.85389	-2.26134	2.18407	-7.65800	-3.30447	6.83471	-3.50033	0.19033	-5.00611	-4.19244	-3.42094	-5.56868	-6.49616	-0.71888	-3.99970	-3.61306	-4.68728	3.31904	3.45891	-6.36325	-10.49510	-8.62687	-9.26796	-7.19858	-6.25460	-1.10212	-4.15229	-4.01314	-3.59914
88	3.30872	1.96531	-7.88091	3.56175	-4.75438	3.37347	-6.82879	1.29719	-2.86912	1.45051	-3.97015	2.39482	7.06192	2.11819	1.61874	-2.13045	-7.24016	-6.21172	-0.68396	-1.55725	-1.77170	-9.30566	-9.14018	-3.79015	-3.47965	-2.88632	-6.63098	2.07648	7.05151	-10.75696	-1.97743	-9.62287	-3.48671	-8.55100	-5.09016	-2.12203	-2.88689	-7.67920	-0.86967	1.92789	2.33941	-6.69686	-12.77233	-3.08009	-6.66560	-6.21690	-6.32121	-2.97419	-0.23137	-5.32414	-1.87078	2.07757	2.63494	-9.64241	-10.25810	-3.05023	-5.90443	-7.24204	-7.15172	-3.68291	-1.86950	-4.22842	-4.42240	4.86909	3.47551	0.65914	-5.32072	-12.92418	-6.56533	-1.25253	-8.04504	-9.61351	2.89923	2.09169	-7.52234	-13.04208	-3.87945	-5.92037	-6.03534	-6.67251	-6.61126	-2.61761	-5.06349	-2.77514	1.83863	-6.74076	-5.03471	6.76740	-3.72808	0.81244	-4.83141	-4.53533	-2.52328	-5.64761	-6.95324	-0.54389	-4.24292	-3.92195	-5.73156	3.31872	3.26080	-6.27355	-10.91276	-7.61583	-9.48740	-7.35821	-6.13220	-0.81587	-4.27505	-3.89523	-3.60166
89	3.24527	1.95675	-7.94447	3.56580	-4.21062	3.23335	-6.85063	1.33025	-2.97130	1.57552	-3.93431	2.39996	7.08688	1.98422	1.49974	-1.94261	-7.51899	-6.13802	0.01208	-1.34876	-2.42377	-9.22094	-9.17563	-3.98443	-3.48288	-2.33998	-6.85352	2.04415	6.85153	-10.09708	-2.40956	-8.35180	-3.06957	-8.54099	-5.14108	-2.40832	-3.59307	-7.56638	-0.75119	1.87672	2.18405	-6.59477	-13.18767	-2.34898	-6.39488	-6.01880	-6.39295	-3.02643	-0.32558	-4.73640	-2.41873	2.21509	2.54056	-9.66421	-10.40694	-2.36671	-5.43322	-7.32464	-7.30433	-3.38631	-1.85464	-4.60565	-4.52476	4.75875	3.54472	0.61501	-5.47922	-13.06296	-6.39281	-0.53314	-7.74617	-8.62748	2.90991	2.00812	-7.59670	-13.08416	-3.34715	-5.02249	-6.02454	-6.46441	-7.00727	-2.21542	-5.43299	-3.10035	1.36148	-5.73082	-6.01156	6.69047	-4.02679	1.12877	-4.67590	-4.91596	-1.36499	-5.65277	-7.30255	-0.44174	-4.32876	-4.02773	-6.32168	3.32524	3.03449	-6.21915	-11.23431	-6.35595	-9.35131	-7.43197	-5.93138	-0.55405	-4.48992	-3.67533	-3.38174
90	3.18387	1.93425	-7.98333	3.51897	-3.66053	2.96690	-6.81457	1.37158	-3.12655	1.68219	-3.61247	2.41250	7.07972	1.84819	1.36680	-1.81456	-7.74258	-6.08132	0.66182	-1.36825	-3.04805	-9.00184	-9.18547	-4.17053	-3.64731	-1.59514	-6.73224	2.01311	6.61255	-9.41891	-2.85861	-6.77458	-2.58508	-8.49078	-5.11391	-2.73093	-4.25871	-7.07917	-0.24580	1.83542	2.05099	-6.52456	-13.44453	-1.78148	-5.86606	-5.81493	-6.47202	-3.27138	-0.62904	-3.66941	-2.61278	2.37082	2.45465	-9.69105	-10.43657	-1.95977	-4.82949	-7.33709	-7.45425	-3.14497	-2.04926	-4.63056	-4.28032	4.64267	3.60349	0.63589	-5.67946	-13.04352	-6.28812	-0.01483	-7.09398	-7.52640	2.92060	1.95808	-7.66404	-13.00344	-2.93930	-4.39976	-5.96725	-6.17370	-7.27674	-1.84635	-5.84442	-3.21251	0.77770	-4.66321	-6.27321	6.59422	-4.37674	1.12862	-4.51393	-5.21796	-0.19085	-5.58875	-7.52351	-0.45376	-4.33130	-3.89718	-6.42221	3.34487	2.79375	-6.20921	-11.43934	-4.94231	-8.89013	-7.43750	-5.68143	-0.40729	-4.80908	-3.34292	-2.94220
91	3.12634	1.89763	-7.99194	3.42098	-3.13796	2.61295	-6.72258	1.42110	-3.30618	1.74566	-3.06831	2.36546	7.04211	1.71320	1.23063	-1.73553	-7.90000	-6.06391	1.19771	-1.56125	-3.51753	-8.66674	-9.16105	-4.28238	-3.91826	-0.71574	-6.21586	2.00583	6.34944	-8.75855	-3.29137	-5.08651	-2.05405	-8.38288	-4.99662	-2.97109	-4.87918	-6.29663	0.43309	1.80380	1.94798	-6.47366	-13.51002	-1.39374	-5.10994	-5.58744	-6.55879	-3.56982	-1.06973	-2.23484	-2.53040	2.52537	2.37685	-9.72924	-10.37103	-1.86500	-4.14398	-7.31779	-7.61753	-3.02388	-2.41803	-4.25414	-3.76727	4.52028	3.64412	0.72538	-5.91976	-12.88803	-6.24305	0.23117	-6.13527	-6.38230	2.92303	1.93909	-7.70310	-12.77678	-2.63874	-4.08483	-5.88791	-5.78603	-7.40750	-1.56472	-6.17162	-3.14794	0.11528	-3.61274	-5.95843	6.46834	-4.74283	0.83731	-4.32248	-5.34579	0.76461	-5.45770	-7.60513	-0.56377	-4.32630	-3.55018	-6.01497	3.37893	2.55344	-6.24775	-11.50827	-3.46452	-8.17388	-7.39636	-5.40927	-0.43575	-5.21059	-2.90038	-2.35431
92	3.07248	1.84751	-7.96255	3.27897	-2.66837	2.23880	-6.58155	1.48160	-3.47160	1.76166	-2.42833	2.22473	6.97516	1.58944	1.10481	-1.68731	-7.98275	-6.08969	1.56855	-1.83791	-3.73280	-8.26172	-9.08473	-4.28204	-4.20710	0.12712	-5.35580	2.04190	6.07408	-8.13275	-3.67161	-3.49090	-1.50511	-8.20788	-4.79340	-3.03976	-5.45639	-5.32626	1.01961	1.77899	1.87084	-6.42535	-13.36938	-1.18479	-4.23107	-5.32222	-6.64224	-3.78064	-1.53382	-0.67378	-2.34396	2.66176	2.30635	-9.77981	-10.23250	-2.03394	-3.45244	-7.29661	-7.80019	-3.04719	-2.88281	-3.56378	-3.12299	4.38923	3.65834	0.87132	-6.18448	-12.62049	-6.23779	0.17169	-4.92890	-5.26129	2.91111	1.94095	-7.69529	-12.40992	-2.42282	-4.04624	-5.81014	-5.31276	-7.40770	-1.41071	-6.31797	-2.97583	-0.60231	-2.68930	-5.28339	6.30685	-5.08539	0.32365	-4.09437	-5.25643	1.32990	-5.26147	-7.54651	-0.70908	-4.35531	-3.07032	-5.15369	3.42282	2.32824	-6.32949	-11.42938	-1.99615	-7.30188	-7.33078	-5.13206	-0.65078	-5.63972	-2.40781	-1.73644
