	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d
73	5.02258	2.00488	-7.95579	1.15780	-3.82818	1.91593	-9.18626	1.47254	-13.04359	2.71166	-7.63420	2.25150	12.62063	1.15580	-12.98180	1.23595	7.29816	1.93623	-0.35565	2.42807	7.39221	-7.37095	-3.81000	-9.80705	-11.50663	-8.83798	-8.50854	10.24753	13.46057	-12.36533	-13.92374	5.46494	5.07097	-3.39731	7.22417	3.79673	-7.22021	-8.63748	-1.36333	-4.13178	-11.11209	-8.92774	-9.69463	-14.39408	-7.21386	13.71314	-12.54178	5.77518	-1.54389	0.19785	-7.05588	-5.87068	12.49779	12.76209	-12.17574	-12.38010	6.08752	6.80166	3.04038	-9.37106	-6.09126	-7.52693	-16.49195	-5.65260	-11.99052	11.68528	12.53945	-14.72900	-14.46142	7.41440	9.47580	0.47645	5.62055	3.06143	-6.33258	-8.80247	-1.90742	-5.66531	-10.23747	-7.50626	-10.91126	-15.26302	-4.51006	-9.06765	12.56377	14.11609	-13.36509	-10.89398	9.34893	10.24400	-1.55745	3.69045
74	4.53630	2.03370	-8.53075	1.17121	-3.11123	2.00895	-9.79360	1.56710	-13.90501	2.84391	-7.86039	2.33180	11.68470	1.17788	-13.46137	1.19619	7.31584	1.67262	-0.03720	2.42721	6.97323	-8.14557	-2.94137	-10.36390	-12.17096	-9.39841	-8.96244	10.07485	12.92273	-13.72060	-14.37716	6.21368	5.20426	-3.03459	6.73324	3.25998	-7.62185	-9.01666	-0.90890	-3.15077	-11.47887	-9.73261	-10.42052	-15.16322	-7.39841	12.73114	-12.53278	5.81839	-1.22066	0.51005	-7.04652	-6.04619	10.97178	11.45578	-12.53301	-12.93765	6.12411	6.55516	2.66400	-10.11003	-5.23170	-8.21664	-17.35147	-5.77327	-12.22793	10.51893	11.75956	-15.16353	-14.99066	8.11128	9.28020	0.80262	5.14958	2.43777	-6.95007	-9.34032	-0.89572	-5.53895	-11.27818	-7.69143	-11.74356	-16.58034	-4.63818	-9.25219	11.13245	13.59509	-13.24050	-11.65646	8.84643	9.68909	-1.30154	4.02094
75	4.09878	2.04209	-9.05631	1.17986	-2.69991	1.84063	-10.21715	1.45714	-14.79351	2.93683	-8.05080	2.40481	10.42579	1.33740	-13.53668	1.21086	7.30736	1.50639	0.29467	2.43375	6.56053	-8.82224	-2.35433	-10.74658	-12.81892	-9.96035	-9.38037	9.61905	12.04157	-14.41483	-14.34622	6.94286	5.28382	-2.68187	6.25990	2.79440	-7.96802	-9.26091	-1.06863	-2.49556	-11.35529	-10.43609	-11.21604	-15.97808	-7.54779	11.41187	-12.10739	5.66422	-0.87128	0.85820	-7.01710	-6.19697	9.13371	9.80341	-12.50323	-13.24008	6.18938	6.47426	2.35650	-10.79104	-4.38268	-8.98484	-18.17369	-5.82935	-12.36186	9.09521	10.58642	-15.03695	-15.14257	8.58460	9.10854	1.12544	4.74957	1.87179	-7.63434	-9.86129	-0.58676	-5.31148	-11.79534	-7.98479	-12.72679	-17.84757	-4.76933	-9.39413	9.42865	12.71224	-12.83946	-12.19939	8.45066	9.06793	-1.03424	4.37179
76	3.72835	2.02931	-9.51759	1.20534	-2.61348	1.49418	-10.37858	1.19326	-15.63010	3.03245	-8.19214	2.46228	8.91357	1.53031	-13.24108	1.20750	7.19399	1.44739	0.62738	2.44755	6.17315	-9.33749	-2.07543	-10.90533	-13.38692	-10.46773	-9.72115	8.85488	10.83871	-14.32685	-13.86430	7.32273	5.19722	-2.34511	5.82359	2.42037	-8.24460	-9.39846	-1.67303	-2.21158	-10.81726	-10.89001	-11.96889	-16.75313	-7.65827	9.83525	-11.41556	5.30371	-0.51772	1.22321	-6.98418	-6.31707	7.16241	7.92192	-12.14234	-13.33370	6.16790	6.53032	2.13092	-11.39056	-3.70992	-9.66894	-18.92990	-5.81413	-12.39248	7.51368	9.10042	-14.36284	-14.92583	8.62594	8.90779	1.43353	4.43168	1.39039	-8.35633	-10.37812	-0.96609	-5.04480	-11.66678	-8.32314	-13.69739	-19.04437	-4.90586	-9.46842	7.56750	11.42737	-12.26820	-12.53008	8.18475	8.50556	-0.76374	4.73412
77	3.43669	1.99576	-9.91582	1.25934	-2.75384	1.10708	-10.33591	0.91151	-16.37512	3.15127	-8.28240	2.49493	7.25404	1.65154	-12.65329	1.17336	6.91731	1.43771	0.94646	2.46780	5.82743	-9.67652	-2.00662	-10.90996	-13.85218	-10.87890	-9.96026	7.79464	9.37448	-13.50707	-13.03849	7.14711	4.88879	-2.03099	5.43690	2.14635	-8.46500	-9.47431	-2.42982	-2.19631	-10.11661	-11.11155	-12.63819	-17.44462	-7.73804	8.11386	-10.63182	4.78998	-0.18232	1.58274	-6.96565	-6.41032	5.23921	5.97616	-11.54717	-13.25876	5.97388	6.63244	1.99438	-11.89005	-3.29377	-10.18749	-19.60264	-5.73339	-12.33295	5.89210	7.43331	-13.26108	-14.37993	8.13935	8.61113	1.71501	4.20105	1.01403	-9.08272	-10.90630	-1.83715	-4.75938	-11.00053	-8.68931	-14.54272	-20.17038	-5.05712	-9.46498	5.69935	9.76327	-11.59983	-12.65543	7.99382	8.07933	-0.50164	5.09596
78	3.22959	1.94260	-10.26649	1.34059	-2.95643	0.84926	-10.23523	0.80981	-17.02475	3.29185	-8.32834	2.49514	5.56948	1.64160	-11.88658	1.16207	6.46182	1.46521	1.23860	2.49317	5.53677	-9.86285	-1.99337	-10.89490	-14.22388	-11.16843	-10.09021	6.48521	7.74124	-12.17098	-12.01678	6.40440	4.36374	-1.74596	5.10595	1.97302	-8.66346	-9.54509	-3.03246	-2.26410	-9.56233	-11.23591	-13.24017	-18.05367	-7.80235	6.37357	-9.91631	4.22213	0.11649	1.91650	-6.97622	-6.48911	3.50972	4.14456	-10.83579	-13.06051	5.57893	6.67289	1.94897	-12.28543	-3.11351	-10.54675	-20.18513	-5.60140	-12.20439	4.34842	5.73119	-11.93684	-13.57606	7.17019	8.16593	1.96063	4.05726	0.75560	-9.78281	-11.45929	-2.90680	-4.42832	-10.05952	-9.11198	-15.21482	-21.23080	-5.23545	-9.38753	3.97814	7.81330	-10.88531	-12.58061	7.78565	7.79255	-0.26010	5.44404
79	3.10749	1.87150	-10.59619	1.43878	-3.06304	0.85811	-10.22902	0.95522	-17.59370	3.44043	-8.34205	2.45917	3.97331	1.48692	-11.07206	1.21550	5.86660	1.55635	1.49336	2.52195	5.31088	-9.94281	-1.90332	-10.98513	-14.52289	-11.32632	-10.11900	5.00000	6.04616	-10.63032	-10.95642	5.26477	3.68506	-1.49711	4.83106	1.89533	-8.88290	-9.67093	-3.25953	-2.22937	-9.39470	-11.42711	-13.81373	-18.60835	-7.86864	4.72733	-9.39098	3.72162	0.36641	2.21020	-7.02365	-6.57240	2.06406	2.57808	-10.13130	-12.79546	5.02452	6.57514	1.99266	-12.60120	-3.07732	-10.80197	-20.67771	-5.43638	-12.03027	2.97910	4.12014	-10.63903	-12.61269	5.89739	7.55747	2.16526	3.99494	0.62008	-10.43845	-12.04085	-3.87040	-4.03831	-9.16143	-9.60375	-15.71883	-22.22067	-5.45194	-9.24986	2.52221	5.72273	-10.17190	-12.32043	7.48285	7.59060	-0.04918	5.76459
80	3.06649	1.78496	-10.94026	1.54002	-2.97874	1.04087	-10.40782	1.17465	-18.09590	3.58064	-8.33705	2.38847	2.55004	1.21120	-10.33808	1.30271	5.21935	1.68752	1.70344	2.55218	5.15544	-9.98255	-1.67125	-11.23827	-14.76400	-11.35559	-10.06643	3.42781	4.39147	-9.19937	-10.00338	4.00675	2.96621	-1.29284	4.60908	1.90312	-9.16564	-9.90874	-3.04041	-1.97528	-9.69402	-11.79379	-14.38664	-19.13731	-7.95160	3.25161	-9.12731	3.40038	0.56104	2.45676	-7.10587	-6.68202	0.93576	1.36939	-9.54817	-12.53142	4.41497	6.32909	2.12103	-12.89096	-3.07495	-11.01415	-21.08374	-5.25660	-11.83196	1.84128	2.68463	-9.61087	-11.60525	4.58999	6.81956	2.32801	4.00519	0.60506	-11.04720	-12.64647	-4.48523	-3.62529	-8.58281	-10.12386	-16.08777	-23.11591	-5.71217	-9.07119	1.39261	3.65576	-9.51302	-11.90392	7.05557	7.39166	0.12434	6.04328
81	3.10019	1.68663	-11.34127	1.63050	-2.68865	1.23275	-10.77346	1.32994	-18.53263	3.69988	-8.32470	2.29011	1.34469	0.86935	-9.78885	1.36358	4.63167	1.77534	1.86487	2.58176	5.07282	-10.06525	-1.29710	-11.62879	-14.94812	-11.26989	-9.95855	1.85797	2.85886	-8.11630	-9.27602	2.92143	2.34751	-1.14107	4.43627	1.98418	-9.54596	-10.31421	-2.46047	-1.48736	-10.36352	-12.33914	-14.95838	-19.64934	-8.05931	1.97624	-9.13936	3.32660	0.69857	2.65585	-7.21043	-6.83649	0.10776	0.54108	-9.17457	-12.33731	3.88254	5.99386	2.32921	-13.22118	-3.01963	-11.22777	-21.40560	-5.07689	-11.62547	0.94548	1.45952	-9.04008	-10.67304	3.53356	6.02920	2.45139	4.07704	0.70164	-11.61635	-13.28467	-4.62544	-3.24187	-8.48076	-10.60081	-16.35561	-23.87875	-6.01311	-8.87214	0.59156	1.76378	-8.97039	-11.37257	6.53304	7.11726	0.25753	6.26695
82	3.20214	1.58126	-11.84206	1.70572	-2.24132	1.36570	-11.25197	1.37741	-18.89066	3.79244	-8.31120	2.17596	0.36097	0.56051	-9.48471	1.37382	4.20293	1.74485	1.97814	2.60916	5.06376	-10.27335	-0.82415	-12.06941	-15.06278	-11.09060	-9.82159	0.36539	1.49859	-7.50102	-8.84534	2.22754	1.95343	-1.04598	4.31074	2.12934	-10.04433	-10.92932	-1.70250	-0.84847	-11.19071	-12.96252	-15.50255	-20.12797	-8.19075	0.88871	-9.37763	3.49573	0.78169	2.81188	-7.31618	-7.04340	-0.47783	0.04764	-9.05240	-12.25723	3.53584	5.66079	2.61344	-13.65652	-2.85995	-11.46390	-21.64076	-4.90619	-11.41925	0.25795	0.43447	-9.01565	-9.92314	2.94694	5.28535	2.54005	4.19907	0.89649	-12.15468	-13.99417	-4.30543	-2.90745	-8.85060	-10.97470	-16.53786	-24.47202	-6.34220	-8.67064	0.07378	0.16007	-8.60657	-10.78344	5.99636	6.72437	0.35246	6.42877
83	3.36815	1.47449	-12.47365	1.77623	-1.71740	1.42228	-11.72949	1.32495	-19.14631	3.85875	-8.29610	2.06056	-0.43242	0.47644	-9.43050	1.35537	3.98932	1.57558	2.04815	2.63394	5.12916	-10.66619	-0.31742	-12.44830	-15.08843	-10.84336	-9.67772	-0.99998	0.32489	-7.35045	-8.72071	2.02040	1.85193	-1.00606	4.23381	2.33673	-10.66649	-11.76186	-0.95992	-0.19778	-11.94309	-13.50851	-15.97943	-20.53867	-8.33504	-0.05163	-9.73432	3.82583	0.81797	2.93053	-7.39682	-7.29520	-0.90415	-0.20721	-9.16519	-12.28830	3.41766	5.40708	2.97150	-14.24430	-2.58124	-11.71510	-21.77783	-4.74715	-11.21381	-0.28961	-0.43321	-9.50568	-9.43357	2.92257	4.68396	2.59909	4.36268	1.17502	-12.67114	-14.83189	-3.65695	-2.59111	-9.54043	-11.22149	-16.62558	-24.86791	-6.67843	-8.47742	-0.23351	-1.09734	-8.46827	-10.20800	5.55075	6.22369	0.41591	6.53147
84	3.59748	1.37253	-13.24716	1.86192	-1.19709	1.39898	-12.09237	1.20353	-19.27164	3.90149	-8.27309	1.95798	-1.09006	0.65843	-9.57824	1.34578	3.99299	1.30821	2.08190	2.65582	5.27094	-11.26784	0.15994	-12.66768	-15.00652	-10.55485	-9.54331	-2.21580	-0.68048	-7.56471	-8.85088	2.26425	2.03637	-1.01472	4.20994	2.61267	-11.40645	-12.78794	-0.36595	0.33760	-12.44804	-13.83718	-16.34916	-20.83928	-8.47370	-0.89499	-10.06806	4.18850	0.81849	3.01628	-7.42549	-7.57125	-1.26112	-0.34525	-9.44418	-12.38423	3.50107	5.27693	3.40193	-14.99800	-2.20520	-11.94447	-21.79578	-4.59755	-11.00356	-0.78516	-1.20329	-10.36345	-9.23916	3.40796	4.29768	2.63189	4.56531	1.52412	-13.17808	-15.84461	-2.86821	-2.24073	-10.31680	-11.34002	-16.59138	-25.04776	-6.99524	-8.29287	-0.41366	-2.01084	-8.56733	-9.72219	5.28727	5.67687	0.45611	6.58334
85	3.89184	1.28189	-14.15202	1.98130	-0.73535	1.30724	-12.25867	1.05247	-19.24041	3.92190	-8.23240	1.87848	-1.67661	0.89326	-9.84203	1.35619	4.17048	1.03390	2.08556	2.67306	5.49166	-12.06518	0.57204	-12.67643	-14.80538	-10.24992	-9.42817	-3.28358	-1.55677	-7.98589	-9.13957	2.82118	2.43582	-1.06218	4.24523	2.96835	-12.24936	-13.96730	0.03876	0.69747	-12.63210	-13.87332	-16.58104	-20.98676	-8.58471	-1.68439	-10.23905	4.46054	0.79528	3.07250	-7.37961	-7.84338	-1.62926	-0.48988	-9.79172	-12.46676	3.70932	5.28153	3.90231	-15.89104	-1.78039	-12.09814	-21.66838	-4.45299	-10.78031	-1.31759	-1.94000	-11.36326	-9.32667	4.23284	4.16210	2.63894	4.81014	1.93336	-13.69191	-17.04732	-2.11515	-1.82483	-10.94766	-11.32436	-16.40180	-24.99909	-7.26532	-8.10720	-0.55381	-2.63421	-8.86823	-9.39711	5.25173	5.17928	0.47870	6.59009
86	4.25310	1.20912	-15.15679	2.14134	-0.34553	1.17777	-12.19903	0.90812	-19.03252	3.91749	-8.16397	1.82632	-2.25290	1.08657	-10.11728	1.35875	4.45247	0.86412	2.06251	2.68160	5.79363	-13.01251	0.92871	-12.48778	-14.48206	-9.94938	-9.33564	-4.21794	-2.34880	-8.43639	-9.46665	3.50125	2.94406	-1.13771	4.34504	3.41411	-13.17446	-15.24559	0.30422	0.89416	-12.52064	-13.61589	-16.65612	-20.94213	-8.64660	-2.44440	-10.14718	4.57359	0.75902	3.10139	-7.24518	-8.08241	-2.07095	-0.74138	-10.11143	-12.42845	3.95823	5.39540	4.46809	-16.86421	-1.35721	-12.13033	-21.36987	-4.31011	-10.53711	-1.95691	-2.70307	-12.25458	-9.63817	5.16832	4.27143	2.61857	5.10342	2.39432	-14.22908	-18.41490	-1.50477	-1.33831	-11.27657	-11.16296	-16.03203	-24.71291	-7.46573	-7.90362	-0.73970	-3.05295	-9.28669	-9.28600	5.43179	4.82815	0.48410	6.54968
87	4.68116	1.16046	-16.21373	2.33049	0.01248	1.05181	-11.94700	0.79327	-18.63648	3.88239	-8.06041	1.79970	-2.86266	1.21717	-10.29895	1.32165	4.76502	0.84522	2.01287	2.67649	6.17764	-14.04191	1.29050	-12.17482	-14.03987	-9.66908	-9.26398	-5.03116	-3.09084	-8.75137	-9.71078	4.11446	3.45368	-1.23147	4.51224	3.95435	-14.15755	-16.55430	0.54693	0.99624	-12.21205	-13.12753	-16.56440	-20.67557	-8.64197	-3.17275	-9.75596	4.53231	0.71782	3.10266	-7.01965	-8.26359	-2.62489	-1.15544	-10.32663	-12.14857	4.18915	5.56468	5.09217	-17.84703	-0.94802	-12.03105	-20.88003	-4.16941	-10.27077	-2.73907	-3.54016	-12.81093	-10.07936	5.98970	4.58794	2.56839	5.45128	2.89927	-14.80239	-19.87922	-1.04195	-0.76880	-11.26719	-10.86933	-15.47610	-24.18292	-7.58144	-7.66379	-1.04499	-3.36465	-9.70618	-9.40078	5.76964	4.68363	0.46566	6.45414
88	5.17225	1.14057	-17.26486	2.51568	0.42804	0.97305	-11.59086	0.71772	-18.04914	3.81023	-7.91920	1.79284	-3.52190	1.28628	-10.29717	1.25464	5.04630	0.90666	1.93449	2.65422	6.64148	-15.07932	1.75510	-11.84430	-13.48289	-9.42024	-9.20901	-5.71982	-3.79360	-8.80714	-9.76709	4.51486	3.88005	-1.33640	4.74592	4.58431	-15.17137	-17.82171	0.91044	1.11933	-11.83729	-12.52146	-16.30083	-20.16868	-8.56057	-3.83673	-9.08848	4.38892	0.67683	3.07507	-6.71257	-8.36989	-3.29977	-1.73141	-10.38334	-11.53041	4.38003	5.73077	5.76384	-18.77257	-0.50901	-11.83774	-20.18861	-4.03657	-9.98254	-3.65843	-4.47711	-12.86690	-10.52862	6.52812	5.05594	2.48524	5.85745	3.44051	-15.41840	-21.32581	-0.63819	-0.06946	-10.99394	-10.51041	-14.74680	-23.40701	-7.60797	-7.37348	-1.51552	-3.66475	-10.00587	-9.69663	6.18871	4.74931	0.41075	6.29544
89	5.71783	1.15059	-18.24324	2.64815	1.00654	0.97874	-11.24261	0.68836	-17.27324	3.69583	-7.74403	1.79891	-4.21436	1.30787	-10.04843	1.23010	5.25292	0.97915	1.82446	2.61445	7.17846	-16.05922	2.42340	-11.59663	-12.81099	-9.21072	-9.16674	-6.26171	-4.43930	-8.54114	-9.55338	4.62926	4.16429	-1.44963	5.03974	5.28860	-16.17975	-18.97788	1.52156	1.40764	-11.51871	-11.94408	-15.86335	-19.41388	-8.40066	-4.37792	-8.20832	4.20132	0.63788	3.01926	-6.34376	-8.39363	-4.07173	-2.41198	-10.24870	-10.53314	4.53855	5.84396	6.46792	-19.57992	0.03144	-11.61692	-19.29668	-3.92208	-9.67847	-4.66734	-5.50880	-12.34886	-10.84419	6.70433	5.60488	2.36441	6.32166	4.01063	-16.06474	-22.59793	-0.16401	0.81921	-10.59026	-10.18909	-13.86928	-22.38526	-7.55284	-7.02736	-2.15701	-4.03346	-10.07594	-10.08221	6.60490	4.98480	0.30515	6.06966
90	6.30439	1.18711	-19.07274	2.67962	1.82155	1.07220	-10.99914	0.70725	-16.31546	3.53467	-7.54453	1.81236	-4.89537	1.31049	-9.51946	1.33627	5.35612	1.06040	1.68010	2.56106	7.77643	-16.92792	3.35847	-11.49167	-12.01905	-9.04558	-9.13486	-6.62359	-4.98766	-7.95659	-9.01322	4.46283	4.26729	-1.57306	5.38117	6.04232	-17.12279	-19.94828	2.44885	1.98370	-11.34511	-11.53955	-15.25539	-18.41480	-8.16825	-4.72709	-7.19756	4.00106	0.59849	2.93835	-5.93954	-8.33632	-4.89053	-3.09723	-9.90975	-9.16401	4.68701	5.84267	7.18542	-20.21917	0.73116	-11.43064	-18.21309	-3.83961	-9.36993	-5.68235	-6.59280	-11.28748	-10.87562	6.53577	6.14597	2.20029	6.83860	4.60242	-16.69811	-23.52017	0.49173	1.91536	-10.19822	-9.98966	-12.87487	-21.11554	-7.43448	-6.63222	-2.93525	-4.52182	-9.82541	-10.44547	6.92948	5.33301	0.13682	5.77971
91	6.91441	1.24300	-19.67910	2.57923	2.88369	1.21126	-10.91469	0.75951	-15.18583	3.32206	-7.33455	1.82961	-5.50237	1.33997	-8.70530	1.57924	5.33595	1.17358	1.49984	2.50255	8.41759	-17.64053	4.56095	-11.53906	-11.10150	-8.92712	-9.11308	-6.77406	-5.39068	-7.10734	-8.12896	4.07999	4.17699	-1.71258	5.75257	6.81486	-17.91203	-20.65648	3.67569	2.88417	-11.36396	-11.39268	-14.49187	-17.18571	-7.87457	-4.82539	-6.13702	3.78246	0.55109	2.83515	-5.52849	-8.20617	-5.68819	-3.67111	-9.36750	-7.45534	4.84400	5.63285	7.89546	-20.65841	1.61512	-11.31456	-16.94844	-3.80300	-9.07288	-6.59795	-7.64924	-9.79398	-10.48405	6.10817	6.57522	1.98929	7.39745	5.20850	-17.25989	-23.94724	1.39863	3.16759	-9.93993	-9.93792	-11.79536	-19.59212	-7.27812	-6.20748	-3.78574	-5.13895	-9.19953	-10.67402	7.08520	5.73872	-0.10160	5.43770
92	7.52806	1.30951	-20.00954	2.34291	4.14158	1.34043	-10.99107	0.81957	-13.89789	3.05330	-7.12930	1.84864	-5.96859	1.44559	-7.62830	1.88131	5.18184	1.32512	1.28390	2.45026	9.07935	-18.16244	5.97051	-11.71194	-10.06088	-8.85427	-9.10189	-6.69671	-5.60889	-6.06646	-6.93016	3.56931	3.91493	-1.87586	6.13361	7.57440	-18.45807	-21.04294	5.10868	4.03625	-11.57538	-11.48568	-13.60271	-15.74484	-7.53336	-4.64277	-5.09786	3.51819	0.48337	2.70826	-5.13759	-8.01521	-6.38637	-4.03115	-8.62357	-5.49465	5.00469	5.13803	8.57741	-20.88391	2.67670	-11.27349	-15.51051	-3.82288	-8.80567	-7.30870	-8.56866	-8.01275	-9.57428	5.52670	6.79032	1.73214	7.98239	5.82120	-17.69850	-23.81139	2.58125	4.47611	-9.89916	-10.00075	-10.65891	-17.80949	-7.11079	-5.78206	-4.62639	-5.84765	-8.19608	-10.65891	7.02602	6.14837	-0.40949	5.06499
93	8.12529	1.37861	-20.04502	1.99499	5.50488	1.42181	-11.18761	0.86730	-12.47007	2.72646	-6.94230	1.86817	-6.23761	1.64580	-6.33396	2.14571	4.89364	1.50055	1.03479	2.41401	9.73680	-18.47296	7.48196	-11.96964	-8.91700	-8.82212	-9.09986	-6.39820	-5.62364	-4.89497	-5.47588	3.00866	3.51566	-2.06883	6.50457	8.29160	-18.70534	-21.08762	6.61159	5.30339	-11.93250	-11.71197	-12.63068	-14.10715	-7.15804	-4.18909	-4.13715	3.18256	0.38089	2.54970	-4.78882	-7.77690	-6.90726	-4.10692	-7.67678	-3.46455	5.13544	4.36852	9.21250	-20.89101	3.88091	-11.28571	-13.90347	-3.90356	-8.58622	-7.73465	-9.23427	-6.08346	-8.12542	4.87965	6.71472	1.43427	8.57440	6.43186	-17.97706	-23.13609	4.00840	5.74304	-10.10436	-10.12149	-9.49009	-15.77204	-6.95669	-5.38847	-5.37226	-6.57224	-6.86234	-10.28511	6.74272	6.49480	-0.77533	4.68804
94	8.68779	1.44431	-19.80179	1.58495	6.87856	1.44358	-11.44925	0.89834	-10.93018	2.35057	-6.78228	1.88718	-6.27640	1.91277	-4.87832	2.28538	4.47611	1.67226	0.75847	2.39755	10.36574	-18.56909	8.97392	-12.27956	-7.71184	-8.82175	-9.10056	-5.90793	-5.43976	-3.62610	-3.83146	2.44055	2.99821	-2.29146	6.85027	8.94244	-18.64420	-20.81904	8.04058	6.56748	-12.36186	-11.94438	-11.62640	-12.28683	-6.75833	-3.51856	-3.28630	2.76347	0.23207	2.34650	-4.49594	-7.50465	-7.19144	-3.86520	-6.52232	-1.61352	5.17589	3.42429	9.78539	-20.67543	5.16986	-11.31786	-12.13293	-4.04036	-8.42887	-7.84129	-9.55374	-4.12056	-6.19807	4.22196	6.31581	1.10624	9.15386	7.02905	-18.07944	-22.02354	5.59024	6.92929	-10.52129	-10.27057	-8.31388	-13.50919	-6.83284	-5.05719	-5.95362	-7.21604	-5.27283	-9.43374	6.25412	6.69070	-1.17569	4.33315
