	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d
85	-0.01674	0.01389	0.00174	0.01211	-0.00015	0.00148	-0.01243	0.01071	-0.00098	0.01260	-0.00042	0.00151	-0.00417	0.01451	-0.00207	-0.00401	0.00549	-0.00165	-0.04094	0.00542	-0.00119	-0.01551	0.00231	-0.00075	-0.02617	0.01276	-0.00293	-0.02121	0.00955	-0.00108	-0.00593	-0.01308	0.00064	-0.01685	0.01938	-0.00269	-0.01302	0.00336	-0.00023	0.00188	-0.00390	0.00098	-0.01496	0.00500	0.00002	-0.02390	0.01303	-0.00182	-0.02728	0.00635	-0.00043	-0.02817	0.00166	-0.00072	-0.02122	0.01223	-0.00124	-0.01799	-0.00837	0.00047	0.00032	-0.01298	0.00121	-0.00436	-0.00668	0.00080	-0.02241	-0.00245	0.00085	-0.01411	-0.01201	0.00042	0.00119	-0.02194	0.00263	0.00660	-0.02671	0.00202
86	-0.02212	0.01473	0.00381	0.01217	-0.00023	0.00146	-0.01382	0.01180	0.00132	0.01248	-0.00074	0.00151	-0.00834	0.01672	-0.00224	-0.00252	0.00659	-0.00168	-0.04874	0.00745	-0.00132	-0.01915	0.00357	-0.00100	-0.02393	0.01534	-0.00306	-0.03078	0.01245	-0.00128	-0.00594	-0.01190	0.00047	-0.01797	0.02132	-0.00308	-0.01497	0.00573	-0.00045	0.00245	-0.00088	0.00092	-0.02315	0.00685	0.00035	-0.02992	0.01611	-0.00237	-0.02884	0.00877	-0.00043	-0.03420	0.00518	-0.00137	-0.02524	0.01316	-0.00121	-0.01860	-0.00681	0.00028	-0.00563	-0.00970	0.00114	-0.00585	-0.00513	0.00050	-0.02657	-0.00059	0.00052	-0.01272	-0.00890	-0.00036	-0.00176	-0.02082	0.00239	0.00363	-0.02307	0.00159
87	-0.02541	0.01551	0.00569	0.01176	-0.00023	0.00143	-0.01446	0.01289	0.00391	0.01240	-0.00097	0.00154	-0.01124	0.01797	-0.00229	-0.00129	0.00819	-0.00160	-0.05525	0.00968	-0.00133	-0.02269	0.00560	-0.00118	-0.02152	0.01856	-0.00307	-0.03583	0.01427	-0.00140	-0.00549	-0.00983	0.00039	-0.01848	0.02319	-0.00333	-0.01587	0.00818	-0.00067	0.00290	0.00240	0.00097	-0.02833	0.00857	0.00079	-0.03514	0.01919	-0.00287	-0.02884	0.01127	-0.00035	-0.03774	0.00894	-0.00195	-0.02645	0.01368	-0.00104	-0.01735	-0.00520	0.00029	-0.01140	-0.00598	0.00112	-0.00717	-0.00352	0.00025	-0.02832	0.00062	0.00025	-0.00930	-0.00535	-0.00104	-0.00307	-0.01884	0.00218	0.00115	-0.01945	0.00121
88	-0.02640	0.01584	0.00724	0.01099	-0.00010	0.00141	-0.01442	0.01371	0.00660	0.01218	-0.00105	0.00160	-0.01256	0.01841	-0.00216	-0.00074	0.01035	-0.00141	-0.05865	0.01158	-0.00116	-0.02542	0.00820	-0.00124	-0.01927	0.02169	-0.00290	-0.03637	0.01489	-0.00141	-0.00485	-0.00708	0.00046	-0.01797	0.02462	-0.00336	-0.01580	0.01047	-0.00085	0.00306	0.00550	0.00118	-0.02933	0.00966	0.00136	-0.03883	0.02178	-0.00322	-0.02806	0.01358	-0.00017	-0.03897	0.01263	-0.00236	-0.02544	0.01414	-0.00067	-0.01461	-0.00334	0.00054	-0.01516	-0.00260	0.00120	-0.00833	-0.00184	0.00011	-0.02866	0.00154	0.00009	-0.00495	-0.00127	-0.00152	-0.00333	-0.01603	0.00205	-0.00075	-0.01596	0.00094
89	-0.02563	0.01508	0.00849	0.00992	0.00019	0.00141	-0.01373	0.01386	0.00912	0.01161	-0.00093	0.00166	-0.01257	0.01823	-0.00183	-0.00098	0.01287	-0.00109	-0.05697	0.01273	-0.00079	-0.02651	0.01091	-0.00115	-0.01763	0.02409	-0.00251	-0.03421	0.01465	-0.00130	-0.00423	-0.00383	0.00070	-0.01610	0.02530	-0.00313	-0.01498	0.01224	-0.00092	0.00258	0.00814	0.00156	-0.02722	0.01018	0.00205	-0.03971	0.02334	-0.00332	-0.02784	0.01558	0.00010	-0.03797	0.01587	-0.00251	-0.02334	0.01482	-0.00010	-0.01111	-0.00098	0.00099	-0.01609	0.00018	0.00144	-0.00923	-0.00003	0.00014	-0.02868	0.00251	0.00013	-0.00063	0.00317	-0.00169	-0.00375	-0.01246	0.00205	-0.00197	-0.01249	0.00087
90	-0.02436	0.01329	0.00963	0.00866	0.00065	0.00142	-0.01250	0.01304	0.01134	0.01059	-0.00057	0.00169	-0.01170	0.01753	-0.00128	-0.00159	0.01533	-0.00061	-0.05047	0.01342	-0.00025	-0.02572	0.01334	-0.00084	-0.01728	0.02529	-0.00189	-0.03157	0.01403	-0.00105	-0.00388	-0.00019	0.00113	-0.01340	0.02523	-0.00263	-0.01381	0.01329	-0.00082	0.00093	0.01028	0.00212	-0.02508	0.01070	0.00282	-0.03667	0.02373	-0.00303	-0.02962	0.01720	0.00046	-0.03475	0.01833	-0.00234	-0.02155	0.01581	0.00070	-0.00830	0.00215	0.00158	-0.01459	0.00251	0.00184	-0.00935	0.00194	0.00040	-0.02936	0.00380	0.00041	0.00313	0.00759	-0.00153	-0.00532	-0.00834	0.00220	-0.00181	-0.00894	0.00102
91	-0.02400	0.01176	0.01087	0.00733	0.00124	0.00143	-0.01120	0.01147	0.01331	0.00920	0.00000	0.00166	-0.01029	0.01651	-0.00054	-0.00217	0.01744	0.00002	-0.04203	0.01427	0.00037	-0.02399	0.01553	-0.00031	-0.01883	0.02528	-0.00105	-0.02979	0.01337	-0.00063	-0.00398	0.00374	0.00171	-0.01132	0.02475	-0.00194	-0.01311	0.01377	-0.00051	-0.00232	0.01207	0.00281	-0.02613	0.01173	0.00359	-0.02980	0.02342	-0.00226	-0.03408	0.01838	0.00085	-0.02992	0.02007	-0.00185	-0.02152	0.01707	0.00167	-0.00840	0.00614	0.00215	-0.01214	0.00481	0.00239	-0.00819	0.00415	0.00089	-0.03170	0.00566	0.00094	0.00587	0.01176	-0.00105	-0.00827	-0.00398	0.00253	0.00051	-0.00516	0.00143
92	-0.02541	0.01208	0.01233	0.00603	0.00191	0.00144	-0.01073	0.01024	0.01527	0.00765	0.00075	0.00155	-0.00904	0.01565	0.00031	-0.00300	0.01924	0.00079	-0.03461	0.01550	0.00101	-0.02281	0.01761	0.00043	-0.02223	0.02448	-0.00004	-0.02927	0.01286	-0.00006	-0.00497	0.00788	0.00235	-0.01142	0.02424	-0.00116	-0.01361	0.01410	0.00000	-0.00728	0.01372	0.00357	-0.03192	0.01337	0.00430	-0.02097	0.02332	-0.00100	-0.04091	0.01914	0.00123	-0.02484	0.02153	-0.00108	-0.02435	0.01848	0.00270	-0.01339	0.01069	0.00258	-0.01065	0.00744	0.00302	-0.00612	0.00678	0.00158	-0.03609	0.00815	0.00165	0.00642	0.01578	-0.00035	-0.01184	0.00036	0.00303	0.00474	-0.00085	0.00206
93	-0.02855	0.01428	0.01403	0.00489	0.00258	0.00144	-0.01208	0.01057	0.01747	0.00615	0.00156	0.00140	-0.00883	0.01534	0.00116	-0.00497	0.02097	0.00161	-0.02935	0.01698	0.00159	-0.02308	0.01955	0.00131	-0.02644	0.02352	0.00101	-0.02998	0.01269	0.00065	-0.00783	0.01221	0.00293	-0.01441	0.02395	-0.00044	-0.01503	0.01466	0.00066	-0.01362	0.01537	0.00430	-0.04157	0.01538	0.00485	-0.01355	0.02419	0.00062	-0.04885	0.01970	0.00157	-0.02154	0.02324	-0.00015	-0.03031	0.01994	0.00368	-0.02332	0.01515	0.00282	-0.01151	0.01048	0.00364	-0.00481	0.01004	0.00233	-0.04181	0.01110	0.00244	0.00274	0.01991	0.00044	-0.01477	0.00462	0.00369	0.00887	0.00431	0.00284
94	-0.03240	0.01708	0.01592	0.00389	0.00319	0.00143	-0.01572	0.01175	0.01987	0.00490	0.00231	0.00128	-0.00987	0.01572	0.00191	-0.00871	0.02274	0.00237	-0.02578	0.01849	0.00209	-0.02496	0.02120	0.00222	-0.02963	0.02285	0.00198	-0.03147	0.01307	0.00138	-0.01344	0.01649	0.00332	-0.01982	0.02391	0.00012	-0.01611	0.01558	0.00135	-0.02060	0.01696	0.00487	-0.05213	0.01747	0.00521	-0.01118	0.02611	0.00233	-0.05597	0.02026	0.00183	-0.02188	0.02545	0.00081	-0.03811	0.02134	0.00449	-0.03529	0.01882	0.00285	-0.01468	0.01370	0.00416	-0.00629	0.01384	0.00304	-0.04744	0.01427	0.00317	-0.00652	0.02396	0.00117	-0.01613	0.00900	0.00444	0.01009	0.01039	0.00366
95	-0.03532	0.01926	0.01791	0.00302	0.00365	0.00143	-0.02100	0.01209	0.02218	0.00411	0.00292	0.00126	-0.01154	0.01664	0.00248	-0.01377	0.02442	0.00299	-0.02299	0.01982	0.00248	-0.02808	0.02253	0.00305	-0.03009	0.02261	0.00278	-0.03262	0.01397	0.00200	-0.02130	0.02025	0.00346	-0.02600	0.02391	0.00048	-0.01581	0.01686	0.00195	-0.02710	0.01827	0.00522	-0.05998	0.01945	0.00538	-0.01558	0.02833	0.00381	-0.06020	0.02091	0.00201	-0.02633	0.02798	0.00170	-0.04493	0.02254	0.00504	-0.04455	0.02135	0.00274	-0.01850	0.01677	0.00455	-0.01131	0.01766	0.00358	-0.05140	0.01738	0.00373	-0.01984	0.02727	0.00173	-0.01576	0.01368	0.00520	0.00678	0.01686	0.00441
96	-0.03591	0.02003	0.01975	0.00239	0.00395	0.00144	-0.02623	0.01144	0.02398	0.00383	0.00332	0.00130	-0.01244	0.01784	0.00289	-0.01870	0.02573	0.00342	-0.02052	0.02071	0.00276	-0.03138	0.02356	0.00373	-0.02707	0.02261	0.00339	-0.03241	0.01515	0.00240	-0.02907	0.02295	0.00336	-0.03102	0.02369	0.00068	-0.01449	0.01838	0.00239	-0.03221	0.01904	0.00532	-0.06252	0.02119	0.00540	-0.02506	0.02989	0.00486	-0.06037	0.02150	0.00210	-0.03333	0.03030	0.00245	-0.04760	0.02334	0.00532	-0.04741	0.02270	0.00256	-0.02085	0.01934	0.00479	-0.01838	0.02089	0.00389	-0.05232	0.02015	0.00407	-0.03274	0.02916	0.00207	-0.01418	0.01853	0.00585	-0.00018	0.02283	0.00501
97	-0.03380	0.01920	0.02114	0.00227	0.00407	0.00146	-0.02960	0.01087	0.02496	0.00390	0.00354	0.00136	-0.01104	0.01904	0.00314	-0.02167	0.02636	0.00369	-0.01815	0.02081	0.00291	-0.03326	0.02429	0.00421	-0.02119	0.02246	0.00380	-0.03110	0.01627	0.00254	-0.03399	0.02436	0.00311	-0.03401	0.02310	0.00085	-0.01361	0.01984	0.00268	-0.03551	0.01912	0.00522	-0.05943	0.02250	0.00532	-0.03565	0.03028	0.00542	-0.05697	0.02172	0.00212	-0.03985	0.03190	0.00302	-0.04482	0.02357	0.00532	-0.04345	0.02290	0.00236	-0.02076	0.02107	0.00486	-0.02451	0.02301	0.00398	-0.04935	0.02224	0.00417	-0.04023	0.02935	0.00223	-0.01254	0.02305	0.00629	-0.00793	0.02750	0.00540
98	-0.02970	0.01730	0.02173	0.00273	0.00403	0.00145	-0.03006	0.01095	0.02492	0.00414	0.00361	0.00135	-0.00707	0.01991	0.00329	-0.02141	0.02601	0.00384	-0.01529	0.01978	0.00294	-0.03224	0.02455	0.00448	-0.01398	0.02166	0.00402	-0.02945	0.01697	0.00250	-0.03461	0.02447	0.00280	-0.03534	0.02201	0.00110	-0.01449	0.02083	0.00291	-0.03675	0.01842	0.00499	-0.05248	0.02313	0.00515	-0.04367	0.02956	0.00556	-0.05164	0.02124	0.00206	-0.04281	0.03243	0.00342	-0.03798	0.02299	0.00507	-0.03521	0.02189	0.00220	-0.01888	0.02168	0.00474	-0.02688	0.02384	0.00387	-0.04271	0.02335	0.00403	-0.04006	0.02796	0.00225	-0.01185	0.02656	0.00646	-0.01328	0.03031	0.00557
99	-0.02503	0.01534	0.02124	0.00346	0.00383	0.00138	-0.02760	0.01131	0.02370	0.00443	0.00359	0.00126	-0.00218	0.01999	0.00334	-0.01809	0.02434	0.00388	-0.01129	0.01742	0.00287	-0.02770	0.02401	0.00451	-0.00698	0.01970	0.00403	-0.02732	0.01697	0.00234	-0.03137	0.02331	0.00248	-0.03587	0.02022	0.00152	-0.01714	0.02093	0.00316	-0.03539	0.01694	0.00472	-0.04449	0.02284	0.00491	-0.04729	0.02794	0.00537	-0.04660	0.01982	0.00196	-0.04020	0.03165	0.00366	-0.03010	0.02136	0.00463	-0.02616	0.01962	0.00211	-0.01695	0.02103	0.00443	-0.02440	0.02333	0.00361	-0.03380	0.02315	0.00370	-0.03365	0.02508	0.00218	-0.01257	0.02853	0.00632	-0.01454	0.03101	0.00551
100	-0.02125	0.01417	0.01953	0.00426	0.00353	0.00126	-0.02302	0.01159	0.02118	0.00471	0.00351	0.00111	0.00140	0.01890	0.00333	-0.01305	0.02111	0.00384	-0.00650	0.01371	0.00271	-0.02033	0.02218	0.00432	-0.00118	0.01626	0.00385	-0.02461	0.01610	0.00217	-0.02614	0.02084	0.00214	-0.03617	0.01754	0.00213	-0.02046	0.01987	0.00350	-0.03053	0.01470	0.00447	-0.03797	0.02157	0.00462	-0.04616	0.02552	0.00494	-0.04360	0.01744	0.00185	-0.03207	0.02941	0.00376	-0.02389	0.01858	0.00403	-0.01862	0.01610	0.00215	-0.01682	0.01919	0.00392	-0.01805	0.02156	0.00325	-0.02486	0.02145	0.00326	-0.02447	0.02069	0.00203	-0.01443	0.02881	0.00588	-0.01209	0.02959	0.00523
101	-0.01915	0.01405	0.01674	0.00507	0.00316	0.00106	-0.01727	0.01176	0.01735	0.00495	0.00339	0.00095	0.00298	0.01654	0.00327	-0.00773	0.01634	0.00371	-0.00223	0.00890	0.00248	-0.01177	0.01872	0.00396	0.00337	0.01129	0.00352	-0.02207	0.01429	0.00206	-0.02112	0.01706	0.00180	-0.03589	0.01393	0.00291	-0.02275	0.01758	0.00391	-0.02159	0.01168	0.00427	-0.03381	0.01945	0.00427	-0.04018	0.02216	0.00441	-0.04299	0.01426	0.00179	-0.02075	0.02559	0.00375	-0.02051	0.01481	0.00336	-0.01285	0.01154	0.00236	-0.01933	0.01646	0.00326	-0.01006	0.01859	0.00285	-0.01786	0.01830	0.00279	-0.01532	0.01484	0.00185	-0.01651	0.02762	0.00515	-0.00782	0.02619	0.00471
