	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d
61	27.53519	3.77372	22.04941	9.15381	37.99575	11.68260	5.96204	6.40698	28.54477	2.28894	16.88481	6.99634	27.58806	8.39983	13.13140	4.19849	28.41009	41.92907	57.07273	9.69759	30.07503	31.80677	16.74589	26.99001	15.18391	31.62069	16.40341	20.38517	24.33137	25.96943	11.85725	18.89791	22.39229	28.90812	14.02761	14.25888	26.06715	10.21065	21.88559	12.11670	23.65860	23.39168	21.56729	15.39915	47.96874	36.26134	-1.49315	2.49450	27.94408	25.26859	8.88085	11.36139	22.42713	29.14085	7.62038	11.44926	25.23914	27.12126	24.49512	33.53953	42.97269	51.58158	4.61789	6.73418	29.33120	29.32054	21.82644	22.17842	40.63179	32.22646	10.31056	13.63435	32.10984	16.29563	23.86867	12.10708	34.23615	17.63331	35.47912	0.18102	30.88435	18.87983	33.45221	-3.00516
62	27.49485	3.85760	23.29124	9.56460	40.83609	11.76087	4.91421	6.10926	28.35385	2.35431	17.57579	7.29198	30.25603	8.67027	12.30151	4.42267	28.75611	44.04949	59.82570	8.81691	29.90034	31.44370	17.04463	28.12481	17.18751	35.17817	16.06096	19.83572	24.08674	25.86405	12.43819	20.36599	24.82237	32.52768	12.76621	12.80297	25.65747	10.80377	24.95650	11.28922	23.74194	23.14045	23.18014	16.23222	50.87955	38.80473	-1.80544	0.61895	27.80429	24.93673	9.20044	11.86081	24.65278	31.65352	6.52350	10.36123	25.09353	27.04871	25.53691	35.14288	45.43204	54.47987	3.10936	5.44029	29.45370	29.28071	23.04563	22.95043	43.48659	34.67711	9.43840	12.60153	32.07692	16.65016	25.78390	10.89598	34.37874	19.31507	39.07201	-0.16945	30.76139	20.00132	36.73306	-3.33368
63	27.52932	3.94583	24.66561	9.82525	43.66075	11.65769	3.96271	5.72021	28.25933	2.40909	18.50291	7.53713	33.08248	8.89389	11.37096	4.60441	29.15458	45.96628	62.15396	8.22031	29.84646	31.08117	17.59796	29.41351	19.43729	38.92586	15.58935	19.10103	23.93556	25.82669	13.34932	22.02574	27.47321	36.22690	11.29981	11.22669	25.39120	11.67712	28.18950	10.23456	23.90235	22.97371	24.87472	17.29252	53.66441	41.53486	-1.87188	-1.16524	27.73086	24.71597	9.81476	12.65005	27.11319	34.31675	5.36289	9.10376	25.00680	27.07536	26.64304	36.66415	47.81575	57.05149	1.79273	4.40063	29.72042	29.32927	24.42916	23.93783	46.34025	37.25450	8.70460	11.50054	32.06452	17.24053	27.88346	9.51215	34.63013	21.25022	42.72860	-0.29355	30.72354	21.34962	40.07488	-3.49451
64	27.64387	4.03595	26.14483	9.92748	46.41740	11.36614	3.09707	5.33224	28.27556	2.45613	19.66193	7.72989	36.04038	9.04931	10.37814	4.74311	29.58182	47.62469	64.00979	7.89776	29.92661	30.75513	18.44095	30.89443	21.96118	42.81449	14.99497	18.20935	23.89673	25.86021	14.57887	23.82909	30.32484	39.94555	9.67780	9.64226	25.29471	12.82929	31.55299	8.99568	24.13686	22.90732	26.62386	18.56130	56.24050	44.40844	-2.24771	-2.73053	27.74113	24.62468	10.72482	13.71223	29.78661	37.11023	4.17724	7.72847	24.98874	27.19634	27.79385	38.08626	50.08035	59.25743	0.74396	3.66070	30.12047	29.46617	25.93653	25.09527	49.15123	39.90593	8.15189	10.38940	32.08410	18.06678	30.15670	8.00920	34.99206	23.39410	46.35435	-0.19591	30.79452	22.88951	43.39609	-3.48687
65	27.83741	4.12395	27.69915	9.87590	49.05153	10.88779	2.42523	4.90574	28.40407	2.49745	21.02795	7.87710	39.08195	9.14208	9.37224	4.84395	30.01604	48.99835	65.36742	7.81357	30.13353	30.49688	19.54751	32.60109	24.67682	46.79419	14.29454	17.20573	23.97904	25.95873	16.09021	25.71924	33.34673	43.61463	7.98287	8.16201	25.37349	14.23475	35.01612	7.64969	24.44074	22.94899	28.40473	20.01235	58.53240	47.35952	-2.21539	-3.96696	27.84400	24.66727	11.91244	15.00947	32.64303	40.00714	3.02019	6.30517	25.04491	27.39795	28.97349	39.39852	52.18380	61.06401	0.00662	3.23778	30.62987	29.68344	27.52511	26.36528	51.86772	42.56863	7.80200	9.32832	32.14913	19.11849	32.58938	6.46544	35.45025	25.69829	49.85181	0.09491	30.98832	24.57784	46.60560	-3.32851
66	28.10342	4.20562	29.30009	9.68743	51.51055	10.23406	2.16753	4.35021	28.63539	2.53318	22.55821	7.99272	42.15544	9.17359	8.41035	4.91274	30.43940	50.09325	66.22879	7.91349	30.44697	30.32707	20.84223	34.54581	27.52255	50.80948	13.51593	16.15132	24.18063	26.11137	17.82541	27.63988	36.49458	47.16024	6.32628	6.88148	25.61396	15.84566	38.53571	6.29924	24.80791	23.09772	30.19957	21.61460	60.48328	50.30252	0.17819	-4.80013	28.03970	24.83582	13.34207	16.48932	35.64555	42.96854	1.96107	4.91850	25.17638	27.66121	30.17035	40.59451	54.08693	62.44373	-0.40873	3.11621	31.21672	29.96746	29.15540	27.68695	54.42907	45.17717	7.65111	8.37527	32.27157	20.37523	35.16381	4.97727	35.98084	28.11929	53.13081	0.53863	31.30720	26.36886	49.61078	-3.04744
67	28.43160	4.27794	30.92330	9.38919	53.74930	9.42789	2.00738	4.02505	28.95208	2.56159	24.20279	8.09042	45.19975	9.14766	7.55106	4.94909	30.83850	50.94552	66.62777	8.13425	30.84083	30.25312	22.26190	36.70111	30.43171	54.78699	12.69693	15.11663	24.49046	26.30591	19.71329	29.54317	39.71036	50.50872	4.83312	5.86541	25.98856	17.59943	42.04623	5.05529	25.23121	23.34498	31.99556	23.33484	62.06245	53.14127	1.63970	-5.19972	28.32078	25.11387	14.96570	18.09324	38.75074	45.94677	1.07872	3.66415	25.37989	27.96475	31.37650	41.67226	55.75573	63.38244	-0.51784	3.24898	31.84671	30.30070	30.79462	29.00353	56.77127	47.66453	7.67025	7.57545	32.46015	21.80878	37.85630	3.64581	36.55679	30.62349	56.11848	1.09532	31.74339	28.21961	52.32948	-2.67123
68	28.80940	4.33964	32.55012	9.01507	55.73442	8.50392	1.93095	3.81970	29.33213	2.58007	25.92515	8.17421	48.16428	9.03690	6.84496	4.94450	31.20444	51.61248	66.62862	8.41562	31.28787	30.27025	23.86511	38.99944	33.46009	58.63507	11.88343	14.16891	24.89001	26.53090	21.68032	31.39402	42.92503	53.59168	3.61885	5.14101	26.46238	19.43085	45.46043	4.01523	25.70245	23.67670	33.78299	25.14071	63.26331	55.78444	2.02273	-5.17585	28.67398	25.47992	16.72937	19.76436	41.90704	48.88129	0.44716	2.62924	25.64847	28.28812	32.58730	42.63623	57.16468	63.88738	-0.35524	3.56985	32.48746	30.66304	32.41938	30.26756	58.83703	49.96905	7.81334	6.95744	32.71944	23.38554	40.63386	2.56160	37.15189	33.18809	58.76626	1.73222	32.28160	30.09357	54.69899	-2.22132
69	29.22344	4.39119	34.16795	8.60145	57.44628	7.50735	2.07442	3.66954	29.75204	2.58632	27.66943	8.24580	50.97842	8.85000	6.32610	4.88698	31.53258	52.15954	66.31575	8.70951	31.76313	30.36471	25.56464	41.34285	36.53740	62.24917	11.12677	13.35781	25.35524	26.77632	23.66073	33.17045	46.06129	56.35061	2.76412	4.70002	26.99891	21.28473	48.67974	3.24257	26.21222	24.07561	35.55300	27.00272	64.09736	58.15932	2.79251	-4.76928	29.08247	25.91023	18.57988	21.45298	45.05183	51.70765	0.11580	1.87844	25.97235	28.61558	33.80141	43.49957	58.30086	63.99142	0.03377	4.01139	33.11133	31.03350	34.01695	31.44396	60.58573	52.03745	8.03041	6.53089	33.04966	25.06958	43.45111	1.78803	37.74295	35.79873	61.05132	2.42433	32.90191	31.96381	56.68379	-1.71019
70	29.66074	4.43461	35.76944	8.18295	58.87783	6.49129	2.37130	3.53378	30.18943	2.57947	29.38925	8.29778	53.57775	8.59581	6.00612	4.76914	31.82301	52.64816	65.77725	8.98236	32.24572	30.51750	27.29302	43.61987	39.60228	65.52173	10.47770	12.70649	25.85889	27.03337	25.60372	34.86199	49.03820	58.74154	2.30014	4.50727	27.56452	23.12438	51.60985	2.75541	26.74974	24.52309	37.29530	28.89508	64.58719	60.21841	3.49009	-4.04094	29.52813	26.38063	20.47108	23.12019	48.11198	54.37065	0.09282	1.44567	26.34016	28.93813	35.02038	44.28350	59.16696	63.74956	0.60100	4.51677	33.69723	31.39230	35.58449	32.51175	61.99893	53.82885	8.27961	6.28517	33.44739	26.82673	46.25016	1.34981	38.31049	38.44532	62.97205	3.15064	33.58310	33.81427	58.27696	-1.14416
71	30.10958	4.47255	37.35094	7.78866	60.03167	5.51213	2.79437	3.37520	30.62477	2.56054	31.04611	8.31610	55.90295	8.29363	5.87316	4.59518	32.08047	53.12787	65.08828	9.21282	32.71908	30.70746	28.96977	45.72140	42.55588	68.35170	9.97634	12.21257	26.37405	27.29462	27.47808	36.46726	51.78203	60.74002	2.21186	4.51273	28.13111	24.93288	54.17656	2.52930	27.30312	25.00085	38.99667	30.79536	64.75932	61.93875	4.12951	-3.06271	29.99349	26.86792	22.36842	24.73930	51.01107	56.81946	0.34379	1.31982	26.74018	29.25296	36.24818	45.01240	59.78041	63.22780	1.29997	5.04171	34.23153	31.72281	37.12656	33.46443	63.07975	55.32626	8.53338	6.19695	33.90664	28.62835	48.96618	1.23553	38.83858	41.11745	64.53987	3.89009	34.30429	35.63780	59.49405	-0.52780
72	30.56016	4.50712	38.91114	7.43916	60.91752	4.62617	3.31364	3.17597	31.04231	2.53234	32.62575	8.27872	57.91573	7.94416	5.89651	4.37938	32.31347	53.63341	64.30125	9.38905	33.17038	30.91349	30.61114	47.55200	45.36081	70.65328	9.64313	11.85549	26.87817	27.55526	29.27436	37.99295	54.23970	62.34646	2.45314	4.66517	28.67700	26.70907	56.33686	2.51295	27.85971	25.49246	40.64124	32.68361	64.63995	63.31661	4.74041	-1.91086	30.46292	27.35140	24.25055	26.29569	53.67965	59.01424	0.80440	1.45403	27.16149	29.56175	37.48982	45.70776	60.16981	62.48879	2.08709	5.55137	34.70776	32.01318	38.65191	34.30989	63.84771	56.51751	8.77816	6.22745	34.41951	30.45349	51.53513	1.40714	39.31397	43.80088	65.77093	4.62093	35.04577	37.43387	60.36666	0.13298
73	31.00472	4.53909	40.45001	7.14511	61.55009	3.88994	3.89161	2.93158	31.43018	2.49877	34.11826	8.16607	59.59116	7.55279	6.03675	4.14058	32.53238	54.18528	63.44378	9.50722	33.59010	31.11632	32.19534	49.03854	47.95579	72.36501	9.47396	11.60622	27.35625	27.81331	31.00349	39.45233	56.38689	63.58767	2.96195	4.92428	29.18682	28.46172	58.08188	2.64846	28.40670	25.98412	42.21215	34.54094	64.25346	64.36005	5.28208	-0.66255	30.92308	27.81383	26.10785	27.78536	56.06403	60.92704	1.39923	1.78045	27.59472	29.86818	38.74931	46.38435	60.36926	61.58086	2.92120	6.01701	35.12462	32.25645	40.16995	35.06906	64.33118	57.41319	9.00965	6.33929	34.97659	32.29002	53.90274	1.81315	39.72578	46.47655	66.68124	5.32290	35.78918	39.20565	60.93492	0.82890
74	31.43716	4.56821	41.96783	6.90826	61.94667	3.36183	4.49738	2.65037	31.78017	2.46378	35.51836	7.96534	60.91941	7.12763	6.25405	3.89647	32.74777	54.79268	62.52206	9.57070	33.97148	31.30013	33.67460	50.13746	50.26768	73.45767	9.44201	11.43606	27.80045	28.06768	32.69043	40.86088	58.22621	64.51015	3.67000	5.26571	29.65084	30.20408	59.43135	2.88548	28.93177	26.46455	43.69389	36.34837	63.62215	65.08237	5.75348	0.60807	31.36293	28.24211	27.93903	29.21340	58.13068	62.54374	2.05825	2.22590	28.03233	30.17584	40.02710	47.05160	60.41110	60.53553	3.76300	6.41449	35.48342	32.45026	41.68743	35.77251	64.56030	58.04443	9.22699	6.50369	35.56728	34.13386	56.03142	2.40136	40.06644	49.12210	67.28479	5.97899	36.51751	40.95739	61.24092	1.54800
75	31.85238	4.59395	43.46442	6.72411	62.12473	3.09314	5.10358	2.34663	32.08740	2.43069	36.83674	7.67145	61.90329	6.67937	6.51314	3.66069	32.96875	55.45662	61.52715	9.58958	34.30995	31.45388	35.06646	50.84042	52.22935	73.93871	9.50823	11.32227	28.20740	28.31626	34.36468	42.23100	59.77788	65.16415	4.50723	5.67412	30.06382	31.94961	60.42369	3.18632	29.42402	26.92442	45.07514	38.08659	62.76757	65.49889	6.14928	1.83658	31.77350	28.62731	29.74733	30.59093	59.86614	63.86356	2.72584	2.72341	28.46820	30.48708	41.31888	47.71793	60.32069	59.37233	4.57647	6.72593	35.78648	32.59684	43.20629	36.45614	64.56193	58.43960	9.42830	6.69760	36.17972	35.98645	57.90131	3.12416	40.33308	51.71407	67.59271	6.57589	37.21492	42.69285	61.32453	2.27655
76	32.24606	4.61593	44.93888	6.58465	62.10002	3.09725	5.68750	2.03800	32.35010	2.40149	38.08411	7.29436	62.56694	6.20791	6.78729	3.44234	33.20096	56.17237	60.44279	9.57970	34.60198	31.57201	36.35300	51.17854	53.85313	73.85255	9.63577	11.24987	28.57632	28.55575	36.05225	43.56930	61.06852	65.58839	5.40474	6.13094	30.42407	33.70897	61.10553	3.52604	29.87517	27.35619	46.35141	39.73822	61.71289	65.62683	6.46984	2.97478	32.14808	28.96455	31.53761	31.93131	61.27308	64.89587	3.36322	3.21929	28.89739	30.80263	42.61590	48.39355	60.11401	58.10610	5.33076	6.94318	36.03646	32.70358	44.72259	37.15673	64.35764	58.63076	9.60950	6.90734	36.80133	37.85229	59.50829	3.93945	40.52812	54.22924	67.61207	7.10184	37.86670	44.41425	61.22028	2.99973
77	32.61457	4.63359	46.38938	6.48031	61.88581	3.32861	6.23111	1.74389	32.56934	2.37624	39.28037	6.85635	62.93440	5.73453	7.05920	3.24615	33.44459	56.93152	59.25434	9.55950	34.84453	31.65439	37.55891	51.22186	55.11285	73.27604	9.79856	11.21000	28.90858	28.78268	37.77053	44.87609	62.12016	65.80459	6.29797	6.60936	30.73281	35.48768	61.52124	3.89074	30.28020	27.75506	47.52585	41.29159	60.48399	65.48640	6.72287	3.99332	32.48247	29.25326	33.31456	33.24727	62.36419	65.65691	3.94688	3.67781	29.31606	31.12133	43.90628	49.08950	59.79753	56.75052	6.00216	7.06944	36.23589	32.78202	46.22545	37.90688	63.96348	58.64612	9.76620	7.12424	37.41957	39.73635	60.86024	4.80966	40.65831	56.64455	67.34491	7.54442	38.45934	46.12151	60.95536	3.70236
78	32.95493	4.64582	47.81296	6.40079	61.49294	3.71007	6.72110	1.48404	32.74823	2.35284	40.44982	6.38780	63.03810	5.27781	7.31886	3.07350	33.69315	57.72258	57.95522	9.54547	35.03569	31.70555	38.74054	51.06889	56.04522	72.30776	9.98089	11.19753	29.20739	28.99405	39.52674	46.14611	62.94347	65.82066	7.13136	7.07918	30.99382	37.28351	61.70384	4.27285	30.63739	28.12019	48.60868	42.74459	59.10938	65.10117	6.92057	4.87951	32.77477	29.49728	35.08104	34.54955	63.15494	66.16574	4.46453	4.08202	29.72200	31.43936	45.17775	49.81308	59.37033	55.31622	6.57517	7.11737	36.38678	32.84370	47.69643	38.72879	63.39029	58.49890	9.89663	7.33757	38.02282	41.64169	61.97221	5.70022	40.73225	58.93682	66.78990	7.89175	38.98073	47.81148	60.55082	4.37045
79	33.26430	4.65071	49.20478	6.33487	60.92986	4.17280	7.14708	1.27510	32.89071	2.32801	41.59599	5.92524	62.89505	4.87903	7.56101	2.92460	33.93368	58.52826	56.54753	9.54751	35.17681	31.73321	39.84099	50.82692	56.60890	71.05007	10.17179	11.21081	29.47635	29.18707	41.31859	47.36981	63.53778	65.63592	7.86297	7.51396	31.21193	39.08352	61.67066	4.66511	30.94785	28.45476	49.61442	44.10597	57.61794	64.49641	7.07845	5.63080	33.02473	29.70329	36.83651	35.84549	63.65744	66.44028	4.91072	4.42912	30.11440	31.74981	46.41938	50.56299	58.82703	53.80672	7.04141	7.10657	36.49014	32.89489	49.10981	39.62868	62.64369	58.19429	10.00292	7.53658	38.60088	43.56819	62.86183	6.57950	40.75743	61.08224	65.94495	8.11741	39.42076	49.47800	60.02245	4.99220
80	33.53968	4.64616	50.55746	6.27037	60.20243	4.67043	7.50633	1.13184	33.00047	2.29881	42.73481	5.49147	62.53154	4.55305	7.78193	2.79846	34.14855	59.32200	55.03764	9.56502	35.27414	31.74666	40.94564	50.59119	56.86869	69.59475	10.36104	11.24496	29.71819	29.35854	43.13615	48.53492	63.89656	65.24497	8.46765	7.89449	31.39148	40.86334	61.42479	5.05721	31.21414	28.76404	50.55795	45.39267	56.03616	63.69589	7.21250	6.24791	33.23308	29.87800	38.57610	37.13707	63.87799	66.49607	5.28379	4.72418	30.49351	32.04370	47.62247	51.32723	58.15985	52.21732	7.39805	7.06170	36.54566	32.93427	50.43557	40.59474	61.72463	57.73381	10.08940	7.71294	39.14529	45.51243	63.54624	7.41962	40.73874	63.05675	64.80853	8.23792	39.77216	51.11198	59.38121	5.55841
81	33.77814	4.63075	51.86110	6.19560	59.31448	5.17595	7.78601	1.05111	33.08054	2.26338	43.84995	5.10498	61.94995	4.33126	7.97916	2.69431	34.31854	60.07026	53.43266	9.58346	35.33828	31.75543	41.97309	50.43013	56.76682	68.01169	10.53966	11.29786	29.93431	29.50458	44.96337	49.62851	64.01397	64.64134	8.93874	8.20891	31.53586	42.59048	60.96111	5.43669	31.43921	29.05290	51.45170	46.62420	54.38650	62.72000	7.33707	6.73228	33.40099	30.02621	40.29105	38.42012	63.81963	66.34683	5.58511	4.97577	30.86009	32.31171	48.78072	52.08524	57.36013	50.53780	7.64630	7.00903	36.55195	32.95509	51.64411	41.60069	60.63149	57.11208	10.15987	7.85915	39.64951	47.46791	64.03973	8.19732	40.67897	64.83710	63.38043	8.14493	40.03161	52.70194	58.63226	6.06211
82	33.97706	4.60443	53.10458	6.10182	58.26864	5.67453	7.99952	1.03374	33.13358	2.22085	44.93732	4.76456	61.16641	4.20571	8.15090	2.60860	34.42654	60.74160	51.74138	9.57360	35.38155	31.76817	42.97039	50.38020	56.36388	66.34224	10.70128	11.35923	30.12489	29.62071	46.77911	50.63867	63.88713	63.81967	9.28668	8.45149	31.64833	44.23057	60.27415	5.79241	31.62559	29.32426	52.30360	47.81726	52.68636	61.58511	7.46320	7.08714	33.52971	30.15059	41.96917	39.68611	63.48610	66.00754	5.81926	5.19474	31.21471	32.54466	49.88985	52.81266	56.41950	48.75756	7.79069	6.97078	36.50706	32.94964	52.71095	42.61388	59.36274	56.32826	10.21531	7.97403	40.10881	49.42538	64.35213	8.89487	40.58044	66.40281	61.66304	7.97884	40.20000	54.23482	57.77452	6.49796
83	34.13447	4.56885	54.27671	5.98518	57.06724	6.15768	8.20843	1.05156	33.16194	2.17098	45.97866	4.46454	60.18621	4.17568	8.28737	2.52303	34.46099	61.31528	49.97750	9.49603	35.41510	31.79178	43.90405	50.44936	55.63707	64.61649	10.84031	11.35546	30.28891	29.70285	48.55821	51.55620	63.51442	62.77578	9.53445	8.62087	31.73312	45.75333	59.36493	6.11750	31.77509	29.57853	53.11592	48.98165	50.94736	60.30272	7.59682	7.31927	33.62038	30.25245	43.59515	40.92487	62.88476	65.49367	5.99387	5.39215	31.55665	32.73352	50.94634	53.48557	55.33104	46.86929	7.83955	6.95952	36.40927	32.91146	53.61993	43.60389	57.91951	55.38704	10.25231	8.05997	40.51942	51.37323	64.48924	9.50065	40.44647	67.73809	59.66420	8.35540	40.28227	55.69666	56.80084	6.86168
84	34.24939	4.52708	55.36736	5.84747	55.71320	6.61894	8.34941	1.08408	33.16747	2.11426	46.96686	4.18837	59.02565	4.21449	8.43016	2.49292	34.41829	61.78524	48.16218	9.31054	35.44690	31.83059	44.82310	50.61796	54.64535	62.84430	10.95644	11.57056	30.42452	29.74866	50.27419	52.37574	62.89351	61.50587	9.71057	8.71871	31.79547	47.13630	58.24250	6.40928	31.88879	29.81361	53.88578	50.11754	49.17604	58.87828	7.73770	7.43959	33.67373	30.33204	45.15123	42.12641	62.02821	64.81039	6.11868	5.57288	31.88290	32.87003	51.94623	54.08361	54.09052	44.87242	7.80531	6.97573	36.25766	32.83594	54.36448	44.54853	56.30814	54.30066	10.26243	8.12084	40.87764	53.29788	64.45444	10.00948	40.28262	68.83425	57.40022	8.63723	40.28684	57.07307	55.69859	7.14924
85	34.32221	4.48276	56.36799	5.69568	54.21109	7.05087	8.39022	1.12050	33.15141	2.05209	47.89222	3.92555	57.69972	4.30397	8.52767	2.43998	34.30383	62.15981	46.32408	8.98597	35.48051	31.88628	45.72689	50.86830	53.40699	61.03712	11.05053	11.63903	30.53032	29.75892	51.90221	53.09528	62.02015	60.00488	9.84133	8.74899	31.84097	48.36700	56.92060	6.66657	31.96690	30.02563	54.60637	51.21515	47.37586	57.31092	7.87949	7.46291	33.68996	30.38855	46.61845	43.28142	60.93407	63.96756	6.20370	5.74053	32.18792	32.94806	52.88436	54.59167	52.69739	42.77665	7.70401	7.00885	36.05235	32.72125	54.94731	45.43616	54.54278	53.08893	10.23299	8.16038	41.17955	55.18468	64.25001	10.42240	40.09667	69.69070	54.89967	8.49254	40.22429	58.34971	54.45131	7.35569
86	34.35498	4.43886	57.27203	5.54085	52.56774	7.44331	8.35682	1.18284	33.11409	1.98675	48.74573	3.65944	56.22134	4.41567	8.57143	2.35318	34.13197	62.45765	44.49468	8.50629	35.51442	31.95806	46.64962	51.12605	51.96286	59.16434	11.11185	11.52718	30.60683	29.73844	53.42095	53.71452	60.88703	58.26469	9.94418	8.71780	31.87447	49.44310	55.41646	6.88717	32.00862	30.21017	55.26873	52.25626	45.54995	55.59513	8.01052	7.40787	33.66883	30.41998	47.97853	44.38115	59.62265	62.96129	6.25629	5.88889	32.46411	32.96473	53.75397	55.00089	51.15565	40.60515	7.55369	7.03931	35.79451	32.56834	55.37894	46.26272	52.64775	51.77401	10.14891	8.17973	41.42117	57.01909	63.87786	10.74515	39.89773	70.31593	52.20664	8.16923	40.10598	59.51225	53.04067	7.47420
87	34.35141	4.39684	58.07469	5.39619	50.79260	7.78305	8.26946	1.28243	33.05463	1.92122	49.53449	3.39292	54.61791	4.53109	8.61185	2.31592	33.92387	62.69992	42.69859	7.87177	35.54175	32.04294	47.60452	51.42987	50.36222	57.28181	11.13156	11.62966	30.65744	29.69603	54.81307	54.23332	59.48352	56.27653	10.02430	8.63416	31.89881	50.37120	53.75504	7.06901	32.01249	30.36284	55.86451	53.21701	43.70506	53.72348	8.11582	7.29595	33.60978	30.42301	49.21540	45.41726	58.11271	61.78197	6.27791	6.00566	32.70350	32.92099	54.54753	55.31003	49.47383	38.39554	7.37126	7.04056	35.48621	32.37994	55.67579	47.02745	50.65841	50.37316	9.99503	8.17408	41.59929	58.78730	63.33838	10.98537	39.69473	70.72774	49.38258	7.85972	39.94293	60.54644	51.44850	7.49573
