	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d
46	-10.73772	1.76122	6.30443	1.54150	-12.41261	1.97599	3.80071	2.28512	3.26656	4.09772	-15.11930	1.83185	-11.25340	-8.94833	-7.89353	-8.84281	-9.44248	4.88462	5.57344	5.25966	4.09615	5.91424	-10.35153	-9.41678	-10.93822	-9.77291	-10.06481	7.56666	3.56252	3.44602	0.78937	3.14330	9.72247	-0.50051	0.93700	-0.75322	1.31360	-11.83928	-15.36970	-12.81790	-14.59731	-14.85408	-9.54447	-11.69184	-11.79324	-13.15476	-11.97714	-8.69614	6.20919	7.62156	4.12965	6.57176	5.56362	5.68376	-12.10340	-15.79370	-12.83431	-13.09326	-13.89078	-10.85638	4.32903	6.53771	1.72963	5.53228	0.58779	-1.21860	4.66575	-1.30187	2.46061	-2.07540	-13.37371	-14.41425	-14.16875	-13.62842	-16.16438	-14.33331	-10.10978	-11.19850	6.83718	3.52873	7.47702	-12.92132	-10.42215	-15.33599	7.13696	1.89670	5.62180	5.01164	2.08271	4.69847	-13.46124	-16.44992	-15.21269	-9.36581	-10.85798	-9.38543	-13.53191	-12.61463	-11.27567	-9.58095	5.67730	6.53180	8.19659	8.95267	6.58464	9.18687	7.91261	-14.34139	-13.83901	-11.01441	-15.70122	-13.66352	-11.68101	-12.62881	6.20937	5.62608	1.02675	2.90197	3.45586	4.75173	0.16258	8.85656	6.60701	7.78941	9.17827	0.36426	8.86726	-1.37413	-16.35919	-15.81706	-19.58637	-17.15937	-14.05953	-17.90161	-15.15125
47	-10.43045	1.76827	6.34062	1.58737	-12.25639	1.93490	3.86419	2.22367	3.32431	4.09776	-15.22084	1.79124	-11.09877	-8.60745	-7.94099	-8.57853	-9.26194	4.95226	5.70586	5.17843	4.12738	6.01812	-10.29098	-9.04432	-11.23301	-9.84421	-10.11792	7.24506	3.43084	3.65741	0.99347	3.28271	9.85307	-0.64899	1.09858	-0.57466	1.31250	-12.42362	-15.70634	-12.96693	-14.27699	-14.79088	-9.15509	-11.48711	-11.35584	-13.03059	-11.74751	-8.03271	6.34433	7.46473	3.99328	6.62626	5.43881	5.76543	-12.15958	-15.54284	-12.17842	-12.81820	-13.77954	-10.68166	4.59167	6.46106	1.72817	5.71553	0.68768	-1.03423	4.44019	-1.37231	2.69153	-2.07562	-13.32088	-14.80082	-14.06665	-13.98017	-16.01528	-14.11992	-9.41320	-10.87178	6.88958	3.59184	7.55573	-12.75386	-10.11639	-15.03304	7.03358	1.86835	5.75842	5.00783	1.92919	4.81301	-13.53431	-16.39671	-15.43881	-9.28080	-10.62152	-9.12192	-13.14937	-12.22228	-10.67520	-9.26692	5.74610	6.47741	8.18058	9.07183	6.45794	9.56172	8.00555	-14.60670	-13.62212	-11.08770	-15.50771	-13.14905	-11.44813	-12.36892	6.29156	5.72451	0.89466	3.04158	3.52124	4.79487	0.56149	8.92322	6.76589	7.63508	9.21851	0.38466	9.12550	-1.00668	-16.60521	-15.74865	-19.72003	-17.18153	-13.97443	-17.91029	-15.55829
48	-10.10816	1.78226	6.36703	1.62068	-12.08809	1.86531	3.92875	2.16014	3.36148	4.08629	-15.28929	1.76740	-10.93763	-8.21603	-7.92976	-8.26286	-9.07199	5.02318	5.80169	5.13432	4.18977	6.07903	-10.29522	-8.63607	-11.33780	-9.83784	-10.11740	6.86289	3.30391	3.87449	1.21775	3.47349	9.83368	-0.79695	1.27100	-0.40037	1.38186	-12.91461	-16.03414	-13.12321	-14.13139	-14.69850	-8.73301	-11.24166	-10.88879	-12.90914	-11.48644	-7.42446	6.45746	7.31638	3.86430	6.60978	5.30086	5.88282	-12.12575	-15.19692	-11.52106	-12.52592	-13.59064	-10.79688	4.87125	6.37372	1.74347	5.87942	0.82036	-0.82508	4.20676	-1.43811	2.89420	-2.11907	-13.23500	-15.11429	-13.90065	-14.35789	-15.73702	-13.89945	-8.73074	-10.47654	6.95125	3.72423	7.59645	-12.55658	-10.01749	-14.61773	6.91812	1.81984	5.88452	4.96179	1.74392	4.89606	-13.57897	-16.33664	-15.64149	-9.20324	-10.32682	-8.94656	-12.71352	-11.76667	-10.06618	-9.03994	5.79338	6.42107	8.02568	9.11921	6.36601	9.98249	8.06825	-14.78318	-13.31424	-11.40208	-15.19594	-12.68127	-11.26019	-12.03980	6.38276	5.81118	0.78921	3.16018	3.59207	4.83861	0.95776	8.99261	6.86548	7.43886	9.23246	0.40964	9.38319	-0.70235	-16.74755	-15.59838	-19.85214	-17.24131	-13.91888	-17.81559	-15.80814
49	-9.77477	1.80232	6.38541	1.63684	-11.92401	1.78094	3.99498	2.09770	3.38228	4.07081	-15.30659	1.75574	-10.77087	-7.76698	-7.81932	-7.89218	-8.85848	5.10974	5.87957	5.16395	4.30638	6.13987	-10.36938	-8.25453	-11.32497	-9.72281	-10.06777	6.42002	3.19772	4.09154	1.44274	3.71852	9.66204	-0.93134	1.46180	-0.25518	1.54769	-13.24440	-16.30337	-13.27060	-14.14489	-14.55903	-8.27401	-10.95187	-10.42067	-12.77766	-11.18264	-6.92736	6.56266	7.18817	3.72844	6.52523	5.15540	6.02154	-11.96768	-14.77512	-10.96936	-12.27385	-13.31670	-11.12636	5.17850	6.28099	1.78382	6.01197	0.97868	-0.58189	3.96149	-1.49679	3.05256	-2.21477	-13.10758	-15.31082	-13.69170	-14.70864	-15.35044	-13.68092	-8.08802	-10.01151	6.99973	3.91263	7.63057	-12.40030	-10.15358	-14.15291	6.79833	1.74874	5.98867	4.88592	1.52585	4.93903	-13.60227	-16.24574	-15.80865	-9.12749	-9.97679	-8.83061	-12.22166	-11.27660	-9.50443	-8.91008	5.81345	6.37302	7.72862	9.10373	6.29069	10.38566	8.07447	-14.85965	-12.93386	-11.73873	-14.81311	-12.32491	-11.14283	-11.71573	6.48256	5.89401	0.71938	3.24613	3.66710	4.88915	1.36104	9.05967	6.91178	7.24238	9.28146	0.41828	9.63884	-0.46319	-16.75917	-15.38604	-19.95436	-17.31541	-13.90002	-17.63426	-15.83428
50	-9.43276	1.82646	6.39880	1.63725	-11.77337	1.69347	4.06515	2.04077	3.38663	4.05304	-15.26434	1.75128	-10.59442	-7.26717	-7.60459	-7.47065	-8.59340	5.22062	5.97331	5.25143	4.48129	6.22668	-10.50121	-7.97841	-11.27879	-9.47789	-9.94183	5.93068	3.12786	4.29977	1.64619	4.01650	9.36146	-1.04627	1.66237	-0.15776	1.82596	-13.40484	-16.45967	-13.39862	-14.27797	-14.37371	-7.77875	-10.62181	-9.97063	-12.61524	-10.83012	-6.56226	6.67159	7.09016	3.58670	6.38791	5.01108	6.14258	-11.67094	-14.30773	-10.61870	-12.09598	-12.96060	-11.48131	5.52565	6.19013	1.85111	6.10742	1.15999	-0.29272	3.70390	-1.55358	3.15875	-2.36268	-12.93909	-15.35236	-13.45577	-14.99308	-14.88342	-13.47298	-7.50855	-9.49017	7.02202	4.14701	7.67567	-12.34689	-10.50025	-13.68987	6.67821	1.66115	6.06523	4.79352	1.27854	4.93760	-13.61518	-16.10829	-15.93160	-9.04691	-9.57987	-8.71700	-11.67230	-10.78294	-9.04170	-8.86652	5.80562	6.34515	7.33597	9.04864	6.21798	10.70359	8.02970	-14.83885	-12.49363	-11.91786	-14.40131	-12.12638	-11.11187	-11.50034	6.59287	5.98361	0.70248	3.29082	3.74244	4.95179	1.77906	9.12411	6.91648	7.05572	9.34239	0.38794	9.87414	-0.27719	-16.63159	-15.12812	-20.00718	-17.38511	-13.91745	-17.39235	-15.63142
51	-9.08434	1.85439	6.40776	1.62463	-11.63041	1.61431	4.14301	1.99386	3.37152	4.02952	-15.16709	1.75328	-10.39696	-6.73822	-7.30754	-7.01047	-8.23841	5.34591	6.10730	5.34895	4.69610	6.34975	-10.64315	-7.86752	-11.26861	-9.09902	-9.67405	5.41927	3.10717	4.48816	1.80808	4.35328	8.95957	-1.13995	1.85410	-0.11027	2.20721	-13.45314	-16.45945	-13.49880	-14.47959	-14.16439	-7.25433	-10.26280	-9.54960	-12.39939	-10.43081	-6.30639	6.78803	7.02687	3.45624	6.21620	4.87707	6.19679	-11.24653	-13.82864	-10.50679	-11.98193	-12.53710	-11.65250	5.92321	6.11047	1.94596	6.16694	1.36735	0.05040	3.43690	-1.61837	3.21376	-2.55347	-12.74394	-15.22009	-13.20104	-15.18792	-14.36046	-13.28494	-7.01988	-8.93824	7.01319	4.40048	7.72387	-12.42704	-10.95515	-13.26056	6.56049	1.57807	6.11613	4.69669	1.01227	4.89515	-13.62167	-15.92733	-16.00329	-8.95059	-9.14783	-8.54006	-11.07623	-10.31417	-8.71618	-8.88808	5.77617	6.34557	6.93451	8.97552	6.14849	10.87773	7.95819	-14.73393	-12.00575	-11.88660	-13.94839	-12.08869	-11.13863	-11.48797	6.71852	6.09191	0.75820	3.29317	3.81421	5.02805	2.21150	9.19334	6.89714	6.85663	9.35584	0.30634	10.04391	-0.12670	-16.36970	-14.83478	-20.01023	-17.44880	-13.97055	-17.12165	-15.26504
52	-8.73259	1.88802	6.40865	1.60025	-11.47623	1.56813	4.23237	1.96116	3.33693	3.99643	-15.02910	1.76293	-10.16191	-6.21000	-6.95877	-6.52959	-7.77030	5.45057	6.28368	5.41890	4.91800	6.51157	-10.70410	-7.93345	-11.33742	-8.61394	-9.20792	4.90989	3.14698	4.64598	1.91440	4.69594	8.48621	-1.20931	2.01615	-0.09169	2.64838	-13.48247	-16.28069	-13.56223	-14.70235	-13.96609	-6.71410	-9.89119	-9.16799	-12.11280	-9.99484	-6.10101	6.90663	6.99132	3.35370	6.02605	4.75892	6.17020	-10.73075	-13.36928	-10.58785	-11.87379	-12.07265	-11.53314	6.37491	6.05307	2.07187	6.19813	1.60884	0.44388	3.16260	-1.70108	3.22643	-2.76954	-12.53697	-14.92069	-12.92689	-15.27718	-13.79610	-13.12495	-6.64470	-8.38830	6.97105	4.62336	7.75135	-12.62813	-11.35622	-12.88577	6.45099	1.52500	6.15043	4.61041	0.74240	4.82258	-13.61335	-15.72503	-16.02249	-8.82475	-8.69541	-8.25100	-10.45566	-9.89265	-8.54434	-8.95011	5.73362	6.37189	6.59405	8.89770	6.09378	10.87817	7.87711	-14.55891	-11.49391	-11.66931	-13.40769	-12.15709	-11.15277	-11.72680	6.86747	6.23135	0.89460	3.26119	3.88228	5.11446	2.64956	9.28445	6.87947	6.64093	9.28537	0.17566	10.07363	0.01166	-15.98435	-14.51042	-19.97206	-17.49285	-14.06042	-16.86250	-14.88681
53	-8.38241	1.92973	6.39535	1.56579	-11.29191	1.58636	4.33534	1.94707	3.28749	3.95167	-14.86828	1.78225	-9.87272	-5.71467	-6.58737	-6.04844	-7.21469	5.49833	6.48589	5.45385	5.11134	6.69853	-10.58748	-8.13976	-11.49154	-8.08285	-8.55845	4.41945	3.25852	4.76586	1.95635	4.99797	7.97694	-1.24669	2.13161	-0.06762	3.08470	-13.57547	-15.93068	-13.58220	-14.90858	-13.81643	-6.17634	-9.52625	-8.83579	-11.74857	-9.53858	-5.88099	7.01402	6.96368	3.28409	5.83938	4.65404	6.08785	-10.17729	-12.95775	-10.74889	-11.69635	-11.60329	-11.15253	6.87219	6.02992	2.23784	6.21406	1.89461	0.86673	2.88356	-1.80699	3.21191	-2.98742	-12.31810	-14.48409	-12.62572	-15.25112	-13.19942	-12.99573	-6.37655	-7.87888	6.89201	4.76866	7.72678	-12.89333	-11.55511	-12.57440	6.35932	1.51438	6.18167	4.55237	0.48292	4.73475	-13.57782	-15.53940	-15.99539	-8.65899	-8.24096	-7.83664	-9.83305	-9.52900	-8.51368	-9.02271	5.68169	6.41139	6.34289	8.81769	6.06643	10.71809	7.78564	-14.32026	-11.00482	-11.29233	-12.77570	-12.23622	-11.08086	-12.20103	7.04946	6.41483	1.09820	3.20966	3.95160	5.20415	3.07680	9.41678	6.89954	6.41106	9.13071	0.00874	9.89301	0.17321	-15.48781	-14.15571	-19.90324	-17.48656	-14.17803	-16.65383	-14.69592
54	-8.03975	1.97844	6.36104	1.52263	-11.07220	1.67436	4.45324	1.95492	3.23170	3.90016	-14.69755	1.81836	-9.51729	-5.28443	-6.21961	-5.58768	-6.64013	5.48919	6.68342	5.46416	5.24550	6.87390	-10.25647	-8.41046	-11.70151	-7.57622	-7.85616	3.95775	3.45138	4.84714	1.93226	5.21598	7.46465	-1.24338	2.19058	-0.01766	3.45632	-13.77089	-15.44650	-13.55775	-15.06611	-13.74354	-5.66271	-9.18878	-8.55329	-11.31257	-9.08067	-5.60246	7.09043	6.91822	3.24956	5.68768	4.55010	5.96774	-9.64256	-12.62006	-10.86234	-11.39424	-11.17211	-10.59942	7.39247	6.05287	2.46010	6.23168	2.23231	1.27938	2.60719	-1.93633	3.18834	-3.18218	-12.07414	-13.95698	-12.29311	-15.11120	-12.58514	-12.89230	-6.17650	-7.45151	6.76741	4.81006	7.61645	-13.13559	-11.49121	-12.31441	6.29783	1.54404	6.22382	4.53854	0.24214	4.64932	-13.50710	-15.41732	-15.93207	-8.44688	-7.80449	-7.31966	-9.22803	-9.21667	-8.57789	-9.07119	5.61905	6.45103	6.18529	8.72015	6.07493	10.44473	7.67288	-14.01293	-10.61194	-10.77147	-12.13543	-12.22741	-10.88803	-12.83632	7.27297	6.65484	1.33956	3.15613	4.03179	5.29099	3.47890	9.59949	6.99465	6.17959	8.91676	-0.17179	9.49657	0.38184	-14.89997	-13.77310	-19.80315	-17.40811	-14.28856	-16.50377	-14.81237
55	-7.71040	2.02722	6.30007	1.47099	-10.82788	1.79337	4.58949	1.98463	3.18021	3.85653	-14.51952	1.87939	-9.09214	-4.94664	-5.87762	-5.16695	-6.11745	5.46510	6.84210	5.45967	5.29905	6.99842	-9.75355	-8.64930	-11.91245	-7.14618	-7.33306	3.53325	3.72873	4.89910	1.85706	5.32686	6.98062	-1.19639	2.19342	0.05278	3.73124	-14.05498	-14.88718	-13.49472	-15.15186	-13.76230	-5.19672	-8.89891	-8.30534	-10.82310	-8.63748	-5.25681	7.11515	6.83137	3.25709	5.59887	4.42977	5.79584	-9.17026	-12.37509	-10.84044	-10.95014	-10.82293	-9.93981	7.90341	6.13289	2.76056	6.27024	2.62207	1.63157	2.34875	-2.08409	3.17485	-3.33528	-11.79613	-13.39449	-11.94408	-14.87157	-11.98423	-12.80224	-5.99704	-7.13848	6.58201	4.74305	7.39846	-13.26997	-11.20037	-12.07411	6.28011	1.60472	6.28719	4.57775	0.02272	4.58319	-13.39993	-15.39577	-15.84321	-8.18210	-7.40404	-6.73731	-8.67472	-8.93456	-8.66367	-9.06510	5.54357	6.48603	6.11612	8.56086	6.12448	10.12583	7.52859	-13.62161	-10.40188	-10.13688	-11.59001	-12.07124	-10.60779	-13.51828	7.54192	6.96114	1.59752	3.11829	4.13678	5.37420	3.85384	9.82620	7.18468	5.97993	8.67281	-0.33430	8.97965	0.61420	-14.26005	-13.37295	-19.65688	-17.24672	-14.32990	-16.36790	-15.17560
56	-7.39880	2.06609	6.21102	1.41656	-10.57607	1.89593	4.75051	2.03214	3.14390	3.83655	-14.33167	1.95940	-8.60595	-4.71231	-5.57394	-4.80355	-5.69560	5.47707	6.94231	5.44678	5.26204	7.05825	-9.15989	-8.77545	-12.07116	-6.80946	-7.20266	3.15986	4.08084	4.93899	1.76213	5.33619	6.55245	-1.11504	2.15172	0.12598	3.91504	-14.37513	-14.32234	-13.40431	-15.15594	-13.87572	-4.80035	-8.67219	-8.06833	-10.30636	-8.22046	-4.86868	7.07732	6.68446	3.31085	5.58165	4.28049	5.54705	-8.78139	-12.22358	-10.65788	-10.39270	-10.58919	-9.18619	8.37126	6.27853	3.16040	6.34865	3.05140	1.87720	2.12904	-2.23916	3.19210	-3.44392	-11.49186	-12.85254	-11.60694	-14.55544	-11.44819	-12.70852	-5.80216	-6.94747	6.32037	4.57991	7.07579	-13.25287	-10.76108	-11.81910	6.31886	1.68640	6.37764	4.67081	-0.17302	4.54517	-13.26142	-15.48253	-15.73705	-7.86016	-7.05282	-6.11659	-8.22209	-8.65920	-8.69064	-8.98739	5.45283	6.51652	6.12005	8.30115	6.21157	9.83730	7.34772	-13.12795	-10.43957	-9.44989	-11.16682	-11.77174	-10.33961	-14.11936	7.85303	7.33651	1.87642	3.11210	4.28289	5.46037	4.21775	10.07687	7.46245	5.84746	8.41999	-0.44378	8.50762	0.81902	-13.62273	-12.97735	-19.45237	-17.00816	-14.23498	-16.16566	-15.60268
57	-7.10633	2.08783	6.09790	1.37687	-10.32989	1.97342	4.94271	2.09113	3.13099	3.84832	-14.13423	2.03691	-8.08084	-4.56820	-5.30645	-4.51036	-5.40016	5.55182	6.98788	5.43509	5.13666	7.05469	-8.55507	-8.75223	-12.15239	-6.54871	-7.50033	2.85747	4.48096	4.98521	1.67728	5.27665	6.19718	-1.02359	2.08341	0.18182	4.04296	-14.66025	-13.82327	-13.29758	-15.07710	-14.07755	-4.48851	-8.51693	-7.82443	-9.78995	-7.83624	-4.47814	6.98220	6.46406	3.39838	5.62562	4.10350	5.21511	-8.46826	-12.14420	-10.34303	-9.80513	-10.48287	-8.30296	8.76935	6.49396	3.67092	6.48300	3.49375	1.98548	1.96663	-2.39136	3.26228	-3.52314	-11.18328	-12.38018	-11.30617	-14.18848	-11.03650	-12.59383	-5.57285	-6.85512	5.98038	4.34300	6.67857	-13.09788	-10.23710	-11.53092	6.42457	1.78430	6.49845	4.81462	-0.34057	4.53545	-13.10174	-15.64763	-15.61957	-7.48389	-6.75875	-5.47192	-7.88627	-8.37699	-8.59713	-8.83592	5.33927	6.53813	6.16414	7.97299	6.31588	9.63735	7.13109	-12.52497	-10.72539	-8.79790	-10.83959	-11.38287	-10.20599	-14.52992	8.19500	7.77226	2.20539	3.14767	4.48620	5.56180	4.58993	10.32456	7.79725	5.81644	8.17423	-0.47069	8.22367	0.96312	-13.03403	-12.61479	-19.19678	-16.71819	-13.96963	-15.84596	-15.90597
58	-6.83086	2.09186	5.96778	1.37100	-10.09425	2.05578	5.16926	2.15438	3.14509	3.89125	-13.93534	2.09364	-7.54929	-4.48417	-5.05812	-4.29305	-5.23477	5.68261	6.99735	5.44106	4.93656	6.98554	-8.00880	-8.59344	-12.16854	-6.32839	-8.05746	2.64789	4.88824	5.05367	1.62089	5.19799	5.92315	-0.95681	2.00690	0.20558	4.15871	-14.85363	-13.45420	-13.17938	-14.92144	-14.35850	-4.26305	-8.43256	-7.56915	-9.29952	-7.48799	-4.11824	6.84698	6.16739	3.48691	5.71384	3.91579	4.82176	-8.19466	-12.10319	-9.95266	-9.31205	-10.48909	-7.22689	9.08346	6.77765	4.28347	6.68442	3.91366	1.94410	1.87051	-2.54089	3.40422	-3.59856	-10.89674	-12.00917	-11.05896	-13.79516	-10.79382	-12.44550	-5.30181	-6.81458	5.58608	4.05783	6.25886	-12.85271	-9.64231	-11.21903	6.60525	1.90387	6.65280	5.00642	-0.47506	4.55564	-12.93317	-15.83093	-15.49742	-7.06751	-6.52458	-4.82271	-7.61372	-8.08711	-8.36305	-8.61753	5.18748	6.54165	6.20314	7.66474	6.40570	9.53600	6.88604	-11.83117	-11.17590	-8.28804	-10.59768	-10.97384	-10.28164	-14.68185	8.54972	8.24615	2.61666	3.22824	4.76157	5.69183	4.97774	10.54300	8.14105	5.91035	7.95007	-0.39400	8.18507	1.06244	-12.51420	-12.30672	-18.92515	-16.41142	-13.53834	-15.43595	-15.99248
