	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d
45	-2.56177	1.13923	3.49060	2.79546	-6.34436	2.50184	0.56130	0.89568	11.05334	0.90561	-0.00694	2.12299	-0.59742	-4.04931	0.78504	1.44367	-3.89271	-6.14072	-0.30983	10.75904	2.21507	-0.82963	-2.54492	8.65268	1.62385	-8.27687	-3.11465	-1.26850	-0.15888	10.34232	12.20597	1.47799	-0.69053	-2.76105	-3.29302	-4.31806	2.16669	3.72984	2.09594	-7.17519	-7.64189	-8.90328	1.05624	0.39438	10.34340	11.97440	0.20974	2.92834	-3.29906	-3.16871	5.47712	6.82626	-9.84021	-7.40262	0.49340	10.12939	2.40501	-2.41121	-3.33021	3.58555	2.04971	-8.34723	-6.26253	0.21230	0.41715	10.66713	10.08448	3.66674	0.83319	-3.40119	-2.51115	-2.71895	0.39937	-0.05012	-1.53229	2.06588	1.27018	11.92463	10.51311	2.14961	1.64367	-3.79378	1.80400	-6.04237	-1.27003	9.03437	-1.05340	-2.54676	-2.64868	5.69032	2.11719	-8.33327	-6.16320	1.20667	0.75664	12.04995	11.23632	-0.44842	-0.84112	-0.38929	-0.54929	7.08506	6.63883	-7.28262	-4.24994	1.18421	2.03350	11.70782	12.05032	-3.01864	-3.14535	-1.78985	6.78447	-8.09083	0.77548	0.14711	12.42001	11.38122	-2.51577	-3.64566	-2.73197	2.44471	-6.27119	1.22743	1.38339	10.60876	11.62507	-0.20650	-2.42784	-2.83267	4.62116	-8.21778	0.28387	-0.11338	11.06355	9.99889	0.35746	-0.03922
46	-2.53940	1.08077	2.86526	2.73369	-5.87849	2.68391	0.59584	0.78668	11.07336	0.92462	-0.22568	2.28425	-0.40349	-3.85548	0.37556	0.72955	-3.19317	-5.17520	-0.34441	10.68575	2.35722	-0.83465	-2.35905	7.92398	0.96910	-7.95080	-2.38224	-1.01571	0.36079	10.46229	12.60658	1.57462	-0.48074	-2.78545	-3.25154	-4.21027	1.73691	3.61047	1.52781	-6.75294	-7.56999	-8.20603	0.73370	0.36535	10.20833	11.75466	-0.26530	3.21395	-3.21366	-3.15406	5.02202	6.20647	-9.54716	-7.34238	0.49271	10.22892	2.11834	-2.50475	-3.44444	2.82457	1.59901	-8.39982	-5.78830	0.22601	0.42940	10.68474	10.11136	2.96621	1.17190	-3.39128	-2.52478	-3.05308	-0.27565	0.51938	-0.76723	1.89746	1.33537	11.72344	10.44899	1.39988	2.10963	-3.65547	0.82117	-5.03630	-0.71737	9.20674	-1.33287	-2.53056	-2.56043	5.34727	1.41800	-8.40983	-5.53623	1.19609	1.26458	12.13253	11.61640	-0.26470	-0.80167	-0.63357	-0.86129	5.94151	5.61963	-6.66978	-3.73195	1.06137	1.93960	11.87378	12.32670	-3.38870	-4.21900	-1.76839	6.28318	-8.12419	0.58413	-0.03339	12.28929	11.36462	-3.39549	-3.50595	-2.52711	1.67549	-5.47957	1.23959	1.26556	10.59050	11.36445	-1.20310	-2.92200	-2.85773	3.86754	-7.90455	0.31380	-0.08204	10.97281	9.88774	-0.16172	0.29029
47	-2.48892	1.03728	2.24903	2.61304	-5.34240	2.82121	0.58654	0.74053	11.05308	0.98476	-0.34865	2.38392	-0.28457	-3.73752	-0.04382	-0.04187	-2.59901	-4.32790	-0.32735	10.55669	2.61467	-0.86056	-2.19388	6.95034	0.44649	-7.60008	-1.73523	-0.94099	0.70420	10.46158	12.75303	1.71518	-0.11048	-2.75659	-3.23400	-4.07502	1.33334	3.39079	0.93933	-6.32411	-7.41214	-7.36968	0.49618	0.34308	10.10787	11.48227	-0.74837	3.35437	-3.07927	-3.06901	4.54977	5.60064	-9.14569	-7.35960	0.57507	10.42148	2.32236	-2.39010	-3.45352	2.14357	1.15703	-8.07412	-5.16580	0.15403	0.44231	10.68129	9.99279	2.02614	1.54244	-3.32306	-2.59577	-3.03847	-0.85126	1.02157	-0.10756	1.69050	1.31591	11.62531	10.24159	0.78731	2.36612	-3.59151	-0.14571	-3.95325	-0.41852	9.22842	-1.90550	-2.48676	-2.41735	4.87020	0.74227	-8.35768	-4.82715	1.17349	1.54776	12.21411	11.87036	0.05031	-1.08950	-0.80215	-1.05454	4.80082	4.62195	-5.90823	-2.94852	1.04906	1.80256	11.90637	12.61838	-3.18613	-4.57251	-1.69738	5.71481	-7.95337	0.33743	-0.00643	12.16555	11.48949	-3.94693	-3.00804	-2.33741	0.94191	-4.58024	1.26382	1.06570	10.69516	11.11415	-1.90745	-3.36867	-2.82734	3.14744	-7.46257	0.19049	-0.14095	10.87385	9.61494	-0.83227	0.57527
48	-2.42427	1.01544	1.64189	2.46604	-4.73244	2.83451	0.55258	0.73749	10.98402	1.06214	-0.37433	2.44738	-0.21963	-3.69319	-0.42097	-0.80306	-2.06834	-3.71388	-0.29859	10.29056	2.93537	-0.85275	-2.11019	5.94891	-0.02116	-7.24169	-1.29499	-1.02698	0.76040	10.37641	12.58577	1.77815	0.07020	-2.67910	-3.26299	-3.94650	0.87747	3.06094	0.32403	-5.79719	-7.13856	-6.48516	0.44477	0.30586	10.10014	11.13570	-0.99283	3.42310	-2.90336	-2.93023	3.98579	5.01195	-8.50763	-7.15508	0.69236	10.56003	2.86766	-2.20269	-3.34617	1.48967	0.68616	-7.24887	-4.40303	0.13072	0.44267	10.73620	9.76071	1.31075	1.63029	-3.20110	-2.73091	-2.70017	-1.30093	1.45376	0.28779	1.53020	1.24204	11.61909	9.97221	0.59961	2.30616	-3.62097	-1.13967	-2.77755	-0.42008	9.02711	-2.68225	-2.41956	-2.24023	4.21592	0.05014	-7.99953	-4.02363	1.12192	1.56653	12.20194	11.92732	0.41935	-1.62578	-0.86567	-1.10628	3.84021	3.70767	-5.04825	-2.28195	1.13281	1.69524	11.76168	12.76542	-2.60124	-4.40837	-1.61276	5.03651	-7.44207	0.18743	0.14711	12.13286	11.69619	-3.99299	-2.78771	-2.23939	0.15160	-3.59899	1.30387	0.88875	10.89101	11.06894	-2.14584	-3.57373	-2.72595	2.47874	-6.89644	0.07559	-0.31847	10.90085	9.15434	-1.33364	0.94279
49	-2.39021	1.04111	1.03572	2.33642	-4.03714	2.73138	0.51587	0.74649	10.87668	1.13849	-0.35325	2.49889	-0.18925	-3.69793	-0.75174	-1.58767	-1.57487	-3.13222	-0.29143	9.90267	3.18096	-0.71688	-2.09987	5.13035	-0.46558	-6.86586	-1.07292	-1.14461	0.55195	10.31005	12.29242	1.73626	-0.32575	-2.58218	-3.32120	-3.84272	0.32282	2.62513	-0.31802	-5.12120	-6.74374	-5.66448	0.55584	0.21827	10.14707	10.72607	-0.89130	3.49903	-2.69049	-2.74493	3.32299	4.42481	-7.58671	-6.48183	0.75579	10.50191	3.30006	-2.04603	-3.15734	0.84218	0.15920	-6.20045	-3.49036	0.21220	0.44498	10.86608	9.54878	1.15325	1.47869	-3.08551	-2.93093	-2.16472	-1.64963	1.86149	0.33362	1.41916	1.19980	11.57296	9.73023	0.85928	2.14551	-3.71729	-2.11275	-1.58544	-0.55917	8.75112	-3.36704	-3.13588	-2.08353	3.41428	-0.72606	-7.31874	-3.02525	1.04448	1.40770	12.06457	11.88322	0.69003	-2.04357	-0.83367	-1.04528	3.03650	2.86424	-4.16928	-1.66836	1.26126	1.63960	11.38953	12.73024	-2.24674	-4.09991	-1.47554	4.26821	-6.52192	0.17782	0.29135	12.14592	11.83761	-3.76667	-2.97828	-2.24470	-0.72855	-2.49126	1.30350	0.79511	11.04281	11.24030	-2.00065	-3.58220	-2.55331	1.84424	-6.26017	0.08785	-0.53811	11.08863	8.63811	-1.44569	1.28643
50	-2.31844	1.09108	0.42602	2.23701	-3.28983	2.61935	0.49480	0.74499	10.75492	1.19507	-0.32830	2.54167	-0.18125	-3.71062	-1.05869	-2.40476	-1.13984	-2.38907	-0.28608	9.50769	3.26085	-0.43919	-2.13120	4.48980	-0.88497	-6.40762	-0.84139	-1.16961	0.23039	10.31285	12.12460	1.69311	-1.22086	-2.50317	-3.37369	-3.77483	-0.34030	2.13249	-0.98552	-4.32383	-6.29498	-4.95974	0.73140	0.08619	10.14750	10.26846	-0.57204	3.56800	-2.44878	-2.51850	2.62225	3.81889	-6.59410	-5.47841	0.73752	10.27663	3.34337	-1.94114	-2.92496	0.18194	-0.40978	-5.27996	-2.52664	0.35432	0.48039	10.99763	9.44138	1.55031	1.37872	-3.04288	-3.17293	-1.55937	-1.90274	2.18206	0.20738	1.33336	1.22083	11.42201	9.55143	1.25061	2.18554	-3.84127	-2.97528	-0.47363	-0.61368	8.59380	-3.60998	-3.13266	-1.95459	2.44142	-1.56717	-6.54839	-1.86161	0.95537	1.21154	11.81925	11.87497	0.74675	-2.15237	-0.74078	-0.94147	2.32764	1.96702	-3.38374	-0.74055	1.32350	1.65172	10.98321	12.55095	-2.52585	-3.93482	-1.24831	3.47539	-5.45826	0.25421	0.35985	12.10230	11.79450	-3.54789	-3.25176	-2.31498	-1.62153	-1.27278	1.20701	0.79747	11.04049	11.48514	-1.67173	-3.50650	-2.34996	1.19961	-5.50141	0.20483	-0.67967	11.30805	8.25046	-1.21361	1.33586
51	-2.25234	1.15923	-0.17174	2.16328	-2.58108	2.55129	0.49330	0.72533	10.62607	1.22206	-0.30263	2.59461	-0.28388	-3.69806	-1.39653	-3.18071	-0.74624	-1.55412	-0.23385	9.22917	3.23444	-0.07161	-2.17329	3.90395	-1.26402	-5.85762	-0.46063	-1.09827	-0.01009	10.31816	12.14174	1.78957	-2.11894	-2.46527	-3.39615	-3.72398	-1.07722	1.62983	-1.67083	-3.47731	-5.92214	-4.28748	0.86762	-0.04825	10.02761	9.81398	-0.26916	3.56406	-2.18830	-2.28607	1.93752	3.15574	-5.70301	-4.57513	0.70587	10.02278	3.14422	-1.89364	-2.67006	-0.53366	-0.98749	-4.65811	-1.61925	0.45548	0.57164	11.01288	9.38404	2.17863	1.63255	-3.11006	-3.41548	-0.97487	-1.99992	2.28878	0.11383	1.26207	1.28215	11.19540	9.41319	1.37234	2.50217	-3.96389	-3.70844	0.43659	-0.53002	8.54842	-3.40362	-3.12834	-1.82015	1.49666	-2.37183	-5.85345	-0.84894	0.86251	1.04215	11.51003	11.87579	0.58449	-2.04585	-0.64928	-0.82690	1.60262	1.02863	-2.69936	0.42175	1.30118	1.72714	10.82595	12.39640	-3.13045	-4.07973	-0.94360	2.73098	-4.53268	0.32366	0.37320	11.92710	11.59291	-3.41176	-3.35705	-2.42066	-2.41577	-0.10545	1.00463	0.87009	10.85265	11.62926	-1.31377	-3.37015	-2.17056	0.48874	-4.56269	0.30584	-0.67540	11.36992	8.06016	-0.83206	0.97491
52	-2.30163	1.18395	-0.82060	2.16332	-1.95413	2.47766	0.49695	0.69641	10.48509	1.23169	-0.25365	2.66372	-2.60978	-3.65843	-3.37813	-3.81480	-0.33057	-0.86226	-0.10429	9.11357	3.27733	0.32825	-2.19539	3.28196	-1.59922	-5.36256	-0.06238	-1.03453	-0.05985	10.18788	12.29730	2.05290	-2.57900	-2.47827	-3.41789	-3.66795	-1.84524	1.07983	-2.35803	-2.72348	-5.66511	-3.47924	0.90521	-0.13193	9.78614	9.48266	-0.11086	3.42764	-1.89965	-2.08819	1.29298	2.40782	-4.83401	-3.83786	0.73156	9.83463	3.10199	-1.90486	-2.44348	-1.29460	-1.55752	-4.25248	-0.87037	0.42719	0.70170	10.82258	9.35167	2.62261	2.20774	-3.29691	-3.64025	-0.47577	-1.88965	2.11193	0.19175	1.21601	1.35520	10.95788	9.29954	1.17409	2.96441	-4.10227	-4.36872	1.17130	-0.39115	8.47200	-3.01575	-3.11951	-1.67193	0.64373	-3.05789	-5.14216	-0.11256	0.76981	0.89382	11.20169	11.76835	0.37158	-1.88129	-0.57991	-0.69912	0.79234	0.17797	-1.96531	1.38312	1.18168	1.83691	10.86673	12.41718	-3.61720	-4.33941	-0.59736	2.06836	-3.71816	0.31532	0.37693	11.63835	11.41599	-3.33791	-3.32598	-2.53591	-3.00829	0.81756	0.74786	0.96911	10.53577	11.56802	-1.10864	-3.13969	-2.05541	-0.32980	-3.49395	0.28134	-0.55200	11.17471	7.99418	-0.46654	0.39525
53	-2.29348	1.36146	-1.36629	2.12049	-1.32307	2.36734	0.49355	0.67760	10.32876	1.24918	-0.14769	2.70627	-3.51074	-3.60558	-4.14350	-4.22900	0.03253	-0.38720	0.12039	9.12114	3.48892	0.93289	-2.19779	2.75062	-1.90325	-4.88384	0.37659	-1.06294	0.09529	9.88148	12.52193	2.27979	-2.44601	-2.54482	-3.47851	-3.61302	-2.62236	0.42100	-3.03068	-2.02090	-5.31983	-2.53525	0.87003	-0.12704	9.50804	9.34037	-0.00243	3.16746	-1.59443	-1.92907	0.69756	1.58797	-3.91797	-3.02344	0.81284	9.72108	3.38439	-1.95763	-2.28821	-2.04622	-2.10837	-3.80679	-0.29155	0.25589	0.78185	10.45877	9.27103	2.66695	2.82170	-3.55804	-3.84993	-0.09248	-1.54786	1.84327	0.57679	1.22013	1.42743	10.76590	9.20382	1.02189	3.41783	-4.27324	-4.95790	1.74958	-0.30109	8.23215	-2.52665	-3.09849	-1.55762	-0.13577	-3.56963	-4.24948	0.53984	0.67742	0.77639	10.92297	11.52636	0.35604	-1.76456	-0.52569	-0.59237	-0.04275	-0.55142	-1.01009	2.23948	0.99245	1.89842	10.90292	12.51650	-3.87758	-4.32741	-0.25253	1.44667	-2.80170	0.22894	0.37816	11.33614	11.37646	-3.36566	-3.18944	-2.64088	-3.36048	1.47578	0.52141	1.06713	10.23331	11.31879	-1.19768	-2.81752	-2.02742	-1.25423	-2.37025	0.11549	-0.38399	10.76858	7.97618	-0.19081	-0.00073
54	-2.38673	1.27536	-1.88783	1.88700	-0.59413	2.23042	0.48446	0.68374	10.16763	1.28236	-0.00349	2.69626	-3.51224	-3.55401	-4.05368	-4.41812	0.21226	0.07367	0.43007	9.16972	3.78144	-0.94863	-2.20679	0.66339	-2.15704	-4.22238	0.97387	-1.16364	0.38082	9.53084	12.70317	2.22026	-1.90411	-2.66970	-3.54440	-3.58751	-3.37336	-0.33361	-3.65950	-1.18460	-4.58865	-1.54104	0.83671	-0.02264	9.30190	9.35012	0.24112	2.89538	-1.29499	-1.80592	0.10177	0.77493	-2.98445	-2.05056	0.90702	9.65865	3.75139	-2.02498	-2.20560	-2.73264	-2.58866	-3.02174	0.21255	0.01085	0.73654	10.05970	9.06066	2.43580	3.20064	-3.80161	-4.04170	0.17097	-0.98399	1.73281	1.26034	1.27577	1.50517	10.63824	9.10061	1.23995	3.71106	-4.44614	-5.34869	2.13643	-0.28948	7.83582	-1.80820	-3.11518	-1.54862	-0.89698	-3.89207	-3.17795	1.16920	0.57718	0.70886	10.67278	11.28303	0.57242	-1.78604	-0.49073	-0.59044	-0.84797	-1.23452	0.09870	3.46343	0.82505	1.85419	10.82101	12.46498	-4.06071	-3.91964	0.05750	0.82616	-1.72710	0.11643	0.33767	11.11807	11.39215	-3.57266	-2.91382	-2.73768	-3.47993	1.94306	0.36726	1.12445	10.09859	10.99580	-1.49629	-2.52909	-2.05189	-2.18080	-1.25457	-0.09656	-0.24802	10.33754	7.92684	-0.10525	-0.02699
55	-2.55536	1.33701	-2.36934	1.68954	0.15967	2.06457	0.47958	0.70697	10.03006	1.31401	0.11735	2.66677	-3.52891	-3.49110	-3.78531	-4.34994	0.20262	0.69970	0.77613	9.18376	4.00893	-0.90579	-2.24893	-0.48402	-2.29549	-3.38043	1.60112	-1.24131	0.66093	9.30747	12.75510	1.91468	-1.32494	-2.84572	-3.59164	-3.60803	-4.02318	-1.14410	-4.18878	-0.25765	-3.43932	-0.55392	0.84053	0.16032	9.20052	9.44612	0.66516	2.68886	-3.73061	-1.73181	-2.54868	0.09234	-2.16952	-1.13650	0.97437	9.60915	3.94261	-2.09163	-2.18369	-3.28948	-2.93035	-1.88109	0.65232	-0.19744	0.59026	9.78066	8.76060	2.22044	3.23153	-3.93587	-4.21466	0.33069	-0.38439	1.83296	1.99473	1.34455	1.58996	10.51908	9.01019	1.81556	3.72610	-4.60693	-5.44237	2.31504	-0.29397	7.42578	-1.03535	-3.41681	-1.69587	-1.80853	-4.03745	-2.08751	1.64572	0.45997	0.70423	10.44040	11.15684	0.85924	-1.89681	-0.46997	-0.77134	-1.51248	-1.84414	1.13089	4.73584	0.72348	1.76211	10.70133	12.24838	-4.25081	-3.39262	0.31192	0.21341	-0.62132	0.00290	0.23259	10.99000	11.36011	-3.81501	-2.60795	-2.84747	-3.37999	2.27970	0.27250	1.10110	10.13884	10.71038	-1.83063	-2.33322	-2.05765	-2.94382	-0.21025	-0.22225	-0.16972	10.08110	7.80537	-0.29999	0.17864
56	-2.47568	1.38036	-2.49148	1.64784	0.76107	1.78553	0.48263	0.71911	9.93184	1.33031	0.19505	2.62261	-3.57124	-3.36466	-3.34954	-3.93330	0.13071	1.40052	1.09652	9.13788	4.03546	-1.02184	-2.31964	-1.68160	-2.26940	-2.39738	1.95387	-1.20593	0.84059	9.28409	12.71976	1.64394	-0.87779	-3.05458	-3.63865	-3.66833	-4.47282	-1.95856	-4.56041	0.50928	-2.07483	0.38862	0.85763	0.37112	9.16593	9.54513	1.14385	2.58927	-3.35835	-1.72721	-3.08112	-0.35644	-1.54771	-0.52266	1.01566	9.51289	3.92126	-2.16898	-2.20846	-3.65229	-3.07579	-0.75209	0.89203	-0.29865	0.42543	9.66486	8.48116	2.24785	3.00736	-3.92900	-4.37744	0.43258	0.00815	1.98419	2.49315	1.37455	1.66879	10.34397	8.98761	2.45857	3.52257	-4.75246	-5.22157	2.36265	-0.23887	7.15383	-0.56415	-0.73522	-1.98951	-0.28459	-3.97897	-1.13164	1.82736	0.33278	0.73584	10.22941	11.13873	1.02024	-1.87100	-0.47533	-1.08856	-1.81329	-2.19453	1.94903	4.95504	0.67049	1.65694	10.59497	12.01590	-4.24071	-3.12649	0.49048	-0.35415	0.32022	-0.12740	0.10392	10.89278	11.26649	-3.82478	-2.44412	-2.99446	-3.08199	2.50791	0.21285	0.99058	10.23833	10.51272	-2.03267	-2.17137	-2.03586	-3.44147	0.73426	-0.21450	-0.13310	10.03747	7.64481	-0.68938	0.34806
57	-2.54939	1.36938	-2.52935	1.53763	1.09777	1.43452	0.48969	0.70860	9.86420	1.33262	0.24008	2.55734	-3.61959	-3.16162	-2.80455	-3.16615	0.05603	1.87148	1.36069	9.07441	3.83632	-1.13493	-2.39589	-2.68094	-2.08705	-1.49091	2.04932	-1.04135	0.94095	9.39421	12.70340	1.59229	-0.49609	-3.26850	-3.69335	-3.73566	-4.59055	-2.69048	-4.70381	0.88785	-0.84899	1.14372	0.84581	0.55376	9.14453	9.57312	1.48106	2.63292	-3.21340	-1.78584	-3.62084	-0.58491	-1.02462	-0.23409	1.04379	9.38606	3.78958	-2.27841	-2.28901	-3.75179	-3.05553	-0.11740	0.86103	-0.30190	0.29723	9.66802	8.31139	2.45334	2.71316	-3.81001	-4.55969	0.58542	0.18843	1.92782	2.44774	1.35049	1.71528	10.09644	9.01635	2.85921	3.35167	-4.85440	-4.69824	2.33983	-0.10837	7.05002	-0.43052	-0.94710	-2.28010	-0.81838	-3.63210	-0.28910	1.55774	0.22182	0.77842	10.07361	11.15006	0.95200	-1.66352	-0.52538	-1.39296	-1.79186	-2.10127	2.52531	4.18177	0.61441	1.52922	10.48105	11.84700	-3.92448	-3.18433	0.59073	-0.83152	1.05415	-0.28685	0.02483	10.76676	11.16662	-3.60348	-2.48891	-3.17432	-2.61647	2.60673	0.17856	0.81854	10.28749	10.38191	-2.07107	-2.05751	-2.00783	-3.66371	1.54785	-0.13530	-0.11654	10.08286	7.49291	-1.01608	0.31619
