	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d
59	-7.03547	2.33981	-6.86908	3.79631	14.06710	2.87825	5.96964	1.62758	14.60878	2.11383	4.30829	1.47720	-8.15774	-6.76230	12.59607	-4.37811	-0.16149	15.66071	7.45698	15.53479	4.08009	-7.71729	-7.62707	13.28535	7.51668	14.99463	3.87420	4.33991	16.28724	4.42875	-5.10729	-6.32855	-4.78116	-5.93710	18.90911	16.03477	7.12865	15.05059	3.11418	-6.51275	-6.03605	14.40251	4.92248	17.90816	4.06923	-12.91202	-16.14869	7.12883	6.07579	13.75929	5.03339	-6.61904	-5.17969	15.82635	4.70404	17.22142	8.10117	-6.69548	-7.85863	13.67950	3.85369	11.21546	2.95887	-8.70241	-9.64204	11.64692	7.74497	11.85971	2.57700	-7.30437	-8.19146	14.90406	7.90393	13.87547	4.25432	-3.99060	-4.10322	14.73097	4.01892	12.98982	4.89998
60	-6.82002	2.27236	-6.60146	3.81885	14.34073	2.86739	5.91204	1.71923	14.72820	2.09528	4.55198	1.37034	-7.78792	-6.26188	13.01609	-4.06994	0.23678	15.73106	7.26807	15.67078	4.28250	-7.26756	-7.03916	13.49876	7.38928	14.98736	3.93707	4.28443	16.24416	4.86054	-4.95262	-6.23224	-4.68036	-5.80890	19.37169	15.92267	7.38183	15.12875	3.53606	-6.33938	-5.82791	14.72022	4.51617	18.23721	4.31836	-12.53631	-15.93995	7.41235	5.66682	13.98177	5.78877	-6.51706	-4.98478	15.89891	4.48349	17.20417	7.75823	-6.52200	-7.64010	14.00338	4.24508	11.45887	3.13433	-8.67615	-9.52200	11.95692	7.91580	12.04516	2.78659	-6.89907	-7.86816	15.05189	8.16360	14.12161	4.67659	-4.04006	-3.88113	15.50477	3.71791	12.93042	4.99270
61	-6.58468	2.18791	-6.31293	3.83176	14.59649	2.83345	5.77648	1.83454	14.83412	2.06660	4.76652	1.30393	-7.32490	-5.71287	13.34729	-3.85632	0.59438	15.89537	7.04052	15.77188	4.56717	-6.70259	-6.33452	13.81225	7.16007	15.01489	3.71792	4.09965	16.27153	5.14642	-4.65739	-6.23512	-4.52877	-5.73436	19.53752	15.79471	7.53024	15.15193	4.02767	-6.18069	-5.61965	14.97353	4.01732	18.53575	4.68267	-12.11788	-15.71395	7.67049	5.14487	14.16682	6.54987	-6.25231	-4.65140	15.93689	4.19637	17.05554	7.42570	-6.41464	-7.43773	14.38429	4.67140	11.70680	3.35587	-8.62159	-9.35091	12.27378	8.01843	12.22464	3.07456	-6.46202	-7.48700	15.25723	8.28191	14.37774	4.94477	-4.19067	-3.77844	16.27454	3.38047	12.89780	4.93906
62	-6.34076	2.09233	-6.00450	3.82823	14.86782	2.81991	5.55301	1.96685	14.91990	2.03111	4.94332	1.30680	-6.81851	-5.13839	13.61061	-3.74886	0.91171	16.16979	6.79439	15.84366	4.88428	-6.03409	-5.55491	14.21041	6.78989	15.06918	3.33197	3.78687	16.37907	5.32803	-4.26292	-6.34862	-4.33152	-5.69969	19.57891	15.78777	7.57294	15.16012	4.59858	-6.07515	-5.43115	15.23321	3.43508	18.77199	5.08894	-11.66169	-15.44911	7.89037	4.53556	14.30243	7.15956	-5.84061	-4.19374	15.96028	3.87797	16.77798	7.16097	-6.33033	-7.23582	14.76835	5.05088	11.94211	3.57641	-8.49311	-9.07509	12.58827	8.03144	12.37983	3.38308	-5.97905	-7.02723	15.48443	8.22016	14.59626	5.10061	-4.49625	-3.82911	17.13145	2.98794	12.89624	4.76410
63	-6.10524	2.01083	-5.68396	3.80274	15.17701	2.84905	5.24532	2.10185	14.98669	1.99192	5.09460	1.35886	-6.33730	-4.56947	13.82537	-3.74776	1.18832	16.54097	6.54440	15.88021	5.17533	-5.29266	-4.74678	14.65671	6.25543	15.13154	2.93522	3.35033	16.55984	5.47286	-3.82029	-6.54624	-4.09729	-5.68813	19.53695	16.04453	7.52354	15.21053	5.23212	-6.05037	-5.28264	15.59147	2.80693	18.93258	5.42571	-11.19026	-15.11277	8.08469	3.90045	14.40532	7.47704	-5.35289	-3.67816	16.01229	3.56918	16.38742	7.00725	-6.22115	-7.02787	15.09001	5.32353	12.14440	3.74560	-8.26359	-8.66541	12.89046	7.95389	12.52055	3.61593	-5.47030	-6.50208	15.69061	7.95408	14.75602	5.25568	-4.97004	-4.02523	18.16002	2.51677	12.92523	4.69782
64	-5.89811	1.96885	-5.36510	3.75040	15.52376	2.91858	4.87073	2.22308	15.04194	1.95401	5.24956	1.40927	-5.94873	-4.03051	13.99724	-3.84237	1.42080	16.97587	6.29413	15.88197	5.38119	-4.54882	-3.96733	15.06562	5.57180	15.19099	2.66678	2.79656	16.78990	5.65769	-3.37949	-6.76692	-3.83990	-5.68839	19.29768	16.63017	7.38844	15.33910	5.86912	-6.11928	-5.19831	16.14068	2.19458	19.03207	5.61714	-10.72711	-14.67085	8.29838	3.31594	14.51107	7.43562	-4.88215	-3.19214	16.14596	3.29468	15.89495	7.03460	-6.05172	-6.79857	15.27473	5.46870	12.30959	3.83151	-7.93681	-8.12947	13.19782	7.80075	12.66118	3.71343	-4.99944	-5.96938	15.86104	7.48433	14.86115	5.54322	-5.57450	-4.31717	19.39988	1.96804	12.98938	4.99489
65	-5.73765	1.96859	-5.06678	3.66789	15.90161	3.01826	4.45458	2.31676	15.09282	1.92806	5.44613	1.46674	-5.70212	-3.53698	14.12588	-4.00809	1.60135	17.44370	6.03768	15.87392	5.44728	-3.90936	-3.29008	15.37556	4.79010	15.24706	2.61378	2.14048	17.03048	5.95341	-2.98065	-6.93910	-3.59013	-5.68659	18.77207	17.47235	7.15216	15.53847	6.42800	-6.27769	-5.20608	16.94295	1.66566	19.10421	5.66407	-10.29461	-14.11149	8.62596	2.83989	14.64458	7.09246	-4.50965	-2.80742	16.40471	3.05747	15.30744	7.33108	-5.81766	-6.53455	15.30958	5.50031	12.45616	3.84400	-7.54938	-7.51011	13.55890	7.59137	12.80346	3.73222	-4.65469	-5.51583	16.03155	6.84379	14.92972	6.04419	-6.20881	-4.61343	20.75606	1.38141	13.08552	5.75698
66	-5.63569	1.98157	-4.80926	3.55248	16.32900	3.12071	4.02486	2.37566	15.13975	1.92799	5.71628	1.59975	-5.62162	-3.10035	14.23015	-4.20335	1.72030	17.95166	5.76217	15.89111	5.35934	-3.48069	-2.78521	15.66379	3.97589	15.30513	2.81386	1.41410	17.23816	6.39765	-2.65028	-7.01356	-3.39349	-5.67059	18.08278	18.40929	6.79631	15.77419	6.85116	-6.49763	-5.32033	17.99993	1.27170	19.17609	5.65258	-9.91979	-13.44948	9.19935	2.49706	14.80050	6.62099	-4.28892	-2.56635	16.81139	2.84621	14.63745	7.92450	-5.54807	-6.24764	15.27547	5.44651	12.60301	3.83825	-7.15657	-6.86756	14.02385	7.34530	12.93775	3.80244	-4.51604	-5.22349	16.31776	6.09827	14.98510	6.73438	-6.73172	-4.80689	21.98256	0.82001	13.18871	6.88387
67	-5.59483	1.97230	-4.61320	3.40591	16.84659	3.15494	3.60726	2.39761	15.17894	1.96173	6.06602	1.82520	-5.70512	-2.73368	14.37892	-4.37618	1.76506	18.57447	5.44833	15.95847	5.18070	-3.32310	-2.50971	16.06997	3.18690	15.37680	3.26691	0.66872	17.38103	6.96663	-2.40677	-6.98183	-3.29599	-5.64600	17.53114	19.30651	6.32456	16.01276	7.12793	-6.72629	-5.52756	19.25443	1.03289	19.25370	5.71455	-9.63495	-12.73079	10.13176	2.28789	14.95228	6.24606	-4.23421	-2.47845	17.35841	2.64799	13.90577	8.75781	-5.28532	-5.97744	15.30736	5.32971	12.76269	3.86923	-6.81042	-6.25288	14.60356	7.07729	13.05578	3.99227	-4.62083	-5.13739	16.90194	5.32977	15.04098	7.48558	-7.03290	-4.83359	22.74065	0.34578	13.26810	8.11852
68	-5.60783	1.92710	-4.50012	3.23877	17.48558	3.07022	3.22104	2.38204	15.20654	2.02953	6.47439	2.05406	-5.92466	-2.45460	14.69160	-4.48539	1.71125	19.43336	5.07423	16.08375	5.04169	-3.44105	-2.51102	16.59268	2.46508	15.47642	3.93704	-0.03326	17.45119	7.56805	-2.26669	-6.86996	-3.32570	-5.64173	17.38377	20.14611	5.77019	16.24125	7.26374	-6.90617	-5.80154	20.62138	0.93635	19.32503	5.96969	-9.46258	-12.02936	11.42223	2.20125	15.06475	6.17270	-4.30586	-2.51459	17.99038	2.46113	13.14544	9.74009	-5.06081	-5.76945	15.51287	5.15776	12.93690	3.99961	-6.54848	-5.69376	15.25371	6.79479	13.15191	4.26446	-4.94112	-5.25873	17.97978	4.60383	15.09198	8.09943	-7.08121	-4.71222	22.79908	0.00007	13.30331	9.16180
69	-5.66080	1.85836	-4.48947	3.06722	18.25214	2.95896	2.87817	2.32801	15.22083	2.12123	6.91026	2.17679	-6.23527	-2.28867	15.30922	-4.52190	1.52039	20.63166	4.62363	16.25056	5.08663	-3.80049	-2.80992	17.06466	1.83876	15.60509	4.76775	-0.63329	17.46440	8.08392	-2.24485	-6.71793	-3.48350	-5.70697	17.74008	21.04633	5.18781	16.46453	7.26236	-7.00793	-6.13703	22.03144	0.94436	19.36427	6.47293	-9.39613	-11.41429	12.87658	2.22245	15.10884	6.51316	-4.41207	-2.60928	18.56926	2.29943	12.41150	10.73897	-4.88470	-5.64239	15.89709	4.92218	13.10446	4.31611	-6.39538	-5.20113	15.90839	6.49882	13.23236	4.54711	-5.39668	-5.57080	19.68036	3.95287	15.12388	8.42287	-6.91622	-4.53005	22.27057	-0.19717	13.29922	9.80101
70	-5.73596	1.79188	-4.59008	2.90807	19.12757	3.04619	2.58689	2.23597	15.22435	2.21114	7.34982	2.13660	-6.59021	-2.26944	16.37680	-4.51117	1.15238	22.20621	4.09669	16.42102	5.40133	-4.32516	-3.35558	17.30140	1.32385	15.73983	5.70015	-1.09087	17.44547	8.45745	-2.34006	-6.56323	-3.74798	-5.89881	18.55413	22.17383	4.63986	16.68468	7.17893	-7.04199	-6.56166	23.46525	1.00925	19.33662	7.19519	-9.39053	-10.91424	14.14338	2.33793	15.08171	7.22263	-4.44609	-2.67969	18.87359	2.18962	11.77641	11.54635	-4.75364	-5.57050	16.34864	4.60600	13.22136	4.90109	-6.35905	-4.77932	16.55151	6.18868	13.31514	4.84106	-5.89148	-6.05737	21.93873	3.39177	15.12974	8.46876	-6.61891	-4.39871	21.59742	-0.23696	13.31581	9.93506
71	-5.81238	1.74788	-4.79467	2.77246	20.07085	3.47719	2.35652	2.11404	15.22324	2.26455	7.77637	1.92732	-6.95038	-2.43186	18.02052	-4.49672	0.58075	24.09907	3.51743	16.55493	5.97028	-4.88842	-4.00759	17.22948	0.92144	15.84391	6.67768	-1.39298	17.40650	8.74890	-2.51861	-6.43425	-4.08994	-6.25684	19.69782	23.58266	4.18493	16.88409	7.14617	-7.03765	-7.11851	24.93536	1.08933	19.21189	8.05075	-9.37016	-10.49520	14.85938	2.53699	15.00652	8.09228	-4.34280	-2.66628	18.72422	2.16648	11.30209	11.94203	-4.66976	-5.51592	16.74209	4.20442	13.24857	5.76396	-6.42089	-4.43133	17.26375	5.87071	13.41830	5.25126	-6.33954	-6.69072	24.42947	2.93750	15.11560	8.38604	-6.27937	-4.41261	21.26641	-0.11457	13.46323	9.51075
72	-5.87111	1.72435	-5.08677	2.66202	21.04275	4.15924	2.19970	1.98508	15.22303	2.25787	8.17041	1.60344	-7.28357	-2.79808	20.28555	-4.52112	-0.20128	26.14742	2.93193	16.62637	6.71321	-5.34913	-4.59224	16.95643	0.62010	15.89155	7.63621	-1.55698	17.33718	9.09931	-2.72319	-6.35221	-4.48992	-6.78756	21.01303	25.13140	3.86699	17.03172	7.30440	-7.01358	-7.83786	26.40702	1.15939	18.97995	8.91514	-9.26252	-10.06995	14.86103	2.81321	14.91177	8.86331	-4.11285	-2.57879	18.19034	2.26504	11.01242	11.80221	-4.65486	-5.48210	17.12449	3.74754	13.18977	6.80747	-6.53231	-4.16294	18.20881	5.56698	13.55342	5.83838	-6.67844	-7.41796	26.65482	2.61132	15.08990	8.36244	-5.96947	-4.62259	21.53266	0.17119	13.82930	8.53246
73	-5.90662	1.69858	-5.45665	2.57725	22.02463	4.84918	2.13045	1.88483	15.22174	2.19356	8.50915	1.34250	-7.56269	-3.36432	23.04021	-4.61562	-1.18062	28.10382	2.39760	16.63255	7.53341	-5.62346	-5.01252	16.74106	0.40567	15.88419	8.50368	-1.62345	17.21592	9.63276	-2.91197	-6.33850	-4.95547	-7.47885	22.35137	26.56012	3.70063	17.09353	7.72092	-6.96624	-8.71588	27.72813	1.21447	18.65207	9.62346	-9.03440	-9.55995	14.33247	3.16491	14.81586	9.37540	-3.82621	-2.49954	17.64055	2.51142	10.89001	11.15176	-4.74470	-5.53683	17.80516	3.29690	13.09060	7.85513	-6.63473	-3.99025	19.56315	5.31420	13.71267	6.53726	-6.88182	-8.16156	28.12526	2.43224	15.04278	8.53424	-5.73909	-5.02407	22.30430	0.62037	14.40892	7.13259
74	-5.93520	1.64954	-5.91097	2.52660	23.00288	5.29308	2.15607	1.84768	15.20932	2.09405	8.76451	1.40012	-7.77618	-4.10686	25.90624	-4.79707	-2.32656	29.68770	1.96651	16.59486	8.31692	-5.73036	-5.31623	16.88904	0.26665	15.84567	9.22911	-1.64020	17.03071	10.36618	-3.09574	-6.41381	-5.53573	-8.31536	23.61968	27.63784	3.65777	17.04797	8.34441	-6.88270	-9.71942	28.64735	1.26988	18.25508	9.97320	-8.70828	-8.95818	13.71369	3.58885	14.72231	9.61541	-3.56138	-2.51528	17.50954	2.91431	10.89807	10.10746	-4.96177	-5.77707	19.20829	2.91438	13.00767	8.69580	-6.69643	-3.94899	21.41679	5.14839	13.87135	7.27102	-6.96933	-8.83396	28.52661	2.40336	14.93230	8.91899	-5.62937	-5.57801	23.27179	1.22685	15.09656	5.57113
75	-5.99127	1.57762	-6.46586	2.52472	23.93691	5.35270	2.27029	1.88876	15.17628	1.98288	8.90314	1.76149	-7.94523	-5.00463	28.34376	-5.06866	-3.60023	30.65707	1.67093	16.53816	8.96096	-5.77525	-5.66068	17.64699	0.18985	15.80700	9.77587	-1.64260	16.79674	11.14614	-3.33527	-6.58608	-6.30531	-9.27234	24.76709	28.25812	3.67687	16.90582	9.01492	-6.76275	-10.81060	28.94502	1.35383	17.82851	9.78972	-8.36282	-8.33270	13.44164	4.06980	14.62184	9.63197	-3.36838	-2.64042	18.01069	3.46081	11.00230	8.79934	-5.29532	-6.25931	21.49480	2.63722	12.98512	9.17871	-6.72690	-4.08191	23.67571	5.08480	14.00428	8.02338	-7.00282	-9.37277	27.83869	2.50374	14.72211	9.47629	-5.66577	-6.24946	24.16334	1.96793	15.72715	4.13726
76	-6.11497	1.50248	-7.13559	2.58738	24.74844	5.05467	2.45494	1.99653	15.11842	1.86942	8.88468	2.20981	-8.12207	-6.04653	29.84575	-5.42175	-4.96553	30.87552	1.51665	16.46421	9.41555	-5.88649	-6.22190	19.16306	0.15767	15.79138	10.09292	-1.64012	16.55558	11.68937	-3.70323	-6.84778	-7.31691	-10.31824	25.74241	28.44005	3.69652	16.70601	9.54016	-6.63000	-11.96504	28.58662	1.49439	17.42048	9.02201	-8.12323	-7.79490	13.78136	4.57407	14.49413	9.40584	-3.27452	-2.83282	19.07747	4.12125	11.17924	7.35927	-5.70457	-6.95097	24.23357	2.47926	13.04192	9.30687	-6.75907	-4.41010	26.00463	5.10480	14.07760	8.78663	-7.06100	-9.78146	26.38851	2.69569	14.43764	10.10238	-5.84596	-7.02265	24.84236	2.80415	16.13448	3.01043
77	-6.33870	1.44692	-7.92790	2.72105	25.33352	4.47808	2.68814	2.14306	15.03296	1.75153	8.68554	2.62600	-8.36170	-7.21282	30.09869	-5.83572	-6.38944	30.34860	1.48556	16.35503	9.67742	-6.13952	-7.11030	21.42317	0.15429	15.80579	10.17424	-1.61779	16.35249	11.77246	-4.24213	-7.19009	-8.55408	-11.44094	26.45261	28.26601	3.68999	16.49312	9.76162	-6.52486	-13.17605	27.74306	1.70807	17.07755	7.76044	-8.13851	-7.47954	14.81796	5.05360	14.30796	8.83483	-3.30742	-3.07963	20.52657	4.85804	11.41099	5.94802	-6.13995	-7.74927	26.48882	2.44518	13.16664	9.27830	-6.82944	-4.92433	27.86232	5.16422	14.04579	9.51912	-7.20250	-10.13248	24.73734	2.94161	14.13968	10.60678	-6.15249	-7.88588	25.23714	3.68677	16.20760	2.20773
78	-6.67452	1.42575	-8.83930	2.90789	25.58905	3.64912	2.95278	2.29947	14.91384	1.63593	8.34099	2.99071	-8.69292	-8.46325	29.08834	-6.28012	-7.83652	29.22078	1.54506	16.18890	9.77811	-6.52027	-8.32822	24.12644	0.17510	15.83876	10.12513	-1.54888	16.21199	11.40981	-4.94207	-7.61951	-9.93150	-12.66425	26.73499	27.81854	3.67830	16.29996	9.57339	-6.48543	-14.44879	26.69863	1.99282	16.82624	6.18660	-8.52111	-7.51025	16.51375	5.45843	14.02737	7.82110	-3.50114	-3.44898	22.19004	5.63241	11.67156	4.76317	-6.56423	-8.53236	27.35969	2.53807	13.33402	9.39610	-6.96837	-5.58486	28.67275	5.22946	13.87224	10.14049	-7.43934	-10.51503	23.42219	3.22082	13.85675	10.89834	-6.55967	-8.80763	25.22246	4.55899	15.92446	1.65858
79	-7.10770	1.44310	-9.84964	3.11973	25.45847	2.65462	3.23948	2.44297	14.75425	1.55126	7.94131	3.32151	-9.11040	-9.75648	27.14267	-6.72280	-9.27456	27.75172	1.66269	15.94974	9.78280	-6.95166	-9.77979	26.64324	0.22901	15.86162	10.09244	-1.41133	16.12496	10.85796	-5.74907	-8.16286	-11.35165	-14.03985	26.49687	27.17063	3.71198	16.14726	8.95484	-6.52683	-15.78730	25.75396	2.32987	16.65674	4.53938	-9.25412	-7.91421	18.74066	5.75337	13.62659	6.35689	-3.88350	-4.03998	23.81717	6.40832	11.91955	4.00428	-6.96452	-9.19502	26.51915	2.75291	13.53736	9.84935	-7.19623	-6.32313	28.09097	5.30902	13.55695	10.54480	-7.73381	-10.97832	22.74693	3.53106	13.57120	11.01315	-7.03655	-9.75544	24.62765	5.35736	15.34482	1.35854
80	-7.60167	1.48958	-10.92352	3.35563	24.95198	1.86872	3.54527	2.55991	14.55146	1.53165	7.57688	3.62101	-9.58167	-11.07517	24.83291	-7.14040	-10.68735	26.24735	1.81681	15.63608	9.74324	-7.35721	-11.32869	28.14849	0.33024	15.83064	10.13072	-1.20015	16.04363	10.45301	-6.59779	-8.85331	-12.76668	-15.62019	25.84186	26.39690	3.83678	16.04617	7.97060	-6.63146	-17.18492	25.10994	2.69459	16.52498	3.10276	-10.16709	-8.55372	21.17925	5.93760	13.10775	4.56634	-4.45989	-4.88225	24.94088	7.15580	12.10163	3.79072	-7.35280	-9.67724	24.31059	3.07374	13.80108	10.58220	-7.51403	-7.06496	26.25505	5.44413	13.15996	10.67154	-8.01864	-11.52472	22.72729	3.87663	13.24542	10.93573	-7.54570	-10.71638	23.43323	6.03177	14.56871	1.39884
81	-8.11245	1.54756	-12.02100	3.64649	24.12019	1.81098	3.87044	2.64718	14.30649	1.58573	7.27627	3.84494	-10.06073	-12.42785	22.74905	-7.52410	-12.07792	24.93509	1.99829	15.26136	9.64260	-7.71872	-12.86439	28.03588	0.49109	15.69330	10.13063	-0.92854	15.90302	10.40550	-7.43989	-9.70227	-14.19158	-17.41870	25.00889	25.55140	4.06635	15.99480	6.72732	-6.75777	-18.61779	24.76771	3.06876	16.37294	2.16061	-11.03894	-9.19013	23.08670	6.05433	12.51019	2.73245	-5.20260	-5.88905	25.00535	7.85409	12.17721	4.07002	-7.74881	-9.99388	21.47018	3.47777	14.14586	11.33751	-7.88921	-7.75860	23.79471	5.67107	12.77053	10.46918	-8.22767	-12.14071	23.16360	4.25788	12.85194	10.52980	-8.03874	-11.68136	21.87372	6.56375	13.69024	1.83340
82	-8.60021	1.61148	-13.10842	4.01819	23.03520	2.13449	4.21466	2.70821	14.02282	1.69190	7.00049	3.91139	-10.50636	-13.84159	21.29624	-7.87601	-13.46223	23.86470	2.20446	14.84048	9.44417	-8.08323	-14.32571	26.34981	0.71878	15.40814	9.85289	-0.61719	15.66965	10.69339	-8.24035	-10.67227	-15.65431	-19.37250	24.22765	24.62311	4.37904	15.97197	5.35815	-6.86193	-20.04603	24.55185	3.44629	16.15803	1.91977	-11.72222	-9.65368	23.49941	6.17524	11.89799	1.24716	-6.04436	-6.88567	23.68387	8.48873	12.15254	4.61783	-8.15049	-10.22463	18.76206	3.93900	14.53476	11.81498	-8.25621	-8.38350	21.50843	5.99434	12.43440	9.89289	-8.31893	-12.81798	23.74762	4.66889	12.40168	9.59801	-8.47016	-12.63323	20.30762	6.96362	12.78142	2.56617
83	-9.03226	1.69056	-14.15994	4.45730	21.79915	2.37841	4.57385	2.74689	13.70683	1.82198	6.68578	3.77256	-10.89498	-15.35034	20.57628	-8.20061	-14.86215	22.92167	2.43270	14.38694	9.13815	-8.51904	-15.68691	23.76977	1.00993	14.97797	9.04134	-0.28111	15.37547	11.11601	-8.96350	-11.66733	-17.14486	-21.32334	23.63601	23.53544	4.73477	15.94243	4.03663	-6.91812	-21.42528	24.23179	3.82900	15.87202	2.40928	-12.17502	-9.91352	22.03976	6.36620	11.32668	0.45745	-6.88450	-7.68695	21.09120	9.04912	12.07788	5.14794	-8.51781	-10.46763	16.73537	4.43479	14.87432	11.82678	-8.54088	-8.96636	19.94040	6.38293	12.10780	9.01274	-8.28886	-13.55015	24.15468	5.09446	11.93635	8.00191	-8.81644	-13.54184	18.95743	7.25954	11.89733	3.35536
84	-9.38149	1.78592	-15.15534	4.91249	20.53137	2.65511	4.94074	2.76600	13.37020	1.95559	6.27044	3.47419	-11.21640	-16.96093	20.40546	-8.49456	-16.29467	21.93681	2.67957	13.93118	8.69046	-9.05924	-16.95565	21.19008	1.34538	14.46643	7.57669	0.07802	15.10495	11.38896	-9.57156	-12.55532	-18.61218	-23.05119	23.22586	22.22012	5.09628	15.87316	2.95262	-6.92670	-22.71498	23.60111	4.22353	15.53845	3.39323	-12.41210	-9.99900	19.33590	6.66042	10.82502	0.52799	-7.61519	-8.19107	17.74878	9.53030	12.01629	5.43069	-8.78913	-10.80678	15.64336	4.93878	15.05627	11.31461	-8.69097	-9.59773	19.18460	6.78879	11.69760	7.93736	-8.17053	-14.31698	24.13350	5.51307	11.47385	5.85282	-9.07616	-14.36287	17.75081	7.49404	11.08903	3.90945
85	-9.62521	1.87903	-16.08358	5.31686	19.33611	3.02738	5.30848	2.76798	13.03160	2.08399	5.70599	3.11677	-11.45791	-18.62101	20.47613	-8.74097	-17.75800	20.80154	2.94061	13.52169	7.99865	-9.67446	-18.17040	19.28121	1.69367	13.97352	5.59643	0.47125	14.95149	11.18500	-10.02900	-13.21761	-19.98157	-24.36973	22.82750	20.69573	5.44697	15.74959	2.25421	-6.90720	-23.87358	22.51552	4.64180	15.20430	4.39562	-12.44829	-9.95922	16.54822	7.04893	10.40954	1.41296	-8.15495	-8.46223	14.42356	9.93420	12.02306	5.32808	-8.91404	-11.29672	15.43394	5.41245	15.00050	10.32449	-8.69643	-10.41114	18.96340	7.17765	11.14191	6.67262	-8.01357	-15.07631	23.56702	5.91186	10.97334	3.56322	-9.24813	-15.02301	16.49957	7.71390	10.39867	4.03463
